time,binanceETHUSDTbidMax,binanceETHUSDTsellMin,nicehashETHUSDTbidMax,nicehashETHUSDTsellMin,okxETHUSDTETH-USDTbidMax,okxETHUSDTETH-USDTsellMin,bitstampETHUSDTbidMax,bitstampETHUSDTsellMin,
638140288106850103,1408.7,1408.68,1406.49,1410.13,1409.52,1405,0,0,
638140288107604165,1408.7,1408.68,1406.49,1410.13,1409.52,1405.1,0,0,
638140288120063594,1408.7,1408.68,1406.49,1410.13,1409.52,1405.02,0,0,
638140288149981289,1408.7,1408.68,1406.49,1410.13,1409.52,1404.93,0,0,
638140288149981746,1408.7,1408.68,1406.49,1410.13,1409.52,1404.93,0,0,
638140288149982178,1408.7,1408.68,1406.49,1410.13,1409.52,1404.93,0,0,
638140288154087333,1408.7,1408.68,1406.49,1410.13,1409.52,1404.81,0,0,
638140288154087911,1408.7,1408.68,1406.49,1410.13,1409.52,1404.81,0,0,
638140288154088511,1408.7,1408.68,1406.49,1410.13,1409.52,1404.81,0,0,
638140288155038712,1408.7,1408.68,1406.49,1410.13,1409.52,1404.72,0,0,
638140288155039277,1408.7,1408.68,1406.49,1410.13,1409.52,1404.72,0,0,
638140288155039687,1408.7,1408.68,1406.49,1410.13,1409.52,1404.72,0,0,
638140288155040173,1408.7,1408.68,1406.49,1410.13,1409.52,1404.72,0,0,
638140288157082897,1408.7,1408.68,1406.49,1410.13,1409.52,1404.51,0,0,
638140288157083468,1408.7,1408.68,1406.49,1410.13,1409.52,1404.51,0,0,
638140288157083898,1408.7,1408.68,1406.49,1410.13,1409.52,1404.51,0,0,
638140288160391853,1408.7,1408.68,1406.49,1410.13,1409.52,1404.32,0,0,
638140288160392422,1408.7,1408.68,1406.49,1410.13,1409.52,1404.32,0,0,
638140288160392878,1408.7,1408.68,1406.49,1410.13,1409.52,1404.32,0,0,
638140288160393448,1408.7,1408.68,1406.49,1410.13,1409.52,1404.32,0,0,
638140288160393805,1408.7,1408.68,1406.49,1410.13,1409.52,1404.14,0,0,
638140288160394179,1408.7,1408.68,1406.49,1410.13,1409.52,1404.14,0,0,
638140288160394587,1408.7,1408.68,1406.49,1410.13,1409.52,1404.14,0,0,
638140288160394962,1408.7,1408.68,1406.49,1410.13,1409.52,1404.14,0,0,
638140288160395329,1408.7,1408.68,1406.49,1410.13,1409.52,1404.14,0,0,
638140288160395734,1408.7,1408.68,1406.49,1410.13,1409.52,1404.14,0,0,
638140288160396147,1408.7,1408.68,1406.49,1410.13,1409.52,1404.14,0,0,
638140288162977963,1408.7,1408.68,1406.49,1410.13,1409.52,1404.12,0,0,
638140288162978675,1408.7,1408.68,1406.49,1410.13,1409.52,1404.01,0,0,
638140288162979220,1408.7,1408.68,1406.49,1410.13,1409.52,1404.01,0,0,
638140288162979836,1408.7,1408.68,1406.49,1410.13,1409.52,1404.01,0,0,
638140288162980553,1408.7,1408.68,1406.49,1410.13,1409.52,1403.99,0,0,
638140288162980992,1408.7,1408.68,1406.49,1410.13,1409.52,1403.99,0,0,
638140288162981561,1408.7,1408.68,1406.49,1410.13,1409.52,1403.95,0,0,
638140288162982151,1408.7,1408.68,1406.49,1410.13,1409.52,1403.95,0,0,
638140288165560224,1408.7,1408.68,1406.49,1410.13,1409.52,1403.87,0,0,
638140288165560822,1408.7,1408.68,1406.49,1410.13,1409.52,1403.87,0,0,
638140288165561958,1408.7,1408.68,1406.49,1410.13,1409.52,1403.68,0,0,
638140288165562267,1408.7,1408.68,1406.49,1410.13,1409.52,1403.66,0,0,
638140288165562678,1408.7,1408.68,1406.49,1410.13,1409.52,1403.66,0,0,
638140288165563015,1408.7,1408.68,1406.49,1410.13,1409.52,1403.66,0,0,
638140288165563848,1408.7,1408.68,1406.49,1410.13,1409.52,1403.65,0,0,
638140288165564349,1408.7,1408.68,1406.49,1410.13,1409.52,1403.47,0,0,
638140288165564754,1408.7,1408.68,1406.49,1410.13,1409.52,1403.47,0,0,
638140288165565109,1408.7,1408.68,1406.49,1410.13,1409.52,1403.47,0,0,
638140288165565580,1408.7,1408.68,1406.49,1410.13,1409.52,1403.47,0,0,
638140288165565956,1408.7,1408.68,1406.49,1410.13,1409.52,1403.47,0,0,
638140288165566378,1408.7,1408.68,1406.49,1410.13,1409.52,1403.47,0,0,
638140288165566767,1408.7,1408.68,1406.49,1410.13,1409.52,1403.47,0,0,
638140288167680770,1408.7,1408.68,1406.49,1410.13,1409.52,1403.51,0,0,
638140288168440733,1408.7,1408.68,1406.49,1410.13,1409.52,1403.53,0,0,
638140288171234072,1408.7,1408.68,1406.49,1410.13,1409.52,1403.45,0,0,
638140288171234592,1408.7,1408.68,1406.49,1410.13,1409.52,1403.45,0,0,
638140288171235486,1408.7,1408.68,1406.49,1410.13,1409.52,1403.28,0,0,
638140288171235817,1408.7,1408.68,1406.49,1410.13,1409.52,1403.28,0,0,
638140288171236238,1408.7,1408.68,1406.49,1410.13,1409.52,1403.28,0,0,
638140288171237651,1408.7,1408.68,1406.49,1410.13,1409.52,1403.02,0,0,
638140288171238058,1408.7,1408.68,1406.49,1410.13,1409.52,1403.02,0,0,
638140288171238418,1408.7,1408.68,1406.49,1410.13,1409.52,1403.02,0,0,
638140288171238854,1408.7,1408.68,1406.49,1410.13,1409.52,1403.02,0,0,
638140288171239795,1408.7,1408.68,1406.49,1410.13,1409.52,1403.01,0,0,
638140288171873534,1408.7,1408.68,1406.49,1410.13,1409.52,1403.28,0,0,
638140288173430475,1408.7,1408.68,1406.49,1410.13,1409.52,1403.14,0,0,
638140288173436275,1408.7,1408.68,1406.49,1410.13,1409.52,1403.11,0,0,
638140288173436700,1408.7,1408.68,1406.49,1410.13,1409.52,1403.11,0,0,
638140288173438166,1408.7,1408.68,1406.49,1410.13,1409.52,1402.93,0,0,
638140288174356610,1408.7,1408.68,1406.49,1410.13,1409.52,1402.95,0,0,
638140288178144245,1408.7,1408.68,1406.49,1410.13,1409.52,1402.79,0,0,
638140288178144674,1408.7,1408.68,1406.49,1410.13,1409.52,1402.79,0,0,
638140288178145107,1408.7,1408.68,1406.49,1410.13,1409.52,1402.79,0,0,
638140288178146034,1408.7,1408.68,1406.49,1410.13,1409.52,1402.74,0,0,
638140288178146356,1408.7,1408.68,1406.49,1410.13,1409.52,1402.74,0,0,
638140288179519237,1408.7,1408.68,1406.49,1410.13,1409.52,1402.56,0,0,
638140288179519797,1408.7,1408.68,1406.49,1410.13,1409.52,1402.45,0,0,
638140288179520391,1408.7,1408.68,1406.49,1410.13,1409.52,1402.45,0,0,
638140288179520753,1408.7,1408.68,1406.49,1410.13,1409.52,1402.39,0,0,
638140288179522215,1408.7,1408.68,1406.49,1410.13,1409.52,1402.39,0,0,
638140288179522614,1408.7,1408.68,1406.49,1410.13,1409.52,1402.39,0,0,
638140288179523020,1408.7,1408.68,1406.49,1410.13,1409.52,1402.39,0,0,
638140288179523422,1408.7,1408.68,1406.49,1410.13,1409.52,1402.39,0,0,
638140288181987078,1408.7,1408.68,1406.49,1410.13,1409.52,1402.17,0,0,
638140288181987667,1408.7,1408.68,1406.49,1410.13,1409.52,1402.17,0,0,
638140288181989071,1408.7,1408.68,1406.49,1410.13,1409.52,1402.16,0,0,
638140288185122437,1408.7,1408.68,1406.49,1410.13,1409.52,1402.27,0,0,
638140288188094792,1408.7,1408.68,1406.49,1410.13,1409.52,1402.16,0,0,
638140288188095489,1408.7,1408.68,1406.49,1410.13,1409.52,1402.16,0,0,
638140288192900522,1408.7,1408.68,1406.49,1410.13,1409.52,1402.13,0,0,
638140288192901373,1408.7,1408.68,1406.49,1410.13,1409.52,1402.13,0,0,
638140288192902285,1408.7,1408.68,1406.49,1410.13,1409.52,1402.09,0,0,
638140288192902682,1408.7,1408.68,1406.49,1410.13,1409.52,1402.09,0,0,
638140288192903103,1408.7,1408.68,1406.49,1410.13,1409.52,1402.09,0,0,
638140288192903501,1408.7,1408.68,1406.49,1410.13,1409.52,1402.09,0,0,
638140288192904173,1408.7,1408.68,1406.49,1410.13,1409.52,1402.01,0,0,
638140288192904485,1408.7,1408.68,1406.49,1410.13,1409.52,1402.01,0,0,
638140288192904820,1408.7,1408.68,1406.49,1410.13,1409.52,1402.01,0,0,
638140288192906072,1408.7,1408.68,1406.49,1410.13,1409.52,1402,0,0,
638140288194503078,1408.7,1408.68,1406.49,1410.13,1409.52,1401.98,0,0,
638140288194503810,1408.7,1408.68,1406.49,1410.13,1409.52,1401.93,0,0,
638140288194504373,1408.7,1408.68,1406.49,1410.13,1409.52,1401.8,0,0,
638140288194504864,1408.7,1408.68,1406.49,1410.13,1409.52,1401.67,0,0,
638140288194505236,1408.7,1408.68,1406.49,1410.13,1409.52,1401.67,0,0,
638140288194505704,1408.7,1408.68,1406.49,1410.13,1409.52,1401.67,0,0,
638140288194506082,1408.7,1408.68,1406.49,1410.13,1409.52,1401.67,0,0,
638140288194508291,1408.7,1408.68,1406.49,1410.13,1409.52,1401.61,0,0,
638140288195677245,1408.7,1408.68,1406.49,1410.13,1409.52,1401.54,0,0,
638140288195678708,1408.7,1408.68,1406.49,1410.13,1409.52,1401.42,0,0,
638140288195679049,1408.7,1408.68,1406.49,1410.13,1409.52,1401.42,0,0,
638140288195679783,1408.7,1408.68,1406.49,1410.13,1409.52,1401.4,0,0,
638140288195680120,1408.7,1408.68,1406.49,1410.13,1409.52,1401.4,0,0,
638140288198034929,1408.7,1408.68,1406.49,1410.13,1409.52,1401.34,0,0,
638140288216638837,1408.7,1408.68,1406.49,1410.13,1409.52,1401.21,0,0,
638140288216639384,1408.7,1408.68,1406.49,1410.13,1409.52,1400.26,0,0,
638140288216643284,1408.7,1408.68,1406.49,1410.13,1409.52,1400.26,0,0,
638140288216643689,1408.7,1408.68,1406.49,1410.13,1409.52,1400.26,0,0,
638140288216644102,1408.7,1408.68,1406.49,1410.13,1409.52,1400.26,0,0,
638140288216644532,1408.7,1408.68,1406.49,1410.13,1409.52,1400.26,0,0,
638140288216644948,1408.7,1408.68,1406.49,1410.13,1409.52,1400.26,0,0,
638140288216645540,1408.7,1408.68,1406.49,1410.13,1409.52,1400.26,0,0,
638140288216645885,1408.7,1408.68,1406.49,1410.13,1409.52,1400.26,0,0,
638140288216646302,1408.7,1408.68,1406.49,1410.13,1409.52,1400.26,0,0,
638140288216646743,1408.7,1408.68,1406.49,1410.13,1409.52,1400.26,0,0,
638140288216647174,1408.7,1408.68,1406.49,1410.13,1409.52,1400.26,0,0,
638140288216647610,1408.7,1408.68,1406.49,1410.13,1409.52,1400.26,0,0,
638140288216648027,1408.7,1408.68,1406.49,1410.13,1409.52,1400.26,0,0,
638140288216648476,1408.7,1408.68,1406.49,1410.13,1409.52,1400.26,0,0,
638140288216649002,1408.7,1408.68,1406.49,1410.13,1409.52,1400.26,0,0,
638140288216649436,1408.7,1408.68,1406.49,1410.13,1409.52,1400.26,0,0,
638140288216650235,1408.7,1408.68,1406.49,1410.13,1409.52,1400.26,0,0,
638140288216651201,1408.7,1408.68,1406.49,1410.13,1409.52,1400.26,0,0,
638140288266528059,1408.7,1408.68,1406.49,1410.13,1409.52,1400.12,0,0,
638140288266529945,1408.7,1408.68,1406.49,1410.13,1409.52,1400.05,0,0,
638140288266530493,1408.7,1408.68,1406.49,1410.13,1409.52,1400.05,0,0,
638140288266530923,1408.7,1408.68,1406.49,1410.13,1409.52,1400.05,0,0,
638140288266531916,1408.7,1408.68,1406.49,1410.13,1409.52,1400.02,0,0,
638140288266533228,1408.7,1408.68,1406.49,1410.13,1409.52,1399.99,0,0,
638140288266533546,1408.7,1408.68,1406.49,1410.13,1409.52,1399.98,0,0,
638140288266534007,1408.7,1408.68,1406.49,1410.13,1409.52,1399.97,0,0,
638140288266534531,1408.7,1408.68,1406.49,1410.13,1409.52,1399.73,0,0,
638140288266534882,1408.7,1408.68,1406.49,1410.13,1409.52,1399.73,0,0,
638140288266536416,1408.7,1408.68,1406.49,1410.13,1409.52,1399.53,0,0,
638140288266537207,1408.7,1408.68,1406.49,1410.13,1409.52,1399.07,0,0,
638140288266537703,1408.7,1408.68,1406.49,1410.13,1409.52,1399.07,0,0,
638140288266538084,1408.7,1408.68,1406.49,1410.13,1409.52,1399.07,0,0,
638140288291620111,1408.7,1404.43,1406.49,1410.13,1409.52,1399.07,0,0,
638140288291620648,1408.7,1404.43,1406.49,1410.13,1409.52,1399.07,0,0,
638140288291624319,1408.7,1400.76,1406.49,1410.13,1409.52,1399.07,0,0,
638140288291626355,1408.7,1400.24,1406.49,1410.13,1409.52,1399.07,0,0,
638140288291626739,1408.7,1400.18,1406.49,1410.13,1409.52,1399.07,0,0,
638140288291628238,1408.7,1399.97,1406.49,1410.13,1409.52,1399.07,0,0,
638140288292714663,1408.7,1400.36,1406.49,1410.13,1409.52,1399.07,0,0,
638140288293651485,1408.7,1400.35,1406.49,1410.13,1409.52,1399.07,0,0,
638140288293652081,1408.7,1400.35,1406.49,1410.13,1409.52,1399.07,0,0,
638140288294644953,1408.7,1400.78,1406.49,1410.13,1409.52,1399.07,0,0,
638140288295657402,1408.7,1400.81,1406.49,1410.13,1409.52,1399.07,0,0,
638140288295659012,1408.7,1400.81,1406.49,1410.13,1409.52,1399.07,0,0,
638140288296746886,1408.7,1401.55,1406.49,1410.13,1409.52,1399.07,0,0,
638140288297654760,1408.7,1401.27,1406.49,1410.13,1409.52,1399.07,0,0,
638140288297655294,1408.7,1401.27,1406.49,1410.13,1409.52,1399.07,0,0,
638140288297655717,1408.7,1401.27,1406.49,1410.13,1409.52,1399.07,0,0,
638140288298769766,1408.7,1401.22,1406.49,1410.13,1409.52,1399.07,0,0,
638140288298770349,1408.7,1401.22,1406.49,1410.13,1409.52,1399.07,0,0,
638140288298770774,1408.7,1401.22,1406.49,1410.13,1409.52,1399.07,0,0,
638140288298771827,1408.7,1400.77,1406.49,1410.13,1409.52,1399.07,0,0,
638140288298772242,1408.7,1400.17,1406.49,1410.13,1409.52,1399.07,0,0,
638140288299554327,1408.7,1400.32,1406.49,1410.13,1409.52,1399.07,0,0,
638140288300662396,1408.7,1400.56,1406.49,1410.13,1409.52,1399.07,0,0,
638140288300663073,1408.7,1400.56,1406.49,1410.13,1409.52,1399.07,0,0,
638140288301589648,1408.7,1400.8,1406.49,1410.13,1409.52,1399.07,0,0,
638140288302825468,1408.7,1400.29,1406.49,1410.13,1409.52,1399.07,0,0,
638140288303587254,1408.7,1400.9,1406.49,1410.13,1409.52,1399.07,0,0,
638140288304885655,1408.7,1400.91,1406.49,1410.13,1409.52,1399.07,0,0,
638140288304887579,1408.7,1400.89,1406.49,1410.13,1409.52,1399.07,0,0,
638140288304887931,1408.7,1400.67,1406.49,1410.13,1409.52,1399.07,0,0,
638140288304888441,1408.7,1400.41,1406.49,1410.13,1409.52,1399.07,0,0,
638140288304888851,1408.7,1400.41,1406.49,1410.13,1409.52,1399.07,0,0,
638140288304889235,1408.7,1400.41,1406.49,1410.13,1409.52,1399.07,0,0,
638140288304889703,1408.7,1400.4,1406.49,1410.13,1409.52,1399.07,0,0,
638140288304889983,1408.7,1400.23,1406.49,1410.13,1409.52,1399.07,0,0,
638140288304890408,1408.7,1400.23,1406.49,1410.13,1409.52,1399.07,0,0,
638140288305637822,1408.7,1400.44,1406.49,1410.13,1409.52,1399.07,0,0,
638140288306736043,1408.7,1400.93,1406.49,1410.13,1409.52,1399.07,0,0,
638140288307650656,1408.7,1401.21,1406.49,1410.13,1409.52,1399.07,0,0,
638140288307651216,1408.7,1401.21,1406.49,1410.13,1409.52,1399.07,0,0,
638140288308725368,1408.7,1401.25,1406.49,1410.13,1409.52,1399.07,0,0,
638140288310789517,1408.7,1401.61,1406.49,1410.13,1409.52,1399.07,0,0,
638140288311533602,1408.7,1401.59,1406.49,1410.13,1409.52,1399.07,0,0,
638140288311536354,1408.7,1401.5,1406.49,1410.13,1409.52,1399.07,0,0,
638140288311536999,1408.7,1401.49,1406.49,1410.13,1409.52,1399.07,0,0,
638140288311539463,1408.7,1401.41,1406.49,1410.13,1409.52,1399.07,0,0,
638140288311540869,1408.7,1401.39,1406.49,1410.13,1409.52,1399.07,0,0,
638140288311543025,1408.7,1401.38,1406.49,1410.13,1409.52,1399.07,0,0,
638140288311543519,1408.7,1401.3,1406.49,1410.13,1409.52,1399.07,0,0,
638140288311544156,1408.7,1401.25,1406.49,1410.13,1409.52,1399.07,0,0,
638140288313789621,1408.7,1401.69,1406.49,1410.13,1409.52,1399.07,0,0,
638140288314645021,1408.7,1401.89,1406.49,1410.13,1409.52,1399.07,0,0,
638140288314645847,1408.7,1401.89,1406.49,1410.13,1409.52,1399.07,0,0,
638140288315603580,1408.7,1401.95,1406.49,1410.13,1409.52,1399.07,0,0,
638140288316591589,1408.7,1401.91,1406.49,1410.13,1409.52,1399.07,0,0,
638140288318580978,1408.7,1402.07,1406.49,1410.13,1409.52,1399.07,0,0,
638140288319630695,1408.7,1402,1406.49,1410.13,1409.52,1399.07,0,0,
638140288319631488,1408.7,1401.89,1406.49,1410.13,1409.52,1399.07,0,0,
638140288319631980,1408.7,1401.63,1406.49,1410.13,1409.52,1399.07,0,0,
638140288319632413,1408.7,1401.63,1406.49,1410.13,1409.52,1399.07,0,0,
638140288319632804,1408.7,1401.63,1406.49,1410.13,1409.52,1399.07,0,0,
638140288319633218,1408.7,1401.63,1406.49,1410.13,1409.52,1399.07,0,0,
638140288319633632,1408.7,1401.61,1406.49,1410.13,1409.52,1399.07,0,0,
638140288319635340,1408.7,1401.39,1406.49,1410.13,1409.52,1399.07,0,0,
638140288320722504,1408.7,1401.38,1406.49,1410.13,1409.52,1399.07,0,0,
638140288320726170,1408.7,1401.02,1406.49,1410.13,1409.52,1399.07,0,0,
638140288320732569,1408.7,1400.57,1406.49,1410.13,1409.52,1399.07,0,0,
638140288320734608,1408.7,1400.51,1406.49,1410.13,1409.52,1399.07,0,0,
638140288320735078,1408.7,1400.5,1406.49,1410.13,1409.52,1399.07,0,0,
638140288321851988,1408.7,1401.1,1406.49,1410.13,1409.52,1399.07,0,0,
638140288321852720,1408.7,1401.1,1406.49,1410.13,1409.52,1399.07,0,0,
638140288322923822,1408.7,1401.34,1406.49,1410.13,1409.52,1399.07,0,0,
638140288323698929,1408.7,1401.43,1406.49,1410.13,1409.52,1399.07,0,0,
638140288323699575,1408.7,1401.28,1406.49,1410.13,1409.52,1399.07,0,0,
638140288323700126,1408.7,1401.28,1406.49,1410.13,1409.52,1399.07,0,0,
638140288323700671,1408.7,1401.13,1406.49,1410.13,1409.52,1399.07,0,0,
638140288323701095,1408.7,1401.13,1406.49,1410.13,1409.52,1399.07,0,0,
638140288323701523,1408.7,1401.13,1406.49,1410.13,1409.52,1399.07,0,0,
638140288324703327,1408.7,1400.93,1406.49,1410.13,1409.52,1399.07,0,0,
638140288324704659,1408.7,1400.84,1406.49,1410.13,1409.52,1399.07,0,0,
638140288324705146,1408.7,1400.84,1406.49,1410.13,1409.52,1399.07,0,0,
638140288324705560,1408.7,1400.84,1406.49,1410.13,1409.52,1399.07,0,0,
638140288326296464,1408.7,1400.84,1406.49,1410.13,1409.52,1398.87,0,0,
638140288326297402,1408.7,1400.84,1406.49,1410.13,1409.52,1398.83,0,0,
638140288326298362,1408.7,1400.84,1406.49,1410.13,1409.52,1398.83,0,0,
638140288326299263,1408.7,1400.84,1406.49,1410.13,1409.52,1398.57,0,0,
638140288326299749,1408.7,1400.84,1406.49,1410.13,1409.52,1398.57,0,0,
638140288326301121,1408.7,1400.84,1406.49,1410.13,1409.52,1398.49,0,0,
638140288326302487,1408.7,1400.84,1406.49,1410.13,1409.52,1398.34,0,0,
638140288326303438,1408.7,1400.84,1406.49,1410.13,1409.52,1398.14,0,0,
638140288326303813,1408.7,1400.84,1406.49,1410.13,1409.52,1398.14,0,0,
638140288326317913,1408.7,1400.84,1406.49,1410.13,1409.52,1398.01,0,0,
638140288326785004,1408.7,1400.82,1406.49,1410.13,1409.52,1398.01,0,0,
638140288326785574,1408.7,1400.82,1406.49,1410.13,1409.52,1398.01,0,0,
638140288327725477,1408.7,1402.06,1406.49,1410.13,1409.52,1398.01,0,0,
638140288327870953,1408.7,1402,1406.49,1410.13,1409.52,1398.01,0,0,
638140288328724567,1408.7,1402.05,1406.49,1410.13,1409.52,1398.01,0,0,
638140288329721916,1408.7,1402.23,1406.49,1410.13,1409.52,1398.01,0,0,
638140288329725778,1408.7,1402.23,1406.49,1410.13,1409.52,1398.01,0,0,
638140288332733303,1408.7,1402.22,1406.49,1410.13,1409.52,1398.01,0,0,
638140288332734014,1408.7,1401.97,1406.49,1410.13,1409.52,1398.01,0,0,
638140288332734484,1408.7,1401.93,1406.49,1410.13,1409.52,1398.01,0,0,
638140288333669961,1408.7,1402.09,1406.49,1410.13,1409.52,1398.01,0,0,
638140288333672447,1408.7,1402.09,1406.49,1410.13,1409.52,1398.01,0,0,
638140288334729874,1408.7,1402.2,1406.49,1410.13,1409.52,1398.01,0,0,
638140288336623630,1408.7,1402.09,1406.49,1410.13,1409.52,1398.01,0,0,
638140288336625601,1408.7,1401.95,1406.49,1410.13,1409.52,1398.01,0,0,
638140288336626262,1408.7,1401.95,1406.49,1410.13,1409.52,1398.01,0,0,
638140288336627632,1408.7,1401.9,1406.49,1410.13,1409.52,1398.01,0,0,
638140288336628059,1408.7,1401.84,1406.49,1410.13,1409.52,1398.01,0,0,
638140288336629554,1408.7,1401.73,1406.49,1410.13,1409.52,1398.01,0,0,
638140288336630065,1408.7,1401.67,1406.49,1410.13,1409.52,1398.01,0,0,
638140288336630518,1408.7,1401.67,1406.49,1410.13,1409.52,1398.01,0,0,
638140288336631677,1408.7,1401.32,1406.49,1410.13,1409.52,1398.01,0,0,
638140288336632029,1408.7,1401.32,1406.49,1410.13,1409.52,1398.01,0,0,
638140288336633761,1408.7,1401.2,1406.49,1410.13,1409.52,1398.01,0,0,
638140288336634144,1408.7,1401.14,1406.49,1410.13,1409.52,1398.01,0,0,
638140288337718167,1408.7,1401.29,1406.49,1410.13,1409.52,1398.01,0,0,
638140288337719973,1408.7,1401.06,1406.49,1410.13,1409.52,1398.01,0,0,
638140288337721962,1408.7,1400.98,1406.49,1410.13,1409.52,1398.01,0,0,
638140288337722327,1408.7,1400.96,1406.49,1410.13,1409.52,1398.01,0,0,
638140288338633567,1408.7,1401.33,1406.49,1410.13,1409.52,1398.01,0,0,
638140288338636446,1408.7,1401.33,1406.49,1410.13,1409.52,1398.01,0,0,
638140288339555582,1408.7,1401.21,1406.49,1410.13,1409.52,1398.01,0,0,
638140288339556134,1408.7,1401.21,1406.49,1410.13,1409.52,1398.01,0,0,
638140288340799855,1408.7,1401.35,1406.49,1410.13,1409.52,1398.01,0,0,
638140288341650548,1408.7,1401.32,1406.49,1410.13,1409.52,1398.01,0,0,
638140288341653635,1408.7,1401.21,1406.49,1410.13,1409.52,1398.01,0,0,
638140288342924659,1408.7,1401.73,1406.49,1410.13,1409.52,1398.01,0,0,
638140288342925241,1408.7,1401.73,1406.49,1410.13,1409.52,1398.01,0,0,
638140288342926641,1408.7,1401.89,1406.49,1410.13,1409.52,1398.01,0,0,
638140288343678702,1408.7,1401.92,1406.49,1410.13,1409.52,1398.01,0,0,
638140288344702928,1408.7,1401.79,1406.49,1410.13,1409.52,1398.01,0,0,
638140288344703614,1408.7,1401.66,1406.49,1410.13,1409.52,1398.01,0,0,
638140288344704053,1408.7,1401.66,1406.49,1410.13,1409.52,1398.01,0,0,
638140288345657722,1408.7,1401.63,1406.49,1410.13,1409.52,1398.01,0,0,
638140288345658249,1408.7,1401.39,1406.49,1410.13,1409.52,1398.01,0,0,
638140288345658991,1408.7,1401.39,1406.49,1410.13,1409.52,1398.01,0,0,
638140288347699598,1408.7,1401.66,1406.49,1410.13,1409.52,1398.01,0,0,
638140288347702398,1408.7,1401.66,1406.49,1410.13,1409.52,1398.01,0,0,
638140288348623363,1408.7,1401.62,1406.49,1410.13,1409.52,1398.01,0,0,
638140288348623955,1408.7,1401.62,1406.49,1410.13,1409.52,1398.01,0,0,
638140288348626908,1408.7,1401.62,1406.49,1410.13,1409.52,1398.01,0,0,
638140288349699593,1408.7,1401.25,1406.49,1410.13,1409.52,1398.01,0,0,
638140288349706882,1408.7,1400.92,1406.49,1410.13,1409.52,1398.01,0,0,
638140288349707418,1408.7,1400.9,1406.49,1410.13,1409.52,1398.01,0,0,
638140288349717271,1408.7,1400.82,1406.49,1410.13,1409.52,1398.01,0,0,
638140288349717784,1408.7,1400.82,1406.49,1410.13,1409.52,1398.01,0,0,
638140288349718231,1408.7,1400.82,1406.49,1410.13,1409.52,1398.01,0,0,
638140288349719363,1408.7,1400.7,1406.49,1410.13,1409.52,1398.01,0,0,
638140288353735300,1408.7,1400.67,1406.49,1410.13,1409.52,1398.01,0,0,
638140288353739875,1408.7,1400.58,1406.49,1410.13,1409.52,1398.01,0,0,
638140288354727179,1408.7,1401.25,1406.49,1410.13,1409.52,1398.01,0,0,
638140288354727665,1408.7,1401.25,1406.49,1410.13,1409.52,1398.01,0,0,
638140288355599194,1408.7,1400.91,1406.49,1410.13,1409.52,1398.01,0,0,
638140288355599724,1408.7,1400.91,1406.49,1410.13,1409.52,1398.01,0,0,
638140288355600220,1408.7,1400.84,1406.49,1410.13,1409.52,1398.01,0,0,
638140288355600714,1408.7,1400.84,1406.49,1410.13,1409.52,1398.01,0,0,
638140288355601227,1408.7,1400.84,1406.49,1410.13,1409.52,1398.01,0,0,
638140288357620949,1408.7,1401.24,1406.49,1410.13,1409.52,1398.01,0,0,
638140288358597030,1408.7,1401.22,1406.49,1410.13,1409.52,1398.01,0,0,
638140288358599020,1408.7,1401.18,1406.49,1410.13,1409.52,1398.01,0,0,
638140288358602911,1408.7,1400.91,1406.49,1410.13,1409.52,1398.01,0,0,
638140288359656822,1408.7,1401.17,1406.49,1410.13,1409.52,1398.01,0,0,
638140288362755479,1408.7,1401.17,1406.49,1410.13,1409.52,1398.22,0,0,
638140288363665810,1408.7,1401.64,1406.49,1410.13,1409.52,1398.22,0,0,
638140288364664819,1408.7,1401.86,1406.49,1410.13,1409.52,1398.22,0,0,
638140288365557167,1408.7,1402.05,1406.49,1410.13,1409.52,1398.22,0,0,
638140288366675383,1408.7,1402.07,1406.49,1410.13,1409.52,1398.22,0,0,
638140288367738404,1408.7,1402.32,1406.49,1410.13,1409.52,1398.22,0,0,
638140288367854893,1408.7,1402.43,1406.49,1410.13,1409.52,1398.22,0,0,
638140288367855367,1408.7,1402.43,1406.49,1410.13,1409.52,1398.22,0,0,
638140288367855806,1408.7,1402.43,1406.49,1410.13,1409.52,1398.22,0,0,
638140288368710571,1408.7,1402.45,1406.49,1410.13,1409.52,1398.22,0,0,
638140288371529378,1408.7,1402.56,1406.49,1410.13,1409.52,1398.22,0,0,
638140288373853321,1408.7,1402.46,1406.49,1410.13,1409.52,1398.22,0,0,
638140288374687653,1408.7,1402.45,1406.49,1410.13,1409.52,1398.22,0,0,
638140288374688158,1408.7,1402.45,1406.49,1410.13,1409.52,1398.22,0,0,
638140288374689692,1408.7,1402.12,1406.49,1410.13,1409.52,1398.22,0,0,
638140288374690083,1408.7,1402.12,1406.49,1410.13,1409.52,1398.22,0,0,
638140288375773708,1408.7,1402.71,1406.49,1410.13,1409.52,1398.22,0,0,
638140288376669236,1408.7,1402.92,1406.49,1410.13,1409.52,1398.22,0,0,
638140288376671934,1408.7,1402.93,1406.49,1410.13,1409.52,1398.22,0,0,
638140288380587815,1408.7,1403.01,1406.49,1410.13,1409.52,1398.22,0,0,
638140288382565320,1408.7,1403.01,1406.49,1410.13,1409.52,1398.16,0,0,
638140288382566194,1408.7,1403.01,1406.49,1410.13,1409.52,1398.16,0,0,
638140288382567830,1408.7,1403.01,1406.49,1410.13,1409.52,1397.84,0,0,
