time,binanceETHBTCbidMax,binanceETHBTCsellMin,nicehashETHBTCbidMax,nicehashETHBTCsellMin,okxETHBTCETH-BTCbidMax,okxETHBTCETH-BTCsellMin,bitstampETHBTCbidMax,bitstampETHBTCsellMin,
638140288283361328,0.070822,0.070819,0.07057059,0.0708038,0.07051,0.07054,0,0,
638140288283960050,0.070822,0.070819,0.07057059,0.0708038,0.07052,0.07056,0,0,
638140288283960941,0.070822,0.070819,0.07057059,0.0708038,0.07052,0.07056,0,0,
638140288283961330,0.070822,0.070819,0.07057059,0.0708038,0.07052,0.07056,0,0,
638140288284430706,0.070822,0.070819,0.07057059,0.0708038,0.07054,0.07057,0,0,
638140288284434119,0.070822,0.070819,0.07057059,0.0708038,0.07054,0.07057,0,0,
638140288284434497,0.070822,0.070819,0.07057059,0.0708038,0.07054,0.07057,0,0,
638140288285368724,0.070822,0.070819,0.07057059,0.0708038,0.07056,0.07057,0,0,
638140288285529828,0.070822,0.070819,0.07057059,0.0708038,0.07057,0.07057,0,0,
638140288285533955,0.070822,0.070819,0.07057059,0.0708038,0.07057,0.07058,0,0,
638140288286462932,0.070822,0.070819,0.07057059,0.0708038,0.07059,0.07058,0,0,
638140288286468752,0.070822,0.070819,0.07057059,0.0708038,0.07059,0.0706,0,0,
638140288287872155,0.070822,0.070819,0.07057059,0.0708038,0.07059,0.07061,0,0,
638140288287881074,0.070822,0.070819,0.07057059,0.0708038,0.0706,0.07061,0,0,
638140288290040581,0.070822,0.070819,0.07057059,0.0708038,0.07061,0.07062,0,0,
638140288290041507,0.070822,0.070819,0.07057059,0.0708038,0.07061,0.07062,0,0,
638140288290820581,0.070822,0.070819,0.07057059,0.0708038,0.0706,0.07062,0,0,
638140288290822336,0.070822,0.070819,0.07057059,0.0708038,0.0706,0.07061,0,0,
638140288292858267,0.070822,0.070819,0.07057059,0.0708038,0.07062,0.07061,0,0,
638140288292864233,0.070822,0.070819,0.07057059,0.0708038,0.07063,0.07061,0,0,
638140288292867085,0.070822,0.070819,0.07057059,0.0708038,0.07063,0.07063,0,0,
638140288292867452,0.070822,0.070819,0.07057059,0.0708038,0.07063,0.07064,0,0,
638140288293854750,0.070822,0.070819,0.07057059,0.0708038,0.07062,0.07064,0,0,
638140288295658366,0.070822,0.070819,0.07057059,0.0708038,0.07059,0.07063,0,0,
638140288295661719,0.070822,0.070819,0.07057059,0.0708038,0.07059,0.07063,0,0,
638140288295662104,0.070822,0.070819,0.07057059,0.0708038,0.07059,0.07063,0,0,
638140288295930607,0.070822,0.070819,0.07057059,0.0708038,0.07059,0.07061,0,0,
638140288295931158,0.070822,0.070819,0.07057059,0.0708038,0.07059,0.07061,0,0,
638140288296258245,0.070822,0.070819,0.07057059,0.0708038,0.07059,0.0706,0,0,
638140288296918561,0.070822,0.070819,0.07057059,0.0708038,0.0706,0.0706,0,0,
638140288296920674,0.070822,0.070819,0.07057059,0.0708038,0.0706,0.07061,0,0,
638140288297111110,0.070822,0.070819,0.07057059,0.0708038,0.0706,0.07062,0,0,
638140288297511514,0.070822,0.070819,0.07057059,0.0708038,0.0706,0.07061,0,0,
638140288298298919,0.070822,0.070819,0.07057059,0.0708038,0.0706,0.07063,0,0,
638140288298299474,0.070822,0.070819,0.07057059,0.0708038,0.0706,0.07063,0,0,
638140288298590138,0.070822,0.070819,0.07057059,0.0708038,0.07063,0.07063,0,0,
638140288298590675,0.070822,0.070819,0.07057059,0.0708038,0.07063,0.07063,0,0,
638140288298594204,0.070822,0.070819,0.07057059,0.0708038,0.07063,0.07064,0,0,
638140288302490137,0.070822,0.070819,0.07057059,0.0708038,0.07064,0.07065,0,0,
638140288302491087,0.070822,0.070819,0.07057059,0.0708038,0.07064,0.07065,0,0,
638140288302959214,0.070822,0.070819,0.07057059,0.0708038,0.07065,0.07066,0,0,
638140288302961470,0.070822,0.070819,0.07057059,0.0708038,0.07065,0.07066,0,0,
638140288304359144,0.070822,0.070819,0.07057059,0.0708038,0.07066,0.07066,0,0,
638140288304361991,0.070822,0.070819,0.07057059,0.0708038,0.07066,0.07067,0,0,
638140288305288634,0.070822,0.070819,0.07057059,0.0708038,0.07065,0.07067,0,0,
638140288305290325,0.070822,0.070819,0.07057059,0.0708038,0.07065,0.07066,0,0,
638140288305768470,0.070822,0.070819,0.07057059,0.07076349,0.07065,0.07066,0,0,
638140288320387988,0.070822,0.070819,0.07057059,0.07076349,0.07064,0.07066,0,0,
638140288320391001,0.070822,0.070819,0.07057059,0.07076349,0.07064,0.07065,0,0,
638140288321017141,0.070822,0.070819,0.07057059,0.07076349,0.07063,0.07065,0,0,
638140288321020125,0.070822,0.070819,0.07057059,0.07076349,0.07063,0.07064,0,0,
638140288327083856,0.070822,0.070819,0.07057059,0.07076349,0.07064,0.07065,0,0,
638140288327084352,0.070822,0.070819,0.07057059,0.07076349,0.07064,0.07065,0,0,
638140288328220166,0.070822,0.070819,0.07057059,0.07076349,0.07066,0.07065,0,0,
638140288328220562,0.070822,0.070819,0.07057059,0.07076349,0.07066,0.07065,0,0,
638140288328224813,0.070822,0.070819,0.07057059,0.07076349,0.07066,0.07067,0,0,
638140288337054254,0.070822,0.070819,0.07057059,0.07076349,0.07065,0.07067,0,0,
638140288337056632,0.070822,0.070819,0.07057059,0.07076349,0.07065,0.07066,0,0,
638140288349988821,0.070822,0.070819,0.07057059,0.07076349,0.07063,0.07066,0,0,
638140288350925492,0.070822,0.070819,0.07057059,0.07076349,0.07063,0.07065,0,0,
638140288352019434,0.070822,0.070819,0.07057059,0.07076349,0.07063,0.07064,0,0,
638140288353094011,0.070822,0.070819,0.07057059,0.07076349,0.07063,0.07065,0,0,
638140288354031956,0.070822,0.070819,0.07057059,0.07076349,0.07063,0.07064,0,0,
638140288364000356,0.070822,0.070819,0.07057059,0.07076349,0.07064,0.07064,0,0,
638140288364001987,0.070822,0.070819,0.07057059,0.07076349,0.07064,0.07065,0,0,
638140288368059900,0.070822,0.070819,0.07057059,0.07076349,0.07065,0.07065,0,0,
638140288368080524,0.070822,0.070819,0.07057059,0.07076349,0.07065,0.07066,0,0,
638140288381660291,0.070822,0.070686,0.07057059,0.07076349,0.07065,0.07066,0,0,
638140288381660764,0.070822,0.070686,0.07057059,0.07076349,0.07065,0.07066,0,0,
638140288383488114,0.070822,0.070687,0.07057059,0.07076349,0.07065,0.07066,0,0,
638140288383488789,0.070822,0.070656,0.07057059,0.07076349,0.07065,0.07066,0,0,
638140288383489215,0.070822,0.070656,0.07057059,0.07076349,0.07065,0.07066,0,0,
638140288383489633,0.070822,0.070656,0.07057059,0.07076349,0.07065,0.07066,0,0,
638140288384110398,0.070822,0.070656,0.07057059,0.07076349,0.07064,0.07065,0,0,
638140288384112316,0.070822,0.070656,0.07057059,0.07076349,0.07064,0.07065,0,0,
638140288384564123,0.070822,0.070661,0.07057059,0.07076349,0.07064,0.07065,0,0,
638140288385069323,0.070822,0.070661,0.07057059,0.07076349,0.07064,0.07066,0,0,
638140288386054020,0.070822,0.070661,0.07057059,0.07076349,0.07065,0.07066,0,0,
638140288390019071,0.070822,0.070661,0.07057059,0.07076349,0.07064,0.07065,0,0,
638140288390019517,0.070822,0.070661,0.07057059,0.07076349,0.07064,0.07065,0,0,
638140288391569286,0.070822,0.070653,0.07057059,0.07076349,0.07064,0.07065,0,0,
638140288391569899,0.070822,0.070653,0.07057059,0.07076349,0.07064,0.07065,0,0,
638140288391570270,0.070822,0.070653,0.07057059,0.07076349,0.07064,0.07065,0,0,
638140288397083336,0.070822,0.070653,0.07057059,0.07076349,0.07065,0.07065,0,0,
638140288397083879,0.070822,0.070653,0.07057059,0.07076349,0.07065,0.07066,0,0,
638140288397498541,0.070822,0.070659,0.07057059,0.07076349,0.07065,0.07066,0,0,
638140288398665322,0.070822,0.070661,0.07057059,0.07076349,0.07065,0.07066,0,0,
638140288398898868,0.070822,0.070661,0.07057059,0.07076349,0.07064,0.07066,0,0,
638140288398901583,0.070822,0.070661,0.07057059,0.07076349,0.07064,0.07065,0,0,
638140288399557120,0.070822,0.070655,0.07057059,0.07076349,0.07064,0.07065,0,0,
638140288402050703,0.070822,0.070655,0.07057059,0.07076349,0.07065,0.07065,0,0,
638140288402052461,0.070822,0.070655,0.07057059,0.07076349,0.07065,0.07066,0,0,
638140288402949445,0.070822,0.070655,0.07057059,0.07076349,0.07064,0.07066,0,0,
638140288402952322,0.070822,0.070655,0.07057059,0.07076349,0.07064,0.07065,0,0,
638140288406533607,0.070822,0.070661,0.07057059,0.07076349,0.07064,0.07065,0,0,
638140288407026720,0.070822,0.070661,0.07057059,0.07076349,0.07065,0.07065,0,0,
638140288407030534,0.070822,0.070661,0.07057059,0.07076349,0.07065,0.07066,0,0,
638140288409740661,0.070822,0.070664,0.07057059,0.07076349,0.07065,0.07066,0,0,
638140288415989153,0.070822,0.070664,0.07057059,0.07076349,0.07064,0.07065,0,0,
638140288415991048,0.070822,0.070664,0.07057059,0.07076349,0.07064,0.07065,0,0,
638140288416795258,0.070822,0.070663,0.07057059,0.07076349,0.07064,0.07065,0,0,
638140288416797166,0.070822,0.070661,0.07057059,0.07076349,0.07064,0.07065,0,0,
638140288416799463,0.070822,0.070659,0.07057059,0.07076349,0.07064,0.07065,0,0,
638140288416801118,0.070822,0.070656,0.07057059,0.07076349,0.07064,0.07065,0,0,
638140288416803471,0.070822,0.070652,0.07057059,0.07076349,0.07064,0.07065,0,0,
638140288416805588,0.070822,0.07065,0.07057059,0.07076349,0.07064,0.07065,0,0,
638140288416805912,0.070822,0.070643,0.07057059,0.07076349,0.07064,0.07065,0,0,
638140288416809527,0.070822,0.07064,0.07057059,0.07076349,0.07064,0.07065,0,0,
638140288416927435,0.070822,0.07064,0.07057059,0.07076349,0.07062,0.07065,0,0,
638140288416927996,0.070822,0.07064,0.07057059,0.07076349,0.07062,0.07065,0,0,
638140288416930346,0.070822,0.07064,0.07057059,0.07076349,0.07062,0.07063,0,0,
638140288416930694,0.070822,0.07064,0.07057059,0.07076349,0.07062,0.07063,0,0,
638140288418718993,0.070822,0.070639,0.07057059,0.07076349,0.07062,0.07063,0,0,
638140288418719338,0.070822,0.070635,0.07057059,0.07076349,0.07062,0.07063,0,0,
638140288418719719,0.070822,0.070635,0.07057059,0.07076349,0.07062,0.07063,0,0,
638140288418720187,0.070822,0.070635,0.07057059,0.07076349,0.07062,0.07063,0,0,
638140288418721306,0.070822,0.070633,0.07057059,0.07076349,0.07062,0.07063,0,0,
638140288418721742,0.070822,0.070631,0.07057059,0.07076349,0.07062,0.07063,0,0,
638140288418722093,0.070822,0.070631,0.07057059,0.07076349,0.07062,0.07063,0,0,
638140288419648710,0.070822,0.070628,0.07057059,0.07076349,0.07062,0.07063,0,0,
638140288420199775,0.070822,0.070628,0.07057059,0.07076349,0.07061,0.07063,0,0,
638140288420201699,0.070822,0.070628,0.07057059,0.07076349,0.07061,0.07062,0,0,
638140288420519635,0.070822,0.070627,0.07057059,0.07076349,0.07061,0.07062,0,0,
638140288421135622,0.070822,0.070627,0.07052394,0.07076349,0.07061,0.07062,0,0,
638140288421672997,0.070822,0.070631,0.07052394,0.07076349,0.07061,0.07062,0,0,
638140288421674265,0.070822,0.070625,0.07052394,0.07076349,0.07061,0.07062,0,0,
638140288421674624,0.070822,0.070625,0.07052394,0.07076349,0.07061,0.07062,0,0,
638140288422529703,0.070822,0.070624,0.07052394,0.07076349,0.07061,0.07062,0,0,
638140288428643883,0.070822,0.070621,0.07052394,0.07076349,0.07061,0.07062,0,0,
638140288430191808,0.070822,0.070621,0.07052394,0.07071743,0.07061,0.07062,0,0,
638140288432521683,0.070822,0.070627,0.07052394,0.07071743,0.07061,0.07062,0,0,
638140288435702857,0.070822,0.070634,0.07052394,0.07071743,0.07061,0.07062,0,0,
638140288436593333,0.070822,0.070635,0.07052394,0.07071743,0.07061,0.07062,0,0,
638140288441546159,0.070822,0.070648,0.07052394,0.07071743,0.07061,0.07062,0,0,
638140288444503099,0.070822,0.070642,0.07052394,0.07071743,0.07061,0.07062,0,0,
638140288444504194,0.070822,0.070642,0.07052394,0.07071743,0.07061,0.07062,0,0,
638140288444504743,0.070822,0.070638,0.07052394,0.07071743,0.07061,0.07062,0,0,
638140288444505261,0.070822,0.070638,0.07052394,0.07071743,0.07061,0.07062,0,0,
638140288448549978,0.070822,0.070647,0.07052394,0.07071743,0.07061,0.07062,0,0,
638140288449653889,0.070822,0.070648,0.07052394,0.07071743,0.07061,0.07062,0,0,
638140288453749867,0.070822,0.070662,0.07052394,0.07071743,0.07061,0.07062,0,0,
638140288457087078,0.070822,0.070662,0.07052394,0.07071743,0.07061,0.07063,0,0,
638140288457609487,0.070822,0.070648,0.07052394,0.07071743,0.07061,0.07063,0,0,
638140288457610214,0.070822,0.070648,0.07052394,0.07071743,0.07061,0.07063,0,0,
638140288458029675,0.070822,0.070648,0.07052394,0.07071743,0.07062,0.07063,0,0,
638140288458030332,0.070822,0.070648,0.07052394,0.07071743,0.07062,0.07064,0,0,
638140288458958811,0.070822,0.070648,0.07052394,0.07071743,0.07063,0.07064,0,0,
638140288466621428,0.070822,0.070646,0.07052394,0.07071743,0.07063,0.07064,0,0,
638140288468464015,0.070822,0.070635,0.07052394,0.07071743,0.07063,0.07064,0,0,
638140288470704980,0.070822,0.070634,0.07052394,0.07071743,0.07063,0.07064,0,0,
638140288470942747,0.070822,0.070634,0.07052394,0.07071743,0.07062,0.07064,0,0,
638140288470944566,0.070822,0.070634,0.07052394,0.07071743,0.07062,0.07063,0,0,
638140288471606349,0.070822,0.070618,0.07052394,0.07071743,0.07062,0.07063,0,0,
638140288471606769,0.070822,0.070618,0.07052394,0.07071743,0.07062,0.07063,0,0,
638140288472640331,0.070822,0.070626,0.07052394,0.07071743,0.07062,0.07063,0,0,
638140288478632142,0.070822,0.070633,0.07052394,0.07071743,0.07062,0.07063,0,0,
638140288479724399,0.070822,0.070637,0.07052394,0.07071743,0.07062,0.07063,0,0,
638140288479724896,0.070822,0.070637,0.07052394,0.07071743,0.07062,0.07063,0,0,
638140288484017038,0.070822,0.070637,0.07052394,0.07071743,0.07062,0.07064,0,0,
638140288484017461,0.070822,0.070637,0.07052394,0.07071743,0.07063,0.07064,0,0,
638140288485568208,0.070822,0.07064,0.07052394,0.07071743,0.07063,0.07064,0,0,
638140288485568791,0.070822,0.07064,0.07052394,0.07071743,0.07063,0.07064,0,0,
638140288494603302,0.070822,0.070641,0.07052394,0.07071743,0.07063,0.07064,0,0,
638140288502708663,0.070822,0.070643,0.07052394,0.07071743,0.07063,0.07064,0,0,
638140288503638433,0.070822,0.070644,0.07052394,0.07071743,0.07063,0.07064,0,0,
638140288503638792,0.070822,0.070655,0.07052394,0.07071743,0.07063,0.07064,0,0,
638140288508789746,0.070822,0.070642,0.07052394,0.07071743,0.07063,0.07064,0,0,
638140288508790421,0.070822,0.070642,0.07052394,0.07071743,0.07063,0.07064,0,0,
638140288510735227,0.070822,0.070661,0.07052394,0.07071743,0.07063,0.07064,0,0,
638140288511398853,0.070822,0.070661,0.07052394,0.07071743,0.07064,0.07066,0,0,
638140288511400840,0.070822,0.070661,0.07052394,0.07071743,0.07064,0.07066,0,0,
638140288512034115,0.070822,0.070661,0.07052394,0.07071743,0.07065,0.07066,0,0,
638140288516760703,0.070822,0.070662,0.07052394,0.07071743,0.07065,0.07066,0,0,
638140288517634001,0.070822,0.070667,0.07052394,0.07071743,0.07065,0.07066,0,0,
638140288517639280,0.070822,0.070667,0.07052394,0.07071743,0.07066,0.07066,0,0,
638140288517641240,0.070822,0.070667,0.07052394,0.07071743,0.07066,0.07068,0,0,
638140288518026320,0.070822,0.070667,0.07052394,0.07071743,0.07067,0.07068,0,0,
638140288518553507,0.070822,0.07067,0.07052394,0.07071743,0.07067,0.07068,0,0,
638140288518562200,0.070822,0.070671,0.07052394,0.07071743,0.07067,0.07068,0,0,
638140288518723246,0.070822,0.070671,0.07052394,0.07076623,0.07067,0.07068,0,0,
638140288519698963,0.070822,0.070671,0.07057359,0.07076623,0.07067,0.07068,0,0,
638140288521770520,0.070822,0.070675,0.07057359,0.07076623,0.07067,0.07068,0,0,
638140288535994943,0.070822,0.070675,0.07057359,0.07076623,0.07066,0.07068,0,0,
638140288536000228,0.070822,0.070675,0.07057359,0.07076623,0.07066,0.07067,0,0,
638140288536706225,0.070822,0.070663,0.07057359,0.07076623,0.07066,0.07067,0,0,
638140288538958923,0.070822,0.070663,0.07057359,0.07076623,0.07067,0.07067,0,0,
638140288538963255,0.070822,0.070663,0.07057359,0.07076623,0.07067,0.07068,0,0,
638140288540697819,0.070822,0.070675,0.07057359,0.07076623,0.07067,0.07068,0,0,
638140288541599569,0.070822,0.070671,0.07057359,0.07076623,0.07067,0.07068,0,0,
638140288544755750,0.070822,0.070681,0.07057359,0.07076623,0.07067,0.07068,0,0,
638140288544756334,0.070822,0.070681,0.07057359,0.07076623,0.07067,0.07068,0,0,
638140288544756702,0.070822,0.070681,0.07057359,0.07076623,0.07067,0.07068,0,0,
638140288548658500,0.070822,0.070683,0.07057359,0.07076623,0.07067,0.07068,0,0,
638140288549750866,0.070822,0.070684,0.07057359,0.07076623,0.07067,0.07068,0,0,
638140288550018616,0.070822,0.070684,0.07057359,0.07076623,0.07068,0.07068,0,0,
638140288550019396,0.070822,0.070684,0.07057359,0.07076623,0.07068,0.07069,0,0,
638140288550696900,0.070822,0.070685,0.07057359,0.07076623,0.07068,0.07069,0,0,
638140288550698364,0.070822,0.070689,0.07057359,0.07076623,0.07068,0.07069,0,0,
638140288555713626,0.070822,0.070699,0.07057359,0.07076623,0.07068,0.07069,0,0,
638140288555715152,0.070822,0.070703,0.07057359,0.07076623,0.07068,0.07069,0,0,
638140288555940851,0.070822,0.070703,0.07057359,0.07076623,0.07069,0.0707,0,0,
638140288555941596,0.070822,0.070703,0.07057359,0.07076623,0.07069,0.0707,0,0,
638140288556572471,0.070822,0.070706,0.07057359,0.07076623,0.07069,0.0707,0,0,
638140288560699199,0.070822,0.07072,0.07057359,0.07076623,0.07069,0.0707,0,0,
638140288561214444,0.070822,0.07072,0.07057359,0.07077243,0.07069,0.0707,0,0,
638140288561708074,0.070822,0.070734,0.07057359,0.07077243,0.07069,0.0707,0,0,
638140288561708595,0.070822,0.070734,0.07057359,0.07077243,0.07069,0.0707,0,0,
638140288561709088,0.070822,0.070715,0.07057359,0.07077243,0.07069,0.0707,0,0,
638140288562162861,0.070822,0.070715,0.07061753,0.07077243,0.07069,0.0707,0,0,
638140288563170570,0.070822,0.070715,0.07061753,0.07077243,0.07069,0.07071,0,0,
638140288563178501,0.070822,0.070715,0.07061753,0.07077243,0.0707,0.07071,0,0,
638140288563412749,0.070822,0.070715,0.07061753,0.07077243,0.07071,0.07071,0,0,
638140288563436287,0.070822,0.070715,0.07061753,0.07077243,0.07071,0.07072,0,0,
638140288563717138,0.070822,0.070714,0.07061753,0.07077243,0.07071,0.07072,0,0,
638140288564587993,0.070822,0.070715,0.07061753,0.07077243,0.07071,0.07072,0,0,
638140288564589286,0.070822,0.070712,0.07061753,0.07077243,0.07071,0.07072,0,0,
638140288564589765,0.070822,0.07071,0.07061753,0.07077243,0.07071,0.07072,0,0,
638140288564591636,0.070822,0.070709,0.07061753,0.07077243,0.07071,0.07072,0,0,
638140288565623975,0.070822,0.070711,0.07061753,0.07077243,0.07071,0.07072,0,0,
638140288566744943,0.070822,0.070733,0.07061753,0.07077243,0.07071,0.07072,0,0,
638140288567656917,0.070822,0.070712,0.07061753,0.07077243,0.07071,0.07072,0,0,
638140288569677261,0.070822,0.070713,0.07061753,0.07077243,0.07071,0.07072,0,0,
638140288592727876,0.070822,0.070714,0.07061753,0.07077243,0.07071,0.07072,0,0,
638140288597668705,0.070822,0.070715,0.07061753,0.07077243,0.07071,0.07072,0,0,
638140288613718550,0.070822,0.070733,0.07061753,0.07077243,0.07071,0.07072,0,0,
638140288613719090,0.070822,0.070733,0.07061753,0.07077243,0.07071,0.07072,0,0,
638140288619678624,0.070822,0.070734,0.07061753,0.07077243,0.07071,0.07072,0,0,
638140288619680978,0.070822,0.070728,0.07061753,0.07077243,0.07071,0.07072,0,0,
638140288621018388,0.070822,0.070728,0.07061753,0.07077243,0.07072,0.07072,0,0,
638140288621021020,0.070822,0.070728,0.07061753,0.07077243,0.07072,0.07073,0,0,
638140288621724938,0.070822,0.070734,0.07061753,0.07077243,0.07072,0.07073,0,0,
638140288622606420,0.070822,0.070733,0.07061753,0.07077243,0.07072,0.07073,0,0,
638140288622608179,0.070822,0.070729,0.07061753,0.07077243,0.07072,0.07073,0,0,
638140288628949050,0.070822,0.070729,0.07061753,0.07077243,0.07071,0.07073,0,0,
638140288628950092,0.070822,0.070729,0.07061753,0.07077243,0.07071,0.07072,0,0,
638140288629791958,0.070822,0.070728,0.07061753,0.07077243,0.07071,0.07072,0,0,
638140288635665257,0.070822,0.070724,0.07061753,0.07077243,0.07071,0.07072,0,0,
638140288635665783,0.070822,0.070724,0.07061753,0.07077243,0.07071,0.07072,0,0,
638140288639745681,0.070822,0.070722,0.07061753,0.07077243,0.07071,0.07072,0,0,
638140288639746217,0.070822,0.070722,0.07061753,0.07077243,0.07071,0.07072,0,0,
638140288644688498,0.070822,0.070719,0.07061753,0.07077243,0.07071,0.07072,0,0,
638140288644689019,0.070822,0.070718,0.07061753,0.07077243,0.07071,0.07072,0,0,
638140288644689466,0.070822,0.070718,0.07061753,0.07077243,0.07071,0.07072,0,0,
638140288646791600,0.070822,0.07071,0.07061753,0.07077243,0.07071,0.07072,0,0,
638140288646794650,0.070822,0.07071,0.07061753,0.07077243,0.07071,0.07072,0,0,
638140288646795010,0.070822,0.07071,0.07061753,0.07077243,0.07071,0.07072,0,0,
638140288651978072,0.070822,0.07071,0.07061753,0.07077243,0.07071,0.07071,0,0,
638140288651978551,0.070822,0.07071,0.07061753,0.07077243,0.07069,0.0707,0,0,
638140288651979294,0.070822,0.07071,0.07061753,0.07077243,0.07069,0.0707,0,0,
638140288652622629,0.070822,0.070709,0.07061753,0.07077243,0.07069,0.0707,0,0,
638140288663730971,0.070822,0.070708,0.07061753,0.07077243,0.07069,0.0707,0,0,
638140288664596817,0.070822,0.070707,0.07061753,0.07077243,0.07069,0.0707,0,0,
638140288665766029,0.070822,0.070706,0.07061753,0.07077243,0.07069,0.0707,0,0,
638140288665766456,0.070822,0.070688,0.07061753,0.07077243,0.07069,0.0707,0,0,
638140288665769707,0.070822,0.070688,0.07061753,0.07077243,0.07069,0.0707,0,0,
638140288665997331,0.070822,0.070688,0.07061753,0.07077243,0.07068,0.0707,0,0,
638140288665999652,0.070822,0.070688,0.07061753,0.07077243,0.07068,0.07069,0,0,
638140288666623918,0.070822,0.070687,0.07061753,0.07077243,0.07068,0.07069,0,0,
638140288666624493,0.070822,0.070687,0.07061753,0.07077243,0.07068,0.07069,0,0,
638140288666624947,0.070822,0.070684,0.07061753,0.07077243,0.07068,0.07069,0,0,
638140288680658591,0.070822,0.070681,0.07061753,0.07077243,0.07068,0.07069,0,0,
638140288691716634,0.070822,0.070683,0.07061753,0.07077243,0.07068,0.07069,0,0,
638140288693765156,0.070822,0.070689,0.07061753,0.07077243,0.07068,0.07069,0,0,
638140288698746980,0.070822,0.07068,0.07061753,0.07077243,0.07068,0.07069,0,0,
638140288698748123,0.070822,0.07068,0.07061753,0.07077243,0.07068,0.07069,0,0,
638140288704606560,0.070822,0.070679,0.07061753,0.07077243,0.07068,0.07069,0,0,
638140288704634442,0.070822,0.070672,0.07061753,0.07077243,0.07068,0.07069,0,0,
638140288704635338,0.070822,0.070672,0.07061753,0.07077243,0.07068,0.07069,0,0,
638140288705637508,0.070822,0.070672,0.07061753,0.07076849,0.07068,0.07069,0,0,
638140288707580304,0.070822,0.070671,0.07061753,0.07076849,0.07068,0.07069,0,0,
638140288708516159,0.070822,0.070671,0.07059037,0.07076849,0.07068,0.07069,0,0,
638140288715959248,0.070822,0.070671,0.07059037,0.07076849,0.07067,0.07069,0,0,
638140288715960280,0.070822,0.070671,0.07059037,0.07076849,0.07067,0.07068,0,0,
638140288724787692,0.070822,0.070668,0.07059037,0.07076849,0.07067,0.07068,0,0,
638140288724788639,0.070822,0.070668,0.07059037,0.07076849,0.07067,0.07068,0,0,
638140288726252473,0.070822,0.070668,0.07059037,0.07076849,0.07066,0.07068,0,0,
638140288726254263,0.070822,0.070668,0.07059037,0.07076849,0.07066,0.07067,0,0,
638140288726650820,0.070822,0.070665,0.07059037,0.07076849,0.07066,0.07067,0,0,
638140288730700377,0.070822,0.070664,0.07059037,0.07076849,0.07066,0.07067,0,0,
638140288730701691,0.070822,0.070664,0.07059037,0.07076849,0.07066,0.07067,0,0,
638140288732655403,0.070822,0.070666,0.07059037,0.07076849,0.07066,0.07067,0,0,
638140288732656073,0.070822,0.070663,0.07059037,0.07076849,0.07066,0.07067,0,0,
638140288732657218,0.070822,0.070661,0.07059037,0.07076849,0.07066,0.07067,0,0,
638140288734565111,0.070822,0.07066,0.07059037,0.07076849,0.07066,0.07067,0,0,
638140288737658708,0.070822,0.070657,0.07059037,0.07076849,0.07066,0.07067,0,0,
638140288737962424,0.070822,0.070657,0.07059037,0.07076849,0.07065,0.07067,0,0,
638140288737964888,0.070822,0.070657,0.07059037,0.07076849,0.07065,0.07066,0,0,
638140288740797573,0.070822,0.070656,0.07059037,0.07076849,0.07065,0.07066,0,0,
638140288740797955,0.070822,0.070656,0.07059037,0.07076849,0.07065,0.07066,0,0,
638140288741724835,0.070822,0.070655,0.07059037,0.07076849,0.07065,0.07066,0,0,
638140288741726486,0.070822,0.070653,0.07059037,0.07076849,0.07065,0.07066,0,0,
638140288742982627,0.070822,0.070653,0.07057291,0.07076849,0.07065,0.07066,0,0,
638140288744672665,0.070822,0.070652,0.07057291,0.07076849,0.07065,0.07066,0,0,
638140288757567563,0.070822,0.070654,0.07057291,0.07076849,0.07065,0.07066,0,0,
638140288758907366,0.070822,0.070656,0.07057291,0.07076849,0.07065,0.07066,0,0,
638140288759638184,0.070822,0.070656,0.07057291,0.07076849,0.07064,0.07065,0,0,
638140288759639969,0.070822,0.070656,0.07057291,0.07076849,0.07064,0.07065,0,0,
638140288759809296,0.070822,0.070652,0.07057291,0.07076849,0.07064,0.07065,0,0,
638140288759809684,0.070822,0.070651,0.07057291,0.07076849,0.07064,0.07065,0,0,
638140288759810045,0.070822,0.070651,0.07057291,0.07076849,0.07064,0.07065,0,0,
638140288759810332,0.070822,0.070651,0.07057291,0.07076849,0.07064,0.07065,0,0,
638140288763638787,0.070822,0.070648,0.07057291,0.07076849,0.07064,0.07065,0,0,
638140288764664588,0.070822,0.070644,0.07057291,0.07076849,0.07064,0.07065,0,0,
638140288769635393,0.070822,0.070641,0.07057291,0.07076849,0.07064,0.07065,0,0,
638140288776728188,0.070822,0.070636,0.07057291,0.07076849,0.07064,0.07065,0,0,
638140288785893919,0.070822,0.070636,0.07057291,0.07076848,0.07064,0.07065,0,0,
638140288806776040,0.070822,0.070639,0.07057291,0.07076848,0.07064,0.07065,0,0,
638140288815676142,0.070822,0.070643,0.07057291,0.07076848,0.07064,0.07065,0,0,
638140288822765157,0.070822,0.070647,0.07057291,0.07076848,0.07064,0.07065,0,0,
638140288852647773,0.070822,0.070651,0.07057291,0.07076848,0.07064,0.07065,0,0,
638140288852935306,0.070822,0.070651,0.07057291,0.07076848,0.07065,0.07065,0,0,
638140288852936382,0.070822,0.070651,0.07057291,0.07076848,0.07065,0.07066,0,0,
638140288853772478,0.070822,0.070652,0.07057291,0.07076848,0.07065,0.07066,0,0,
638140288855811288,0.070822,0.070655,0.07057291,0.07076848,0.07065,0.07066,0,0,
638140288863776884,0.070822,0.070663,0.07057291,0.07076848,0.07065,0.07066,0,0,
