time,binanceUNIBTCbidMax,binanceUNIBTCsellMin,nicehashUNIBTCbidMax,nicehashUNIBTCsellMin,okxUNIBTCUNI-BTCbidMax,okxUNIBTCUNI-BTCsellMin,bitstampUNIBTCbidMax,bitstampUNIBTCsellMin,
638140288265295440,0.0002794,0.0002794,0.00027891,0.00027958,0.0002789,0.0002794,0,0,
638140288271030127,0.0002794,0.0002794,0.00027891,0.00027958,0.0002789,0.0002793,0,0,
638140288272129314,0.0002794,0.0002794,0.00027891,0.00027958,0.0002789,0.0002792,0,0,
638140288274001078,0.0002794,0.0002794,0.00027891,0.00027958,0.0002789,0.0002793,0,0,
638140288274917835,0.0002794,0.0002794,0.00027891,0.00027958,0.0002789,0.0002792,0,0,
638140288286925216,0.0002794,0.0002794,0.00027891,0.00027958,0.0002789,0.0002793,0,0,
638140288319465633,0.0002794,0.0002794,0.00027891,0.00027938,0.0002789,0.0002793,0,0,
638140288319466113,0.0002794,0.0002794,0.00027891,0.00027938,0.0002789,0.0002793,0,0,
638140288325738755,0.0002794,0.0002794,0.00027891,0.00027956,0.0002789,0.0002793,0,0,
638140288337048761,0.0002794,0.0002794,0.00027891,0.00027956,0.000279,0.0002793,0,0,
638140288337979607,0.0002794,0.0002794,0.00027891,0.00027956,0.0002789,0.0002793,0,0,
638140288343127994,0.0002794,0.0002794,0.00027891,0.00027956,0.0002788,0.0002793,0,0,
638140288343907670,0.0002794,0.0002792,0.00027891,0.00027956,0.0002788,0.0002793,0,0,
638140288343908280,0.0002794,0.0002791,0.00027891,0.00027956,0.0002788,0.0002793,0,0,
638140288368080789,0.0002794,0.0002791,0.00027891,0.00027956,0.0002788,0.0002792,0,0,
638140288368977480,0.0002794,0.0002791,0.00027891,0.00027956,0.0002788,0.000279,0,0,
638140288371019100,0.0002794,0.0002791,0.00027891,0.00027956,0.0002788,0.0002791,0,0,
638140288407918633,0.0002794,0.000279,0.00027891,0.00027956,0.0002788,0.0002791,0,0,
638140288408127150,0.0002794,0.000279,0.00027891,0.00027938,0.0002788,0.0002791,0,0,
638140288408788221,0.0002794,0.0002791,0.00027891,0.00027938,0.0002788,0.0002791,0,0,
638140288416931487,0.0002794,0.0002791,0.00027891,0.00027938,0.0002788,0.0002792,0,0,
638140288430033646,0.0002794,0.0002791,0.00027891,0.00027938,0.0002788,0.0002793,0,0,
638140288438757234,0.0002794,0.0002792,0.00027891,0.00027938,0.0002788,0.0002793,0,0,
638140288438906189,0.0002794,0.0002792,0.00027891,0.00027938,0.0002788,0.0002794,0,0,
638140288440466817,0.0002794,0.0002792,0.00027891,0.00027958,0.0002788,0.0002794,0,0,
638140288446090214,0.0002794,0.0002792,0.00027891,0.00027958,0.0002789,0.0002794,0,0,
638140288447017312,0.0002794,0.0002792,0.00027891,0.00027958,0.000279,0.0002794,0,0,
638140288453063977,0.0002794,0.0002792,0.00027891,0.00027958,0.000279,0.0002796,0,0,
638140288453818689,0.0002794,0.0002793,0.00027891,0.00027958,0.000279,0.0002796,0,0,
638140288456197797,0.0002794,0.0002793,0.00027891,0.00027958,0.0002791,0.0002796,0,0,
638140288456924484,0.0002794,0.0002793,0.00027891,0.00027958,0.0002792,0.0002796,0,0,
638140288456927202,0.0002794,0.0002793,0.00027891,0.00027968,0.0002792,0.0002796,0,0,
638140288468936715,0.0002794,0.0002793,0.00027891,0.00027968,0.0002792,0.0002797,0,0,
638140288469858939,0.0002794,0.0002794,0.00027891,0.00027968,0.0002792,0.0002797,0,0,
638140288477316541,0.0002794,0.0002794,0.00027891,0.00027976,0.0002792,0.0002797,0,0,
638140288500072410,0.0002794,0.0002794,0.00027891,0.00027976,0.0002793,0.0002797,0,0,
638140288512038725,0.0002794,0.0002794,0.00027891,0.00027976,0.0002794,0.0002798,0,0,
638140288512039301,0.0002794,0.0002794,0.00027891,0.00027976,0.0002794,0.0002798,0,0,
638140288523865208,0.0002794,0.0002795,0.00027891,0.00027976,0.0002794,0.0002798,0,0,
638140288549247337,0.0002794,0.0002795,0.00027891,0.00027997,0.0002794,0.0002798,0,0,
638140288549866022,0.0002795,0.0002795,0.00027891,0.00027997,0.0002794,0.0002798,0,0,
638140288549869568,0.0002795,0.0002796,0.00027891,0.00027997,0.0002794,0.0002798,0,0,
638140288549874285,0.0002795,0.0002796,0.00027903,0.00027997,0.0002794,0.0002798,0,0,
638140288557960561,0.0002795,0.0002797,0.00027903,0.00027997,0.0002794,0.0002798,0,0,
638140288557961052,0.0002796,0.0002797,0.00027903,0.00027997,0.0002794,0.0002798,0,0,
638140288558259599,0.0002796,0.0002797,0.00027921,0.00027997,0.0002794,0.0002798,0,0,
638140288559078234,0.0002796,0.0002797,0.00027921,0.00027997,0.0002795,0.00028,0,0,
638140288559078927,0.0002796,0.0002797,0.00027921,0.00027997,0.0002795,0.00028,0,0,
638140288559079783,0.0002796,0.0002797,0.00027921,0.00027997,0.0002795,0.0002801,0,0,
638140288562162941,0.0002796,0.0002797,0.00027921,0.00027997,0.0002795,0.00028,0,0,
638140288567935562,0.0002796,0.0002797,0.00027921,0.00027997,0.0002795,0.0002801,0,0,
638140288573867888,0.0002797,0.0002797,0.00027921,0.00027997,0.0002795,0.0002801,0,0,
638140288573869065,0.0002797,0.0002798,0.00027921,0.00027997,0.0002795,0.0002801,0,0,
638140288575404428,0.0002797,0.0002798,0.00027921,0.00028005,0.0002795,0.0002801,0,0,
638140288588025178,0.0002797,0.0002798,0.00027921,0.00028005,0.0002795,0.0002802,0,0,
638140288589113459,0.0002797,0.0002798,0.00027921,0.00028005,0.0002796,0.0002802,0,0,
638140288592844865,0.0002797,0.0002799,0.00027921,0.00028005,0.0002796,0.0002802,0,0,
638140288595971378,0.0002797,0.0002798,0.00027921,0.00028005,0.0002796,0.0002802,0,0,
638140288596886659,0.0002797,0.0002799,0.00027921,0.00028005,0.0002796,0.0002802,0,0,
638140288604975411,0.0002798,0.0002799,0.00027921,0.00028005,0.0002796,0.0002802,0,0,
638140288606069079,0.0002798,0.0002799,0.00027925,0.00028005,0.0002796,0.0002802,0,0,
638140288606524425,0.0002798,0.0002799,0.00027941,0.00028005,0.0002796,0.0002802,0,0,
638140288609025206,0.0002798,0.0002799,0.00027941,0.00028005,0.0002797,0.0002802,0,0,
638140288614944967,0.0002798,0.0002799,0.00027941,0.00028005,0.0002796,0.0002802,0,0,
638140288618986707,0.0002798,0.0002799,0.00027941,0.00028005,0.0002797,0.0002802,0,0,
638140288661822461,0.0002798,0.00028,0.00027941,0.00028005,0.0002797,0.0002802,0,0,
638140288663999424,0.0002798,0.0002799,0.00027941,0.00028005,0.0002797,0.0002802,0,0,
638140288703998433,0.0002798,0.00028,0.00027941,0.00028005,0.0002797,0.0002802,0,0,
638140288706957936,0.0002798,0.0002799,0.00027941,0.00028005,0.0002797,0.0002802,0,0,
638140288708826783,0.0002798,0.00028,0.00027941,0.00028005,0.0002797,0.0002802,0,0,
638140288711940809,0.0002798,0.00028,0.00027941,0.00028005,0.0002793,0.0002802,0,0,
638140288713050948,0.0002798,0.00028,0.00027941,0.00028005,0.0002795,0.0002802,0,0,
638140288714877548,0.0002798,0.0002799,0.00027941,0.00028005,0.0002795,0.0002802,0,0,
638140288717994658,0.0002798,0.0002799,0.00027941,0.00028005,0.0002796,0.0002802,0,0,
638140288720967816,0.0002798,0.0002799,0.00027941,0.00028005,0.0002796,0.00028,0,0,
638140288720968208,0.0002798,0.0002799,0.00027941,0.00028005,0.0002796,0.00028,0,0,
638140288722047185,0.0002798,0.0002799,0.00027941,0.00028005,0.0002796,0.0002801,0,0,
638140288727017943,0.0002797,0.0002799,0.00027941,0.00028005,0.0002796,0.0002801,0,0,
638140288727018726,0.0002797,0.0002798,0.00027941,0.00028005,0.0002796,0.0002801,0,0,
638140288777935172,0.0002796,0.0002798,0.00027941,0.00028005,0.0002796,0.0002801,0,0,
638140288777938119,0.0002796,0.0002797,0.00027941,0.00028005,0.0002796,0.0002801,0,0,
638140288779302535,0.0002796,0.0002797,0.00027925,0.00028005,0.0002796,0.0002801,0,0,
638140288795068733,0.0002796,0.0002798,0.00027925,0.00028005,0.0002796,0.0002801,0,0,
638140288801014377,0.0002797,0.0002798,0.00027925,0.00028005,0.0002796,0.0002801,0,0,
638140288828194048,0.0002797,0.0002798,0.00027925,0.00028005,0.0002795,0.0002801,0,0,
638140288831166936,0.0002797,0.0002798,0.00027925,0.00028005,0.0002796,0.0002801,0,0,
638140288854072221,0.0002797,0.0002798,0.00027925,0.00028005,0.0002796,0.0002802,0,0,
638140288873940417,0.0002799,0.0002798,0.00027925,0.00028005,0.0002796,0.0002802,0,0,
638140288873941494,0.0002799,0.00028,0.00027925,0.00028005,0.0002796,0.0002802,0,0,
638140288873942144,0.0002799,0.00028,0.00027925,0.00028005,0.0002796,0.0002802,0,0,
638140288873942450,0.0002799,0.00028,0.00027925,0.00028005,0.0002796,0.0002802,0,0,
638140288874038374,0.0002799,0.00028,0.00027951,0.00028005,0.0002796,0.0002802,0,0,
638140288881085430,0.0002798,0.00028,0.00027951,0.00028005,0.0002796,0.0002802,0,0,
638140288896108482,0.0002798,0.00028,0.00027951,0.00028005,0.0002797,0.0002802,0,0,
638140288901067063,0.0002798,0.00028,0.00027951,0.00028005,0.0002798,0.0002802,0,0,
638140288903987149,0.0002799,0.00028,0.00027951,0.00028005,0.0002798,0.0002802,0,0,
638140288905102929,0.0002798,0.00028,0.00027951,0.00028005,0.0002798,0.0002802,0,0,
638140288905860347,0.0002798,0.0002799,0.00027951,0.00028005,0.0002798,0.0002802,0,0,
638140288911082126,0.0002798,0.00028,0.00027951,0.00028005,0.0002798,0.0002802,0,0,
638140288916816904,0.0002798,0.0002799,0.00027951,0.00028005,0.0002798,0.0002802,0,0,
638140288919854684,0.0002798,0.00028,0.00027951,0.00028005,0.0002798,0.0002802,0,0,
638140288921843967,0.0002798,0.0002799,0.00027951,0.00028005,0.0002798,0.0002802,0,0,
638140288922966206,0.0002798,0.00028,0.00027951,0.00028005,0.0002798,0.0002802,0,0,
638140288933950845,0.0002799,0.00028,0.00027951,0.00028005,0.0002798,0.0002802,0,0,
638140288935883726,0.0002798,0.00028,0.00027951,0.00028005,0.0002798,0.0002802,0,0,
638140288935885068,0.0002798,0.0002799,0.00027951,0.00028005,0.0002798,0.0002802,0,0,
638140288937864882,0.0002798,0.00028,0.00027951,0.00028005,0.0002798,0.0002802,0,0,
638140288943956496,0.0002798,0.0002799,0.00027951,0.00028005,0.0002798,0.0002802,0,0,
638140288948318952,0.0002798,0.0002799,0.00027933,0.00028005,0.0002798,0.0002802,0,0,
638140288948319648,0.0002798,0.0002799,0.00027933,0.00028005,0.0002798,0.0002802,0,0,
638140288970030033,0.0002798,0.0002799,0.00027933,0.00028005,0.0002795,0.0002802,0,0,
638140288970030797,0.0002798,0.0002799,0.00027933,0.00028005,0.0002795,0.0002802,0,0,
638140288975072207,0.0002798,0.0002799,0.00027933,0.00028005,0.0002796,0.0002802,0,0,
638140289035056085,0.0002798,0.0002799,0.00027933,0.00028005,0.0002795,0.0002802,0,0,
638140289041894171,0.0002798,0.00028,0.00027933,0.00028005,0.0002795,0.0002802,0,0,
638140289044167835,0.0002798,0.00028,0.00027933,0.00028005,0.0002796,0.0002802,0,0,
638140289045033511,0.0002798,0.00028,0.00027933,0.00028005,0.0002797,0.0002802,0,0,
638140289050037678,0.0002798,0.00028,0.00027933,0.00028005,0.0002796,0.0002802,0,0,
638140289050040179,0.0002798,0.0002799,0.00027933,0.00028005,0.0002796,0.0002802,0,0,
638140289118028513,0.0002798,0.0002799,0.00027933,0.00028005,0.0002795,0.0002802,0,0,
638140289121112927,0.0002798,0.0002799,0.00027933,0.00028005,0.0002793,0.0002802,0,0,
638140289121113385,0.0002798,0.0002799,0.00027933,0.00028005,0.0002793,0.0002802,0,0,
638140289122024249,0.0002797,0.0002798,0.00027933,0.00028005,0.0002793,0.0002802,0,0,
638140289122025362,0.0002797,0.0002798,0.00027933,0.00028005,0.0002793,0.0002802,0,0,
638140289122214705,0.0002797,0.0002798,0.00027933,0.00028005,0.0002793,0.00028,0,0,
638140289122215251,0.0002797,0.0002798,0.00027933,0.00028005,0.0002793,0.00028,0,0,
638140289123036227,0.0002797,0.0002798,0.00027933,0.00028005,0.0002794,0.00028,0,0,
638140289124063852,0.0002797,0.0002798,0.00027933,0.00028005,0.0002795,0.00028,0,0,
638140289147008761,0.0002797,0.0002798,0.00027933,0.00028005,0.0002794,0.00028,0,0,
638140289148010491,0.0002797,0.0002798,0.00027933,0.00028005,0.0002795,0.00028,0,0,
638140289150922261,0.0002797,0.0002798,0.00027933,0.00028005,0.0002794,0.00028,0,0,
638140289161000761,0.0002797,0.0002798,0.00027933,0.00028005,0.0002795,0.00028,0,0,
638140289163020509,0.0002797,0.0002798,0.00027933,0.00028005,0.0002796,0.00028,0,0,
638140289232046302,0.0002797,0.0002798,0.00027933,0.00028005,0.0002794,0.00028,0,0,
638140289232046649,0.0002797,0.0002798,0.00027933,0.00028005,0.0002794,0.00028,0,0,
638140289233082581,0.0002797,0.0002798,0.00027933,0.00028005,0.0002795,0.00028,0,0,
638140289234012281,0.0002797,0.0002798,0.00027933,0.00028005,0.0002794,0.00028,0,0,
638140289301043103,0.0002797,0.0002798,0.00027933,0.00028005,0.0002794,0.0002799,0,0,
638140289375072873,0.0002797,0.0002798,0.00027933,0.00028005,0.0002794,0.00028,0,0,
638140289376321096,0.0002797,0.0002798,0.00027933,0.00028005,0.0002794,0.0002799,0,0,
638140289378106455,0.0002797,0.0002798,0.00027933,0.00028005,0.0002794,0.00028,0,0,
638140289390079230,0.0002797,0.0002798,0.00027933,0.00028005,0.0002795,0.00028,0,0,
638140289450066876,0.0002797,0.0002798,0.00027933,0.00028005,0.0002796,0.00028,0,0,
638140289471190459,0.0002797,0.0002798,0.00027933,0.00028005,0.0002794,0.00028,0,0,
638140289473015448,0.0002797,0.0002798,0.00027933,0.00028005,0.0002795,0.00028,0,0,
638140289519095905,0.0002797,0.0002798,0.00027933,0.00028005,0.0002795,0.0002799,0,0,
638140289519339123,0.0002796,0.0002798,0.00027933,0.00028005,0.0002795,0.0002799,0,0,
638140289519348953,0.0002796,0.0002797,0.00027933,0.00028005,0.0002795,0.0002799,0,0,
638140289520282297,0.0002795,0.0002796,0.00027933,0.00028005,0.0002795,0.0002799,0,0,
638140289520283012,0.0002795,0.0002796,0.00027933,0.00028005,0.0002795,0.0002799,0,0,
638140289520590024,0.0002795,0.0002796,0.00027911,0.00028005,0.0002795,0.0002799,0,0,
638140289527027997,0.0002795,0.0002796,0.00027911,0.00028005,0.0002794,0.0002799,0,0,
638140289548051711,0.0002795,0.0002796,0.00027911,0.00028005,0.0002794,0.0002797,0,0,
638140289553999138,0.0002795,0.0002796,0.00027911,0.00028005,0.0002794,0.0002796,0,0,
638140289555105862,0.0002795,0.0002796,0.00027911,0.00028005,0.0002794,0.0002797,0,0,
638140289556029927,0.0002795,0.0002796,0.00027911,0.00028005,0.0002794,0.0002796,0,0,
638140289556965190,0.0002795,0.0002796,0.00027896,0.00028005,0.0002794,0.0002796,0,0,
638140289558116559,0.0002794,0.0002796,0.00027896,0.00028005,0.0002794,0.0002796,0,0,
638140289559147215,0.0002794,0.0002795,0.00027896,0.00028005,0.0002794,0.0002796,0,0,
638140289559457299,0.0002794,0.0002795,0.00027896,0.00027988,0.0002794,0.0002796,0,0,
638140289567185255,0.0002794,0.0002795,0.00027896,0.00027988,0.0002791,0.0002796,0,0,
638140289568133499,0.0002794,0.0002795,0.00027896,0.00027988,0.0002792,0.0002796,0,0,
638140289571057800,0.0002794,0.0002795,0.00027896,0.00027988,0.0002793,0.0002796,0,0,
638140289592102519,0.0002794,0.0002795,0.00027896,0.00027988,0.0002793,0.0002798,0,0,
638140289597091870,0.0002794,0.0002795,0.00027896,0.00027988,0.0002792,0.0002798,0,0,
638140289598038129,0.0002794,0.0002795,0.00027896,0.00027988,0.0002792,0.0002797,0,0,
638140289626250934,0.0002793,0.0002795,0.00027896,0.00027988,0.0002792,0.0002797,0,0,
638140289627251454,0.0002793,0.0002794,0.00027896,0.00027988,0.0002792,0.0002797,0,0,
638140289660099764,0.0002793,0.0002794,0.00027896,0.00027988,0.0002791,0.0002797,0,0,
638140289677022373,0.0002793,0.0002794,0.00027896,0.00027988,0.0002791,0.0002795,0,0,
638140289681068328,0.0002793,0.0002794,0.00027896,0.00027988,0.0002791,0.0002796,0,0,
638140289695231504,0.0002793,0.0002793,0.00027896,0.00027988,0.0002791,0.0002796,0,0,
638140289695238439,0.0002792,0.0002793,0.00027896,0.00027988,0.0002791,0.0002796,0,0,
638140289696476122,0.0002792,0.0002793,0.00027896,0.00027968,0.0002791,0.0002796,0,0,
638140289696476793,0.0002792,0.0002793,0.00027896,0.00027968,0.0002791,0.0002796,0,0,
638140289696477493,0.0002792,0.0002793,0.00027893,0.00027968,0.0002791,0.0002796,0,0,
638140289701623069,0.0002792,0.0002793,0.00027891,0.00027968,0.0002791,0.0002796,0,0,
638140289703245434,0.0002792,0.0002793,0.00027891,0.00027968,0.000279,0.0002796,0,0,
638140289761980112,0.0002792,0.0002793,0.00027891,0.00027968,0.000279,0.0002795,0,0,
638140289761980603,0.0002792,0.0002793,0.00027891,0.00027968,0.000279,0.0002795,0,0,
638140289761981115,0.0002792,0.0002793,0.00027891,0.00027968,0.000279,0.0002794,0,0,
638140289763105261,0.0002792,0.0002793,0.00027891,0.00027968,0.000279,0.0002796,0,0,
638140289769043094,0.0002792,0.0002793,0.00027891,0.00027968,0.0002792,0.0002796,0,0,
638140289769043575,0.0002792,0.0002793,0.00027891,0.00027968,0.0002792,0.0002796,0,0,
638140289769976915,0.0002792,0.0002793,0.00027891,0.00027968,0.0002791,0.0002796,0,0,
638140289792987400,0.0002792,0.0002793,0.00027891,0.00027968,0.000279,0.0002796,0,0,
638140289817091114,0.0002792,0.0002793,0.00027891,0.00027968,0.000279,0.0002795,0,0,
638140289909275663,0.0002791,0.0002793,0.00027891,0.00027968,0.000279,0.0002795,0,0,
638140289910229124,0.0002791,0.0002792,0.00027891,0.00027968,0.000279,0.0002795,0,0,
638140289967074963,0.0002791,0.0002792,0.00027891,0.00027968,0.0002791,0.0002795,0,0,
638140289968035136,0.0002791,0.0002792,0.00027891,0.00027968,0.000279,0.0002795,0,0,
638140289968978765,0.0002791,0.0002792,0.00027891,0.00027968,0.000279,0.0002794,0,0,
638140289968980169,0.0002791,0.0002792,0.00027891,0.00027968,0.000279,0.0002793,0,0,
638140289970087747,0.0002791,0.0002792,0.00027891,0.00027968,0.000279,0.0002794,0,0,
638140289983087452,0.0002791,0.0002792,0.00027891,0.00027968,0.0002791,0.0002795,0,0,
638140289983088027,0.0002791,0.0002792,0.00027891,0.00027968,0.0002791,0.0002795,0,0,
638140289990057400,0.0002791,0.0002792,0.00027891,0.00027968,0.000279,0.0002795,0,0,
638140289990057971,0.0002791,0.0002792,0.00027891,0.00027968,0.000279,0.0002794,0,0,
638140289991161398,0.0002791,0.0002792,0.00027891,0.00027968,0.0002791,0.0002794,0,0,
638140290002058379,0.0002791,0.0002792,0.00027891,0.00027968,0.000279,0.0002794,0,0,
638140290004093719,0.0002791,0.0002792,0.00027891,0.00027968,0.0002789,0.0002794,0,0,
638140290068083216,0.0002791,0.0002792,0.00027891,0.00027968,0.0002789,0.0002795,0,0,
638140290068422184,0.0002791,0.0002793,0.00027891,0.00027968,0.0002789,0.0002795,0,0,
638140290069610643,0.0002792,0.0002793,0.00027891,0.00027968,0.0002789,0.0002795,0,0,
638140290070124902,0.0002792,0.0002793,0.00027891,0.00027968,0.0002791,0.0002795,0,0,
638140290086969309,0.0002792,0.0002793,0.00027891,0.00027968,0.0002791,0.0002796,0,0,
638140290095093923,0.0002792,0.0002793,0.00027891,0.00027968,0.0002792,0.0002796,0,0,
638140290098138234,0.0002792,0.0002793,0.00027891,0.00027968,0.0002791,0.0002796,0,0,
638140290103056277,0.0002792,0.0002793,0.00027891,0.00027968,0.0002792,0.0002796,0,0,
638140290107998530,0.0002792,0.0002793,0.00027891,0.00027968,0.0002791,0.0002796,0,0,
638140290107999130,0.0002792,0.0002793,0.00027891,0.00027968,0.0002791,0.0002795,0,0,
638140290107999457,0.0002792,0.0002793,0.00027891,0.00027968,0.0002791,0.0002794,0,0,
638140290111135731,0.0002792,0.0002793,0.00027891,0.00027968,0.0002789,0.0002794,0,0,
638140290112138967,0.0002792,0.0002793,0.00027891,0.00027968,0.000279,0.0002794,0,0,
638140290112140101,0.0002792,0.0002793,0.00027891,0.00027968,0.0002791,0.0002794,0,0,
638140290115812163,0.0002791,0.0002793,0.00027891,0.00027968,0.0002791,0.0002794,0,0,
638140290117744610,0.0002792,0.0002793,0.00027891,0.00027968,0.0002791,0.0002794,0,0,
638140290118302724,0.0002792,0.0002793,0.00027891,0.00027968,0.0002791,0.0002795,0,0,
638140290122980408,0.0002792,0.0002793,0.00027891,0.00027968,0.000279,0.0002795,0,0,
638140290126418753,0.0002791,0.0002792,0.00027891,0.00027968,0.000279,0.0002795,0,0,
638140290126419483,0.0002791,0.0002792,0.00027891,0.00027968,0.000279,0.0002795,0,0,
638140290131195557,0.0002791,0.0002792,0.00027891,0.00027968,0.000279,0.0002796,0,0,
638140290131597505,0.0002792,0.0002792,0.00027891,0.00027968,0.000279,0.0002796,0,0,
638140290132026619,0.0002792,0.0002793,0.00027891,0.00027968,0.000279,0.0002796,0,0,
638140290143976210,0.0002792,0.0002793,0.00027891,0.00027968,0.0002791,0.0002796,0,0,
638140290145079796,0.0002792,0.0002793,0.00027891,0.00027968,0.0002792,0.0002796,0,0,
638140290145080266,0.0002792,0.0002793,0.00027891,0.00027968,0.0002792,0.0002796,0,0,
638140290146423949,0.0002792,0.0002793,0.00027891,0.00027968,0.000279,0.0002796,0,0,
638140290146486452,0.0002792,0.0002793,0.00027891,0.00027968,0.0002791,0.0002796,0,0,
638140290151021355,0.0002792,0.0002793,0.00027891,0.00027968,0.0002791,0.0002795,0,0,
638140290151474312,0.0002791,0.0002793,0.00027891,0.00027968,0.0002791,0.0002795,0,0,
638140290153042819,0.0002791,0.0002793,0.00027891,0.00027968,0.000279,0.0002795,0,0,
638140290162539368,0.0002791,0.0002792,0.00027891,0.00027968,0.000279,0.0002795,0,0,
638140290164321702,0.0002791,0.0002793,0.00027891,0.00027968,0.000279,0.0002795,0,0,
638140290225418982,0.0002791,0.0002792,0.00027891,0.00027968,0.000279,0.0002795,0,0,
638140290232338101,0.0002791,0.0002793,0.00027891,0.00027968,0.000279,0.0002795,0,0,
638140290256698403,0.0002792,0.0002793,0.00027891,0.00027968,0.000279,0.0002795,0,0,
638140290257474930,0.0002791,0.0002793,0.00027891,0.00027968,0.000279,0.0002795,0,0,
638140290258477083,0.0002791,0.0002792,0.00027891,0.00027968,0.000279,0.0002795,0,0,
638140290265363863,0.0002791,0.0002793,0.00027891,0.00027968,0.000279,0.0002795,0,0,
638140290283783422,0.0002792,0.0002793,0.00027891,0.00027968,0.000279,0.0002795,0,0,
638140290319801246,0.0002791,0.0002793,0.00027891,0.00027968,0.000279,0.0002795,0,0,
638140290320580216,0.0002792,0.0002793,0.00027891,0.00027968,0.000279,0.0002795,0,0,
638140290337139422,0.0002792,0.0002793,0.00027891,0.00027968,0.000279,0.0002797,0,0,
638140290338047928,0.0002792,0.0002793,0.00027891,0.00027968,0.000279,0.0002796,0,0,
638140290340092975,0.0002792,0.0002793,0.00027891,0.00027968,0.0002792,0.0002796,0,0,
638140290340093447,0.0002792,0.0002793,0.00027891,0.00027968,0.0002792,0.0002796,0,0,
638140290343163618,0.0002792,0.0002793,0.00027891,0.00027968,0.0002792,0.0002797,0,0,
638140290353031882,0.0002792,0.0002793,0.00027891,0.00027968,0.0002791,0.0002797,0,0,
638140290374110976,0.0002792,0.0002793,0.00027891,0.00027968,0.0002792,0.0002797,0,0,
638140290389195458,0.0002792,0.0002793,0.00027891,0.00027968,0.0002792,0.0002796,0,0,
638140290432060028,0.0002792,0.0002793,0.00027891,0.00027968,0.0002792,0.0002797,0,0,
638140290491092429,0.0002792,0.0002793,0.00027891,0.00027968,0.0002791,0.0002797,0,0,
638140290491094517,0.0002792,0.0002793,0.00027891,0.00027968,0.0002791,0.0002798,0,0,
638140290492024774,0.0002792,0.0002793,0.00027891,0.00027968,0.0002792,0.0002798,0,0,
638140290508081318,0.0002792,0.0002793,0.00027891,0.00027968,0.0002792,0.0002796,0,0,
638140290544093590,0.0002792,0.0002793,0.00027891,0.00027968,0.0002792,0.0002797,0,0,
638140290596081190,0.0002792,0.0002793,0.00027891,0.00027968,0.0002792,0.0002795,0,0,
638140290596081653,0.0002792,0.0002793,0.00027891,0.00027968,0.0002792,0.0002795,0,0,
638140290620010099,0.0002792,0.0002793,0.00027891,0.00027968,0.0002792,0.0002796,0,0,
638140290653119128,0.0002792,0.0002793,0.00027891,0.00027968,0.0002792,0.0002794,0,0,
638140290653119540,0.0002792,0.0002793,0.00027891,0.00027968,0.0002792,0.0002794,0,0,
638140290657028244,0.0002792,0.0002793,0.00027891,0.00027968,0.0002792,0.0002795,0,0,
638140290662061431,0.0002792,0.0002793,0.00027891,0.00027968,0.000279,0.0002795,0,0,
638140290662674119,0.0002791,0.0002792,0.00027891,0.00027968,0.000279,0.0002795,0,0,
638140290662674776,0.0002791,0.0002792,0.00027891,0.00027968,0.000279,0.0002795,0,0,
638140290664064095,0.0002791,0.0002792,0.00027891,0.00027968,0.000279,0.0002794,0,0,
638140290664980861,0.0002791,0.0002792,0.00027891,0.00027968,0.000279,0.0002793,0,0,
638140290671124501,0.0002791,0.0002792,0.00027891,0.00027968,0.0002788,0.0002793,0,0,
638140290671124955,0.0002791,0.0002792,0.00027891,0.00027968,0.0002788,0.0002793,0,0,
638140290672185894,0.0002791,0.0002792,0.00027891,0.00027968,0.0002789,0.0002793,0,0,
638140290673191060,0.0002791,0.0002792,0.00027891,0.00027968,0.0002789,0.0002794,0,0,
638140290688134155,0.0002791,0.0002792,0.00027891,0.00027968,0.0002789,0.0002795,0,0,
638140290706139697,0.0002791,0.0002792,0.00027891,0.00027968,0.0002789,0.0002794,0,0,
638140290744821755,0.000279,0.0002792,0.00027891,0.00027968,0.0002789,0.0002794,0,0,
638140290748740675,0.0002791,0.0002792,0.00027891,0.00027968,0.0002789,0.0002794,0,0,
638140290754120730,0.0002791,0.0002792,0.00027891,0.00027968,0.0002789,0.0002795,0,0,
638140290759064407,0.0002791,0.0002792,0.00027891,0.00027968,0.0002789,0.0002794,0,0,
638140290760171999,0.0002791,0.0002792,0.00027891,0.00027968,0.0002789,0.0002795,0,0,
638140290816099483,0.0002791,0.0002792,0.00027891,0.00027968,0.000279,0.0002795,0,0,
638140290826137746,0.0002791,0.0002792,0.00027891,0.00027968,0.0002789,0.0002795,0,0,
638140290914749403,0.000279,0.0002792,0.00027891,0.00027968,0.0002789,0.0002795,0,0,
638140290932703152,0.0002791,0.0002792,0.00027891,0.00027968,0.0002789,0.0002795,0,0,
638140290947752040,0.000279,0.0002792,0.00027891,0.00027968,0.0002789,0.0002795,0,0,
638140290981834482,0.000279,0.0002791,0.00027891,0.00027968,0.0002789,0.0002795,0,0,
638140290982148275,0.000279,0.0002791,0.00027891,0.00027968,0.0002789,0.0002794,0,0,
638140290982825750,0.000279,0.0002791,0.00027891,0.00027948,0.0002789,0.0002794,0,0,
638140290993826761,0.000279,0.0002792,0.00027891,0.00027948,0.0002789,0.0002794,0,0,
638140290994795422,0.000279,0.0002791,0.00027891,0.00027948,0.0002789,0.0002794,0,0,
638140291009755845,0.000279,0.0002792,0.00027891,0.00027948,0.0002789,0.0002794,0,0,
638140291010901179,0.000279,0.0002791,0.00027891,0.00027948,0.0002789,0.0002794,0,0,
