time,binanceLTCBTCbidMax,binanceLTCBTCsellMin,nicehashLTCBTCbidMax,nicehashLTCBTCsellMin,okxLTCBTCLTC-BTCbidMax,okxLTCBTCLTC-BTCsellMin,bitstampLTCBTCbidMax,bitstampLTCBTCsellMin,
638140288317125176,0.003694,0.003688,0.00368834,0.00369403,0.003687,0.003688,0,0,
638140288317125625,0.003694,0.003688,0.00368834,0.00369403,0.003687,0.003688,0,0,
638140288319495498,0.003694,0.003689,0.00368834,0.00369403,0.003687,0.003688,0,0,
638140288328178771,0.003694,0.003689,0.00368834,0.00369403,0.003688,0.003688,0,0,
638140288328180956,0.003694,0.003689,0.00368834,0.00369403,0.003688,0.003689,0,0,
638140288337197736,0.003694,0.003689,0.00368834,0.00369403,0.003688,0.003692,0,0,
638140288337198160,0.003694,0.003689,0.00368834,0.00369403,0.003688,0.00369,0,0,
638140288337198569,0.003694,0.003689,0.00368834,0.00369403,0.003688,0.00369,0,0,
638140288337731750,0.003694,0.00369,0.00368834,0.00369403,0.003688,0.00369,0,0,
638140288339786320,0.003694,0.003689,0.00368834,0.00369403,0.003688,0.00369,0,0,
638140288340807100,0.003694,0.003689,0.00368834,0.00369648,0.003688,0.00369,0,0,
638140288341668080,0.003694,0.00369,0.00368834,0.00369648,0.003688,0.00369,0,0,
638140288354195329,0.003694,0.00369,0.00368834,0.00369648,0.003689,0.00369,0,0,
638140288355184699,0.003694,0.00369,0.00368834,0.00369648,0.003688,0.00369,0,0,
638140288356110588,0.003694,0.00369,0.00368834,0.00369648,0.003689,0.00369,0,0,
638140288372782347,0.003694,0.003691,0.00368834,0.00369648,0.003689,0.00369,0,0,
638140288375249515,0.003694,0.003691,0.00368834,0.00369648,0.003688,0.00369,0,0,
638140288375823295,0.003694,0.003692,0.00368834,0.00369648,0.003688,0.00369,0,0,
638140288376167483,0.003694,0.003692,0.00368834,0.00369648,0.003689,0.00369,0,0,
638140288377880059,0.003694,0.003691,0.00368834,0.00369648,0.003689,0.00369,0,0,
638140288380229586,0.003694,0.003691,0.00368834,0.00369648,0.003689,0.003691,0,0,
638140288382605044,0.003694,0.003692,0.00368834,0.00369648,0.003689,0.003691,0,0,
638140288397345188,0.003694,0.003692,0.00368834,0.00369804,0.003689,0.003691,0,0,
638140288397964740,0.003694,0.003692,0.00368834,0.00369704,0.003689,0.003691,0,0,
638140288399060805,0.003694,0.003692,0.00368834,0.00369704,0.00369,0.003691,0,0,
638140288400165020,0.003694,0.003692,0.00368834,0.00369704,0.003689,0.003691,0,0,
638140288403094387,0.003694,0.003692,0.00368834,0.00369704,0.00369,0.003691,0,0,
638140288403271069,0.003694,0.003692,0.00368834,0.00369804,0.00369,0.003691,0,0,
638140288404828203,0.003694,0.003693,0.00368834,0.00369804,0.00369,0.003691,0,0,
638140288407298497,0.003694,0.003693,0.00368834,0.00369804,0.003689,0.003691,0,0,
638140288413197829,0.003694,0.003693,0.00368834,0.00369804,0.00369,0.003691,0,0,
638140288414134715,0.003694,0.003693,0.00368834,0.00369804,0.003689,0.003691,0,0,
638140288415212609,0.003694,0.003693,0.00368834,0.00369804,0.00369,0.003691,0,0,
638140288416182707,0.003694,0.003693,0.00368834,0.00369804,0.00369,0.003692,0,0,
638140288417099280,0.003694,0.003693,0.00368834,0.00369804,0.003691,0.003692,0,0,
638140288420417284,0.003694,0.003693,0.00368834,0.00369804,0.00369,0.003692,0,0,
638140288421307911,0.003694,0.003693,0.00368834,0.00369804,0.003691,0.003692,0,0,
638140288435169270,0.003694,0.003693,0.00368834,0.00369804,0.003689,0.003692,0,0,
638140288438127171,0.003694,0.003693,0.00368834,0.00369804,0.003691,0.003692,0,0,
638140288446055383,0.003694,0.003693,0.00368834,0.00369804,0.00369,0.003692,0,0,
638140288449329954,0.003694,0.003693,0.00368834,0.00369804,0.003691,0.003692,0,0,
638140288459121966,0.003694,0.003693,0.00368834,0.00369804,0.003689,0.003692,0,0,
638140288459708905,0.003694,0.003694,0.00368834,0.00369804,0.003689,0.003692,0,0,
638140288461148223,0.003694,0.003694,0.00368834,0.00369804,0.003691,0.003692,0,0,
638140288467067442,0.003694,0.003694,0.00368834,0.00369804,0.003691,0.003693,0,0,
638140288471705309,0.003694,0.003693,0.00368834,0.00369804,0.003691,0.003693,0,0,
638140288471882427,0.003694,0.003693,0.00368797,0.00369804,0.003691,0.003693,0,0,
638140288473727578,0.003694,0.003694,0.00368797,0.00369804,0.003691,0.003693,0,0,
638140288474728270,0.003694,0.003693,0.00368797,0.00369804,0.003691,0.003693,0,0,
638140288478868167,0.003694,0.003694,0.00368797,0.00369804,0.003691,0.003693,0,0,
638140288482148268,0.003694,0.003694,0.00368797,0.00369804,0.00369,0.003693,0,0,
638140288482616112,0.003694,0.003693,0.00368797,0.00369804,0.00369,0.003693,0,0,
638140288484798161,0.003694,0.003694,0.00368797,0.00369804,0.00369,0.003693,0,0,
638140288485158168,0.003694,0.003694,0.00368797,0.00369804,0.003691,0.003693,0,0,
638140288498700630,0.003694,0.003695,0.00368797,0.00369804,0.003691,0.003693,0,0,
638140288499263190,0.003694,0.003695,0.00368797,0.00369804,0.003692,0.003693,0,0,
638140288503201198,0.003694,0.003695,0.00368797,0.00369804,0.003692,0.003694,0,0,
638140288505046416,0.003694,0.003695,0.00368797,0.00369804,0.003691,0.003694,0,0,
638140288507189015,0.003694,0.003695,0.00368797,0.00369804,0.00369,0.003694,0,0,
638140288508125220,0.003694,0.003695,0.00368797,0.00369804,0.003689,0.003694,0,0,
638140288508126753,0.003694,0.003695,0.00368797,0.00369804,0.003692,0.003694,0,0,
638140288508128091,0.003694,0.003695,0.00368797,0.00369804,0.003692,0.003694,0,0,
638140288529148131,0.003694,0.003695,0.00368797,0.00369804,0.003691,0.003694,0,0,
638140288531176439,0.003694,0.003695,0.00368797,0.00369804,0.003692,0.003694,0,0,
638140288533207386,0.003694,0.003695,0.00368797,0.00369804,0.003692,0.003695,0,0,
638140288533803110,0.003695,0.003695,0.00368797,0.00369804,0.003692,0.003695,0,0,
638140288533805056,0.003695,0.003696,0.00368797,0.00369804,0.003692,0.003695,0,0,
638140288538795829,0.003694,0.003696,0.00368797,0.00369804,0.003692,0.003695,0,0,
638140288538797690,0.003694,0.003695,0.00368797,0.00369804,0.003692,0.003695,0,0,
638140288542070436,0.003694,0.003695,0.00368797,0.00369804,0.00369,0.003691,0,0,
638140288542072641,0.003694,0.003695,0.00368797,0.00369804,0.00369,0.003691,0,0,
638140288546306743,0.003694,0.003695,0.00368797,0.00369804,0.003691,0.003695,0,0,
638140288546308693,0.003694,0.003695,0.00368797,0.00369804,0.003691,0.003695,0,0,
638140288546309028,0.003694,0.003695,0.00368797,0.00369804,0.003691,0.003695,0,0,
638140288568704223,0.003694,0.003696,0.00368797,0.00369804,0.003691,0.003695,0,0,
638140288569828591,0.003695,0.003696,0.00368797,0.00369804,0.003691,0.003695,0,0,
638140288569829077,0.003695,0.003696,0.00368797,0.00369804,0.003691,0.003695,0,0,
638140288595735914,0.003694,0.003696,0.00368797,0.00369804,0.003691,0.003695,0,0,
638140288595737534,0.003694,0.003695,0.00368797,0.00369804,0.003691,0.003695,0,0,
638140288604218336,0.003694,0.003695,0.00368797,0.00369804,0.003691,0.003696,0,0,
638140288604840991,0.003694,0.003696,0.00368797,0.00369804,0.003691,0.003696,0,0,
638140288605768810,0.003695,0.003696,0.00368797,0.00369804,0.003691,0.003696,0,0,
638140288606233269,0.003695,0.003696,0.00368797,0.00369804,0.003692,0.003696,0,0,
638140288616193486,0.003695,0.003696,0.00368797,0.00369804,0.003693,0.003696,0,0,
638140288620247930,0.003695,0.003696,0.00368797,0.00369804,0.003693,0.003694,0,0,
638140288621176071,0.003695,0.003696,0.00368797,0.00369804,0.003693,0.003695,0,0,
638140288637796196,0.003694,0.003696,0.00368797,0.00369804,0.003693,0.003695,0,0,
638140288637798213,0.003694,0.003695,0.00368797,0.00369804,0.003693,0.003695,0,0,
638140288640147028,0.003694,0.003695,0.00368797,0.00369804,0.003693,0.003694,0,0,
638140288644075891,0.003694,0.003695,0.00368797,0.00369804,0.003693,0.003695,0,0,
638140288646792175,0.003693,0.003695,0.00368797,0.00369804,0.003693,0.003695,0,0,
638140288647749276,0.003694,0.003695,0.00368797,0.00369804,0.003693,0.003695,0,0,
638140288652907172,0.003693,0.003695,0.00368797,0.00369804,0.003693,0.003695,0,0,
638140288652908373,0.003693,0.003694,0.00368797,0.00369804,0.003693,0.003695,0,0,
638140288654849115,0.003693,0.003695,0.00368797,0.00369804,0.003693,0.003695,0,0,
638140288657943224,0.003694,0.003695,0.00368797,0.00369804,0.003693,0.003695,0,0,
638140288659841856,0.003693,0.003695,0.00368797,0.00369804,0.003693,0.003695,0,0,
638140288659842352,0.003693,0.003694,0.00368797,0.00369804,0.003693,0.003695,0,0,
638140288665205239,0.003693,0.003694,0.00368797,0.00369804,0.003692,0.003695,0,0,
638140288673156978,0.003693,0.003694,0.00368797,0.00369804,0.003692,0.003693,0,0,
638140288681801088,0.003692,0.003694,0.00368797,0.00369804,0.003692,0.003693,0,0,
638140288683764743,0.003692,0.003693,0.00368797,0.00369804,0.003692,0.003693,0,0,
638140288686843879,0.003692,0.003694,0.00368797,0.00369804,0.003692,0.003693,0,0,
638140288688902839,0.003693,0.003694,0.00368797,0.00369804,0.003692,0.003693,0,0,
638140288689837598,0.003692,0.003694,0.00368797,0.00369804,0.003692,0.003693,0,0,
638140288698750840,0.003693,0.003694,0.00368797,0.00369804,0.003692,0.003693,0,0,
638140288699796258,0.003692,0.003694,0.00368797,0.00369804,0.003692,0.003693,0,0,
638140288703217351,0.003692,0.003694,0.00368797,0.00369804,0.003691,0.003693,0,0,
638140288705091755,0.003692,0.003693,0.00368797,0.00369804,0.003691,0.003693,0,0,
638140288707287109,0.003692,0.003693,0.00368797,0.00369804,0.003691,0.003692,0,0,
638140288712130368,0.003692,0.003693,0.00368797,0.00369804,0.003689,0.003692,0,0,
638140288720795177,0.003691,0.003693,0.00368797,0.00369804,0.003689,0.003692,0,0,
638140288720796952,0.003691,0.003692,0.00368797,0.00369804,0.003689,0.003692,0,0,
638140288720967783,0.003691,0.003692,0.00368797,0.00369737,0.003689,0.003692,0,0,
638140288726397162,0.003691,0.003692,0.00368797,0.00369737,0.00369,0.003691,0,0,
638140288726397771,0.003691,0.003692,0.00368797,0.00369737,0.00369,0.003691,0,0,
638140288731801260,0.00369,0.003692,0.00368797,0.00369737,0.00369,0.003691,0,0,
638140288731803491,0.00369,0.003691,0.00368797,0.00369737,0.00369,0.003691,0,0,
638140288734143795,0.00369,0.003691,0.00368797,0.00369737,0.003689,0.003691,0,0,
638140288735314596,0.00369,0.003691,0.00368797,0.00369737,0.00369,0.003691,0,0,
638140288738102183,0.00369,0.003691,0.00368797,0.00369737,0.00369,0.003692,0,0,
638140288739209990,0.00369,0.003691,0.00368797,0.00369737,0.00369,0.003691,0,0,
638140288742153375,0.00369,0.003691,0.00368797,0.00369737,0.00369,0.003692,0,0,
638140288743806347,0.003689,0.003691,0.00368797,0.00369737,0.00369,0.003692,0,0,
638140288743806929,0.003689,0.00369,0.00368797,0.00369737,0.00369,0.003692,0,0,
638140288743807426,0.003689,0.00369,0.00368797,0.00369737,0.00369,0.003692,0,0,
638140288747882456,0.003689,0.003691,0.00368797,0.00369737,0.00369,0.003692,0,0,
638140288747892431,0.00369,0.003691,0.00368797,0.00369737,0.00369,0.003692,0,0,
638140288748293493,0.00369,0.003691,0.00368797,0.00369737,0.003689,0.003692,0,0,
638140288753286387,0.00369,0.003691,0.00368797,0.00369737,0.00369,0.003692,0,0,
638140288757259026,0.00369,0.003691,0.00368797,0.00369737,0.003689,0.003691,0,0,
638140288757259555,0.00369,0.003691,0.00368797,0.00369737,0.003689,0.003691,0,0,
638140288760999071,0.003689,0.003691,0.00368797,0.00369737,0.003689,0.003691,0,0,
638140288765028729,0.003689,0.00369,0.00368797,0.00369737,0.003689,0.003691,0,0,
638140288776230071,0.003689,0.00369,0.00368797,0.00369737,0.003689,0.00369,0,0,
638140288776941787,0.003688,0.00369,0.00368797,0.00369737,0.003689,0.00369,0,0,
638140288776944235,0.003688,0.003689,0.00368797,0.00369737,0.003689,0.00369,0,0,
638140288776944888,0.003688,0.003689,0.00368797,0.00369737,0.003689,0.00369,0,0,
638140288777313484,0.003688,0.003689,0.00368797,0.00369403,0.003689,0.00369,0,0,
638140288777319268,0.003688,0.003689,0.00368797,0.00369403,0.003687,0.003688,0,0,
638140288777320721,0.003688,0.003689,0.00368797,0.00369403,0.003687,0.003688,0,0,
638140288777321204,0.003688,0.003689,0.00368797,0.00369403,0.003687,0.003688,0,0,
638140288779870749,0.003687,0.003689,0.00368797,0.00369403,0.003687,0.003688,0,0,
638140288779871233,0.003687,0.003688,0.00368797,0.00369403,0.003687,0.003688,0,0,
638140288781876330,0.003688,0.003688,0.00368797,0.00369403,0.003687,0.003688,0,0,
638140288781883410,0.003688,0.003689,0.00368797,0.00369403,0.003687,0.003688,0,0,
638140288783394945,0.003688,0.003689,0.00368797,0.00369659,0.003687,0.003688,0,0,
638140288783856209,0.003689,0.003689,0.00368797,0.00369659,0.003687,0.003688,0,0,
638140288783857326,0.003689,0.00369,0.00368797,0.00369659,0.003687,0.003688,0,0,
638140288795378018,0.003689,0.00369,0.00368797,0.00369659,0.003689,0.003688,0,0,
638140288795404074,0.003689,0.00369,0.00368797,0.00369659,0.003689,0.003691,0,0,
638140288795850474,0.003691,0.00369,0.00368797,0.00369659,0.003689,0.003691,0,0,
638140288795853557,0.003691,0.003692,0.00368797,0.00369659,0.003689,0.003691,0,0,
638140288795853922,0.003691,0.003692,0.00368797,0.00369659,0.003689,0.003691,0,0,
638140288796320877,0.003691,0.003692,0.00368797,0.00369659,0.00369,0.003691,0,0,
638140288798204328,0.003691,0.003692,0.00368797,0.00369659,0.00369,0.003693,0,0,
638140288817830922,0.003691,0.003691,0.00368797,0.00369659,0.00369,0.003693,0,0,
638140288817832435,0.003691,0.00369,0.00368797,0.00369659,0.00369,0.003693,0,0,
638140288817855253,0.003689,0.00369,0.00368797,0.00369659,0.00369,0.003693,0,0,
638140288817856503,0.003689,0.00369,0.00368797,0.00369659,0.00369,0.003693,0,0,
638140288818270786,0.003689,0.00369,0.00368797,0.00369659,0.003689,0.003693,0,0,
638140288818272746,0.003689,0.00369,0.00368797,0.00369659,0.003689,0.003691,0,0,
638140288823239566,0.003689,0.00369,0.00368797,0.00369659,0.00369,0.003691,0,0,
638140288825081925,0.00369,0.00369,0.00368797,0.00369659,0.00369,0.003691,0,0,
638140288825082795,0.00369,0.003691,0.00368797,0.00369659,0.00369,0.003691,0,0,
638140288828349761,0.00369,0.003691,0.00368797,0.00369659,0.00369,0.003692,0,0,
638140288830269361,0.00369,0.003691,0.00368797,0.00369659,0.003689,0.003692,0,0,
638140288834248551,0.00369,0.003691,0.00368797,0.00369659,0.003689,0.003691,0,0,
638140288843120257,0.00369,0.003691,0.00368797,0.00369659,0.00369,0.003691,0,0,
638140288844056777,0.00369,0.003691,0.00368797,0.00369659,0.00369,0.003692,0,0,
638140288853866775,0.003691,0.003692,0.00368797,0.00369659,0.00369,0.003692,0,0,
638140288853867617,0.003691,0.003692,0.00368797,0.00369659,0.00369,0.003692,0,0,
638140288854203145,0.003691,0.003692,0.00368797,0.00369659,0.003691,0.003692,0,0,
638140288854203491,0.003691,0.003692,0.00368797,0.00369659,0.003691,0.003692,0,0,
638140288862781631,0.003692,0.003692,0.00368797,0.00369659,0.003691,0.003692,0,0,
638140288862784121,0.003692,0.003693,0.00368797,0.00369659,0.003691,0.003692,0,0,
638140288863891410,0.003692,0.003693,0.00368797,0.00369804,0.003691,0.003692,0,0,
638140288864183287,0.003692,0.003693,0.00368797,0.00369804,0.003691,0.003693,0,0,
638140288870856881,0.003693,0.003693,0.00368797,0.00369804,0.003691,0.003693,0,0,
638140288870857643,0.003693,0.003694,0.00368797,0.00369804,0.003691,0.003693,0,0,
638140288874180847,0.003693,0.003694,0.00368797,0.00369804,0.00369,0.003693,0,0,
638140288876207201,0.003693,0.003694,0.00368797,0.00369804,0.003691,0.003693,0,0,
638140288882924660,0.003692,0.003694,0.00368797,0.00369804,0.003691,0.003693,0,0,
638140288884860100,0.003692,0.003693,0.00368797,0.00369804,0.003691,0.003693,0,0,
638140288887838666,0.003693,0.003693,0.00368797,0.00369804,0.003691,0.003693,0,0,
638140288887839934,0.003693,0.003694,0.00368797,0.00369804,0.003691,0.003693,0,0,
638140288897057522,0.003693,0.003694,0.00368797,0.00369804,0.00369,0.003693,0,0,
638140288900183336,0.003693,0.003694,0.00368797,0.00369804,0.003691,0.003693,0,0,
638140288900185277,0.003693,0.003694,0.00368797,0.00369804,0.003691,0.003694,0,0,
638140288900987537,0.003693,0.003695,0.00368797,0.00369804,0.003691,0.003694,0,0,
638140288901061449,0.003694,0.003695,0.00368797,0.00369804,0.003691,0.003694,0,0,
638140288911082179,0.003694,0.003695,0.00368797,0.00369804,0.003692,0.003694,0,0,
638140288921066350,0.003694,0.003695,0.00368797,0.00369804,0.00369,0.003694,0,0,
638140288922170452,0.003694,0.003695,0.00368797,0.00369804,0.003691,0.003694,0,0,
638140288942085428,0.003694,0.003695,0.00368797,0.00369804,0.00369,0.003694,0,0,
638140288943808533,0.003693,0.003695,0.00368797,0.00369804,0.00369,0.003694,0,0,
638140288943810286,0.003692,0.003693,0.00368797,0.00369804,0.00369,0.003694,0,0,
638140288943812766,0.003692,0.003693,0.00368797,0.00369804,0.00369,0.003694,0,0,
638140288945030554,0.003692,0.003694,0.00368797,0.00369804,0.00369,0.003694,0,0,
638140288947225626,0.003692,0.003694,0.00368797,0.00369804,0.00369,0.003692,0,0,
638140288947226095,0.003692,0.003694,0.00368797,0.00369804,0.00369,0.003692,0,0,
638140288949903723,0.003692,0.003693,0.00368797,0.00369804,0.00369,0.003692,0,0,
638140288956006427,0.003691,0.003693,0.00368797,0.00369804,0.00369,0.003692,0,0,
638140288956008320,0.003691,0.003692,0.00368797,0.00369804,0.00369,0.003692,0,0,
638140288956362813,0.003691,0.003692,0.00368797,0.00369704,0.00369,0.003692,0,0,
638140288961950757,0.003692,0.003692,0.00368797,0.00369704,0.00369,0.003692,0,0,
638140288961951839,0.003692,0.003693,0.00368797,0.00369704,0.00369,0.003692,0,0,
638140288963164188,0.003692,0.003693,0.00368797,0.00369704,0.00369,0.003693,0,0,
638140288971795562,0.003691,0.003693,0.00368797,0.00369704,0.00369,0.003693,0,0,
638140288974778614,0.003691,0.003692,0.00368797,0.00369704,0.00369,0.003693,0,0,
638140289008201267,0.003691,0.003692,0.00368797,0.00369704,0.003691,0.003693,0,0,
638140289010929377,0.003692,0.003692,0.00368797,0.00369704,0.003691,0.003693,0,0,
638140289010930556,0.003692,0.003693,0.00368797,0.00369704,0.003691,0.003693,0,0,
638140289012090570,0.003692,0.003693,0.00368797,0.00369704,0.003692,0.003693,0,0,
638140289012923733,0.003692,0.003693,0.00368797,0.00369804,0.003692,0.003693,0,0,
638140289023832821,0.003693,0.003693,0.00368797,0.00369804,0.003692,0.003693,0,0,
638140289023834179,0.003693,0.003694,0.00368797,0.00369804,0.003692,0.003693,0,0,
638140289035059592,0.003693,0.003694,0.00368797,0.00369804,0.003691,0.003693,0,0,
638140289035063827,0.003693,0.003694,0.00368797,0.00369804,0.003691,0.003695,0,0,
638140289035064299,0.003693,0.003694,0.00368797,0.00369804,0.003691,0.003695,0,0,
638140289036908016,0.003693,0.003695,0.00368797,0.00369804,0.003691,0.003695,0,0,
638140289037207097,0.003693,0.003695,0.00368797,0.00369804,0.003692,0.003695,0,0,
638140289039870221,0.003694,0.003695,0.00368797,0.00369804,0.003692,0.003695,0,0,
638140289042053052,0.003694,0.003695,0.00368797,0.00369804,0.003693,0.003695,0,0,
638140289052860014,0.003693,0.003695,0.00368797,0.00369804,0.003693,0.003695,0,0,
638140289052860910,0.003693,0.003694,0.00368797,0.00369804,0.003693,0.003695,0,0,
638140289064340821,0.003693,0.003694,0.00368797,0.00369804,0.003692,0.003695,0,0,
638140289067167225,0.003693,0.003694,0.00368797,0.00369804,0.003691,0.003695,0,0,
638140289067168900,0.003693,0.003694,0.00368797,0.00369804,0.003691,0.003693,0,0,
638140289080864439,0.003692,0.003693,0.00368797,0.00369804,0.003691,0.003693,0,0,
638140289080866266,0.003692,0.003693,0.00368797,0.00369804,0.003691,0.003693,0,0,
638140289091064144,0.003692,0.003693,0.00368797,0.00369804,0.00369,0.003693,0,0,
638140289099881231,0.003691,0.003692,0.00368797,0.00369804,0.00369,0.003693,0,0,
638140289099882101,0.003691,0.003692,0.00368797,0.00369804,0.00369,0.003693,0,0,
638140289100148598,0.003691,0.003692,0.00368797,0.00369804,0.00369,0.003691,0,0,
638140289101405326,0.003691,0.003692,0.00368797,0.00369704,0.00369,0.003691,0,0,
638140289114007127,0.00369,0.003692,0.00368797,0.00369704,0.00369,0.003691,0,0,
638140289114013546,0.00369,0.003691,0.00368797,0.00369704,0.00369,0.003691,0,0,
638140289120231118,0.00369,0.003691,0.00368797,0.00369704,0.00369,0.003692,0,0,
638140289122967632,0.00369,0.003692,0.00368797,0.00369704,0.00369,0.003692,0,0,
638140289132857998,0.00369,0.003691,0.00368797,0.00369704,0.00369,0.003692,0,0,
638140289138927259,0.003691,0.003691,0.00368797,0.00369704,0.00369,0.003692,0,0,
638140289138927825,0.003691,0.003692,0.00368797,0.00369704,0.00369,0.003692,0,0,
638140289145322429,0.003691,0.003692,0.00368797,0.00369704,0.00369,0.003691,0,0,
638140289145323057,0.003691,0.003692,0.00368797,0.00369704,0.00369,0.003691,0,0,
638140289153996793,0.00369,0.003692,0.00368797,0.00369704,0.00369,0.003691,0,0,
638140289153998810,0.00369,0.003691,0.00368797,0.00369704,0.00369,0.003691,0,0,
638140289178825099,0.003689,0.00369,0.00368797,0.00369704,0.00369,0.003691,0,0,
638140289178825759,0.003689,0.00369,0.00368797,0.00369704,0.00369,0.003691,0,0,
638140289180863696,0.00369,0.003691,0.00368797,0.00369704,0.00369,0.003691,0,0,
638140289180865103,0.00369,0.003691,0.00368797,0.00369704,0.00369,0.003691,0,0,
638140289189888032,0.003689,0.00369,0.00368797,0.00369704,0.00369,0.003691,0,0,
638140289189888543,0.003689,0.00369,0.00368797,0.00369704,0.00369,0.003691,0,0,
638140289205995758,0.00369,0.00369,0.00368797,0.00369704,0.00369,0.003691,0,0,
638140289205996384,0.00369,0.003691,0.00368797,0.00369704,0.00369,0.003691,0,0,
638140289215006527,0.003689,0.003691,0.00368797,0.00369704,0.00369,0.003691,0,0,
638140289215009066,0.003689,0.00369,0.00368797,0.00369704,0.00369,0.003691,0,0,
638140289222961997,0.003689,0.003691,0.00368797,0.00369704,0.00369,0.003691,0,0,
638140289233908142,0.003689,0.00369,0.00368797,0.00369704,0.00369,0.003691,0,0,
638140289241972178,0.003689,0.003691,0.00368797,0.00369704,0.00369,0.003691,0,0,
638140289247952761,0.00369,0.003691,0.00368797,0.00369704,0.00369,0.003691,0,0,
638140289257948694,0.003689,0.003691,0.00368797,0.00369704,0.00369,0.003691,0,0,
638140289257953454,0.003689,0.00369,0.00368797,0.00369704,0.00369,0.003691,0,0,
638140289300025641,0.00369,0.003691,0.00368797,0.00369704,0.00369,0.003691,0,0,
638140289300026791,0.00369,0.003691,0.00368797,0.00369704,0.00369,0.003691,0,0,
638140289353183471,0.00369,0.003691,0.00368797,0.00369704,0.00369,0.003692,0,0,
638140289375451664,0.00369,0.003691,0.00368797,0.00369704,0.00369,0.003691,0,0,
638140289375452206,0.00369,0.003691,0.00368797,0.00369704,0.00369,0.003691,0,0,
638140289400271954,0.00369,0.003691,0.00368797,0.00369704,0.00369,0.003692,0,0,
638140289413092854,0.003691,0.003691,0.00368797,0.00369704,0.00369,0.003692,0,0,
638140289413095045,0.003691,0.003693,0.00368797,0.00369704,0.00369,0.003692,0,0,
638140289414262972,0.003692,0.003693,0.00368797,0.00369704,0.00369,0.003692,0,0,
638140289415377278,0.003692,0.003693,0.00368797,0.00369704,0.003691,0.003692,0,0,
638140289417358748,0.003692,0.003693,0.00368797,0.00369704,0.003691,0.003693,0,0,
638140289420488311,0.003692,0.003693,0.00368797,0.00369704,0.003692,0.003693,0,0,
638140289420490054,0.003692,0.003693,0.00368797,0.00369704,0.003692,0.003694,0,0,
638140289420490314,0.003692,0.003693,0.00368797,0.00369704,0.003692,0.003694,0,0,
638140289421424988,0.003692,0.003693,0.00368797,0.00369704,0.003691,0.003694,0,0,
638140289423304255,0.003692,0.003693,0.00368797,0.00369704,0.003692,0.003694,0,0,
638140289424297714,0.003692,0.003693,0.00368797,0.00369704,0.003691,0.003694,0,0,
638140289432074901,0.003691,0.003693,0.00368797,0.00369704,0.003691,0.003694,0,0,
638140289435015419,0.003692,0.003693,0.00368797,0.00369704,0.003691,0.003694,0,0,
638140289435331711,0.003692,0.003693,0.00368797,0.00369704,0.00369,0.003694,0,0,
638140289438439811,0.003692,0.003693,0.00368797,0.00369704,0.003692,0.003694,0,0,
638140289444712287,0.003692,0.003693,0.00368797,0.00369804,0.003692,0.003694,0,0,
638140289458280697,0.003692,0.003693,0.00368797,0.00369804,0.00369,0.003694,0,0,
638140289465184405,0.003692,0.003693,0.00368797,0.00369804,0.003692,0.003694,0,0,
638140289477354250,0.003692,0.003693,0.00368797,0.00369804,0.00369,0.003694,0,0,
638140289477368178,0.003692,0.003693,0.00368797,0.00369804,0.00369,0.003693,0,0,
638140289478300075,0.003692,0.003693,0.00368797,0.00369804,0.00369,0.003692,0,0,
638140289497197960,0.003692,0.003693,0.00368797,0.00369804,0.00369,0.003693,0,0,
638140289519337915,0.003692,0.003693,0.00368797,0.00369804,0.00369,0.003694,0,0,
638140289547285292,0.003692,0.003693,0.00368797,0.00369804,0.00369,0.003695,0,0,
638140289547285735,0.003692,0.003693,0.00368797,0.00369804,0.00369,0.003692,0,0,
638140289548049745,0.003691,0.003692,0.00368797,0.00369804,0.00369,0.003692,0,0,
638140289548051961,0.003691,0.003692,0.00368797,0.00369804,0.00369,0.003692,0,0,
638140289549300702,0.003691,0.003692,0.00368797,0.00369704,0.00369,0.003692,0,0,
638140289558112502,0.003691,0.003693,0.00368797,0.00369704,0.00369,0.003692,0,0,
638140289561068982,0.003691,0.003692,0.00368797,0.00369704,0.00369,0.003692,0,0,
638140289574086015,0.003691,0.003693,0.00368797,0.00369704,0.00369,0.003692,0,0,
638140289579218469,0.003691,0.003693,0.00368797,0.00369704,0.00369,0.003693,0,0,
638140289579220033,0.003691,0.003693,0.00368797,0.00369704,0.00369,0.003691,0,0,
638140289585212617,0.003691,0.003692,0.00368797,0.00369704,0.00369,0.003691,0,0,
638140289587241803,0.003691,0.003693,0.00368797,0.00369704,0.00369,0.003691,0,0,
638140289588334094,0.003691,0.003692,0.00368797,0.00369704,0.00369,0.003691,0,0,
638140289598032780,0.00369,0.003692,0.00368797,0.00369704,0.00369,0.003691,0,0,
638140289600250821,0.00369,0.003692,0.00368797,0.00369704,0.00369,0.003692,0,0,
638140289603239048,0.00369,0.003692,0.00368797,0.00369704,0.00369,0.003693,0,0,
638140289603239735,0.00369,0.003691,0.00368797,0.00369704,0.00369,0.003691,0,0,
638140289603240249,0.00369,0.003691,0.00368797,0.00369704,0.00369,0.003691,0,0,
638140289611220439,0.003691,0.003692,0.00368797,0.00369704,0.00369,0.003691,0,0,
638140289611221142,0.003691,0.003692,0.00368797,0.00369704,0.00369,0.003691,0,0,
638140289612324799,0.003691,0.003692,0.00368797,0.00369704,0.00369,0.003692,0,0,
638140289614359648,0.003691,0.003692,0.00368797,0.00369704,0.00369,0.003693,0,0,
638140289617317995,0.003691,0.003692,0.00368797,0.00369704,0.00369,0.003692,0,0,
