time,binanceBTCUSDTbidMax,binanceBTCUSDTsellMin,nicehashBTCUSDTbidMax,nicehashBTCUSDTsellMin,okxBTCUSDTBTC-USDTbidMax,okxBTCUSDTBTC-USDTsellMin,bitstampBTCUSDTbidMax,bitstampBTCUSDTsellMin,
638140288775851109,19893.08,19860.29,19853.69,19883.1,19860.2,19808.6,0,0,
638140288775851728,19893.08,19860.29,19853.69,19883.1,19860.2,19808.6,0,0,
638140288776100804,19893.08,19860.29,19853.69,19883.1,19859,19808.6,0,0,
638140288776939984,19893.08,19858.98,19853.69,19883.1,19859,19808.6,0,0,
638140288776940869,19893.08,19858.98,19853.69,19883.1,19859,19808.6,0,0,
638140288776942167,19893.08,19858.98,19853.69,19883.1,19859,19808.6,0,0,
638140288777035268,19893.08,19858.98,19853.69,19883.1,19856.3,19808.6,0,0,
638140288777863542,19893.08,19858.93,19853.69,19883.1,19856.3,19808.6,0,0,
638140288777864187,19893.08,19858.93,19853.69,19883.1,19856.3,19808.6,0,0,
638140288777864691,19893.08,19858.93,19853.69,19883.1,19856.3,19808.6,0,0,
638140288777865134,19893.08,19858.93,19853.69,19883.1,19856.3,19808.6,0,0,
638140288777865730,19893.08,19858.52,19853.69,19883.1,19856.3,19808.6,0,0,
638140288777866109,19893.08,19857.77,19853.69,19883.1,19856.3,19808.6,0,0,
638140288777866611,19893.08,19857.77,19853.69,19883.1,19856.3,19808.6,0,0,
638140288777867052,19893.08,19857.77,19853.69,19883.1,19856.3,19808.6,0,0,
638140288777867791,19893.08,19857.77,19853.69,19883.1,19856.3,19808.6,0,0,
638140288778754880,19893.08,19857.76,19853.69,19883.1,19856.3,19808.6,0,0,
638140288778755609,19893.08,19857.76,19853.69,19883.1,19856.3,19808.6,0,0,
638140288778758774,19893.08,19857.74,19853.69,19883.1,19856.3,19808.6,0,0,
638140288778759214,19893.08,19857.71,19853.69,19883.1,19856.3,19808.6,0,0,
638140288778759798,19893.08,19857.71,19853.69,19883.1,19856.3,19808.6,0,0,
638140288779870181,19893.08,19857.69,19853.69,19883.1,19856.3,19808.6,0,0,
638140288779870870,19893.08,19857.69,19853.69,19883.1,19856.3,19808.6,0,0,
638140288779871403,19893.08,19857.69,19853.69,19883.1,19856.3,19808.6,0,0,
638140288780786302,19893.08,19858.38,19853.69,19883.1,19856.3,19808.6,0,0,
638140288781228363,19893.08,19858.38,19853.69,19883.1,19858.4,19808.6,0,0,
638140288781738071,19893.08,19860.45,19853.69,19883.1,19858.4,19808.6,0,0,
638140288781750393,19893.08,19860.95,19853.69,19883.1,19858.4,19808.6,0,0,
638140288781750876,19893.08,19860.95,19853.69,19883.1,19858.4,19808.6,0,0,
638140288781767112,19893.08,19860.99,19853.69,19883.1,19858.4,19808.6,0,0,
638140288782082394,19893.08,19860.99,19853.69,19883.1,19861,19808.6,0,0,
638140288782083067,19893.08,19860.99,19853.69,19883.1,19861,19808.6,0,0,
638140288782083554,19893.08,19860.99,19853.69,19883.1,19861,19808.6,0,0,
638140288782750392,19893.08,19860.76,19853.69,19883.1,19861,19808.6,0,0,
638140288783107496,19893.08,19860.76,19853.69,19883.1,19858.5,19808.6,0,0,
638140288783672983,19893.08,19860.72,19853.69,19883.1,19858.5,19808.6,0,0,
638140288783673629,19893.08,19860.72,19853.69,19883.1,19858.5,19808.6,0,0,
638140288783674766,19893.08,19860.56,19853.69,19883.1,19858.5,19808.6,0,0,
638140288783675228,19893.08,19860.06,19853.69,19883.1,19858.5,19808.6,0,0,
638140288783675808,19893.08,19860.06,19853.69,19883.1,19858.5,19808.6,0,0,
638140288783676908,19893.08,19859.13,19853.69,19883.1,19858.5,19808.6,0,0,
638140288784038292,19893.08,19859.13,19853.69,19883.1,19857.5,19808.6,0,0,
638140288784820727,19893.08,19859.28,19853.69,19883.1,19857.5,19808.6,0,0,
638140288784827287,19893.08,19859.04,19853.69,19883.1,19857.5,19808.6,0,0,
638140288784829342,19893.08,19857.88,19853.69,19883.1,19857.5,19808.6,0,0,
638140288784831036,19893.08,19857.88,19853.69,19883.1,19857.5,19808.6,0,0,
638140288784832259,19893.08,19857.87,19853.69,19883.1,19857.5,19808.6,0,0,
638140288784833908,19893.08,19857.72,19853.69,19883.1,19857.5,19808.6,0,0,
638140288784835697,19893.08,19856.66,19853.69,19883.1,19857.5,19808.6,0,0,
638140288784837055,19893.08,19856.66,19853.69,19883.1,19857.5,19808.6,0,0,
638140288784837938,19893.08,19856.64,19853.69,19883.1,19857.5,19808.6,0,0,
638140288785783849,19893.08,19857.35,19853.69,19883.1,19857.5,19808.6,0,0,
638140288785784477,19893.08,19857.35,19853.69,19883.1,19857.5,19808.6,0,0,
638140288785784964,19893.08,19857.35,19853.69,19883.1,19857.5,19808.6,0,0,
638140288786739368,19893.08,19857.26,19853.69,19883.1,19857.5,19808.6,0,0,
638140288786741381,19893.08,19857.26,19853.69,19883.1,19857.5,19808.6,0,0,
638140288786743137,19893.08,19857.26,19853.69,19883.1,19857.5,19808.6,0,0,
638140288787630104,19893.08,19857.27,19853.69,19883.1,19857.5,19808.6,0,0,
638140288787636825,19893.08,19857.16,19853.69,19883.1,19857.5,19808.6,0,0,
638140288787637323,19893.08,19857.12,19853.69,19883.1,19857.5,19808.6,0,0,
638140288787637894,19893.08,19857.12,19853.69,19883.1,19857.5,19808.6,0,0,
638140288787638898,19893.08,19857.11,19853.69,19883.1,19857.5,19808.6,0,0,
638140288788731634,19893.08,19858.15,19853.69,19883.1,19857.5,19808.6,0,0,
638140288788732242,19893.08,19858.15,19853.69,19883.1,19857.5,19808.6,0,0,
638140288789067305,19893.08,19858.15,19853.69,19883.1,19857.9,19808.6,0,0,
638140288789818518,19893.08,19860.32,19853.69,19883.1,19857.9,19808.6,0,0,
638140288790911010,19893.08,19860.68,19853.69,19883.1,19857.9,19808.6,0,0,
638140288790911667,19893.08,19860.68,19853.69,19883.1,19857.9,19808.6,0,0,
638140288791843857,19893.08,19860.67,19853.69,19883.1,19857.9,19808.6,0,0,
638140288791844651,19893.08,19860.67,19853.69,19883.1,19857.9,19808.6,0,0,
638140288791845712,19893.08,19860.66,19853.69,19883.1,19857.9,19808.6,0,0,
638140288792807767,19893.08,19861,19853.69,19883.1,19857.9,19808.6,0,0,
638140288793371196,19893.08,19861,19853.69,19883.1,19861.1,19808.6,0,0,
638140288793371822,19893.08,19861,19853.69,19883.1,19861.1,19808.6,0,0,
638140288793714935,19893.08,19865.23,19853.69,19883.1,19861.1,19808.6,0,0,
638140288793721025,19893.08,19865.46,19853.69,19883.1,19861.1,19808.6,0,0,
638140288794309552,19893.08,19865.46,19853.69,19883.1,19861.9,19808.6,0,0,
638140288794310190,19893.08,19865.46,19853.69,19883.1,19861.9,19808.6,0,0,
638140288794851368,19893.08,19866.76,19853.69,19883.1,19861.9,19808.6,0,0,
638140288795938589,19893.08,19865.42,19853.69,19883.1,19861.9,19808.6,0,0,
638140288795939484,19893.08,19864.64,19853.69,19883.1,19861.9,19808.6,0,0,
638140288795939916,19893.08,19863.91,19853.69,19883.1,19861.9,19808.6,0,0,
638140288795940431,19893.08,19863.71,19853.69,19883.1,19861.9,19808.6,0,0,
638140288795940960,19893.08,19863.71,19853.69,19883.1,19861.9,19808.6,0,0,
638140288795941403,19893.08,19863.71,19853.69,19883.1,19861.9,19808.6,0,0,
638140288795941796,19893.08,19863.71,19853.69,19883.1,19861.9,19808.6,0,0,
638140288795942194,19893.08,19863.71,19853.69,19883.1,19861.9,19808.6,0,0,
638140288795942746,19893.08,19863.71,19853.69,19883.1,19861.9,19808.6,0,0,
638140288795943132,19893.08,19863.71,19853.69,19883.1,19861.9,19808.6,0,0,
638140288795943574,19893.08,19863.71,19853.69,19883.1,19861.9,19808.6,0,0,
638140288795944109,19893.08,19863.71,19853.69,19883.1,19861.9,19808.6,0,0,
638140288796783749,19893.08,19863.86,19853.69,19883.1,19861.9,19808.6,0,0,
638140288796784403,19893.08,19863.86,19853.69,19883.1,19861.9,19808.6,0,0,
638140288797738168,19893.08,19863.84,19853.69,19883.1,19861.9,19808.6,0,0,
638140288798835675,19893.08,19863.82,19853.69,19883.1,19861.9,19808.6,0,0,
638140288798836279,19893.08,19863.81,19853.69,19883.1,19861.9,19808.6,0,0,
638140288798837764,19893.08,19863.63,19853.69,19883.1,19861.9,19808.6,0,0,
638140288798838191,19893.08,19863.21,19853.69,19883.1,19861.9,19808.6,0,0,
638140288798838646,19893.08,19863.21,19853.69,19883.1,19861.9,19808.6,0,0,
638140288798839149,19893.08,19863.21,19853.69,19883.1,19861.9,19808.6,0,0,
638140288799109998,19893.08,19863.21,19853.69,19887.42,19861.9,19808.6,0,0,
638140288799747217,19893.08,19863.18,19853.69,19887.42,19861.9,19808.6,0,0,
638140288799747918,19893.08,19863.18,19853.69,19887.42,19861.9,19808.6,0,0,
638140288800798840,19893.08,19863,19853.69,19887.42,19861.9,19808.6,0,0,
638140288801849264,19893.08,19864.3,19853.69,19887.42,19861.9,19808.6,0,0,
638140288802739802,19893.08,19865.24,19853.69,19887.42,19861.9,19808.6,0,0,
638140288803943704,19893.08,19865.84,19853.69,19887.42,19861.9,19808.6,0,0,
638140288804091293,19893.08,19865.84,19853.69,19887.42,19862.7,19808.6,0,0,
638140288804092143,19893.08,19865.84,19853.69,19887.42,19862.7,19808.6,0,0,
638140288804715475,19893.08,19865.83,19853.69,19887.42,19862.7,19808.6,0,0,
638140288805071478,19893.08,19865.83,19853.69,19887.42,19864.9,19808.6,0,0,
638140288805833501,19893.08,19865.64,19853.69,19887.42,19864.9,19808.6,0,0,
638140288805834513,19893.08,19865.64,19853.69,19887.42,19864.9,19808.6,0,0,
638140288805835157,19893.08,19865.54,19853.69,19887.42,19864.9,19808.6,0,0,
638140288805835931,19893.08,19865.54,19853.69,19887.42,19864.9,19808.6,0,0,
638140288806112631,19893.08,19865.54,19853.69,19887.42,19864.5,19808.6,0,0,
638140288806771141,19893.08,19865.55,19853.69,19887.42,19864.5,19808.6,0,0,
638140288806771778,19893.08,19865.55,19853.69,19887.42,19864.5,19808.6,0,0,
638140288806772280,19893.08,19865.55,19853.69,19887.42,19864.5,19808.6,0,0,
638140288807073157,19893.08,19865.55,19853.69,19887.42,19864.9,19808.6,0,0,
638140288807077124,19893.08,19865.55,19853.69,19887.42,19864.9,19808.6,0,0,
638140288807888227,19893.08,19869.11,19853.69,19887.42,19864.9,19808.6,0,0,
638140288808118636,19893.08,19869.11,19853.69,19887.42,19865,19808.6,0,0,
638140288808753512,19893.08,19869.08,19853.69,19887.42,19865,19808.6,0,0,
638140288808754389,19893.08,19868.96,19853.69,19887.42,19865,19808.6,0,0,
638140288808754994,19893.08,19868.95,19853.69,19887.42,19865,19808.6,0,0,
638140288808755963,19893.08,19868.95,19853.69,19887.42,19865,19808.6,0,0,
638140288809911497,19893.08,19868.96,19853.69,19887.42,19865,19808.6,0,0,
638140288809912115,19893.08,19868.97,19853.69,19887.42,19865,19808.6,0,0,
638140288809913756,19893.08,19868.47,19853.69,19887.42,19865,19808.6,0,0,
638140288809914194,19893.08,19868.46,19853.69,19887.42,19865,19808.6,0,0,
638140288809915182,19893.08,19868.45,19853.69,19887.42,19865,19808.6,0,0,
638140288810338741,19893.08,19868.45,19853.69,19887.42,19865.2,19808.6,0,0,
638140288810340222,19893.08,19868.45,19853.69,19887.42,19865.6,19808.6,0,0,
638140288810340819,19893.08,19868.45,19853.69,19887.42,19865.6,19808.6,0,0,
638140288810342377,19893.08,19868.45,19853.69,19887.42,19869.5,19808.6,0,0,
638140288810343008,19893.08,19868.45,19853.69,19887.42,19869.5,19808.6,0,0,
638140288810815839,19893.08,19870,19853.69,19887.42,19869.5,19808.6,0,0,
638140288811851625,19893.08,19869.99,19853.69,19887.42,19869.5,19808.6,0,0,
638140288812795589,19893.08,19870.41,19853.69,19887.42,19869.5,19808.6,0,0,
638140288812796121,19893.08,19870.41,19853.69,19887.42,19869.5,19808.6,0,0,
638140288813830764,19893.08,19871.21,19853.69,19887.42,19869.5,19808.6,0,0,
638140288814372692,19893.08,19871.21,19853.69,19899.87,19869.5,19808.6,0,0,
638140288814884782,19893.08,19871.17,19853.69,19899.87,19869.5,19808.6,0,0,
638140288814885556,19893.08,19871.17,19853.69,19899.87,19869.5,19808.6,0,0,
638140288815797229,19893.08,19871.14,19853.69,19899.87,19869.5,19808.6,0,0,
638140288816697438,19893.08,19870.07,19853.69,19899.87,19869.5,19808.6,0,0,
638140288816698533,19893.08,19869.24,19853.69,19899.87,19869.5,19808.6,0,0,
638140288816699186,19893.08,19869.24,19853.69,19899.87,19869.5,19808.6,0,0,
638140288816701342,19893.08,19869.24,19853.69,19899.87,19869.5,19808.6,0,0,
638140288816702660,19893.08,19869.24,19853.69,19899.87,19869.5,19808.6,0,0,
638140288816703365,19893.08,19869.24,19853.69,19899.87,19869.5,19808.6,0,0,
638140288816703855,19893.08,19869.24,19853.69,19899.87,19869.5,19808.6,0,0,
638140288816704344,19893.08,19869.24,19853.69,19899.87,19869.5,19808.6,0,0,
638140288816704781,19893.08,19869.24,19853.69,19899.87,19869.5,19808.6,0,0,
638140288817165225,19893.08,19869.24,19853.69,19899.87,19867.7,19808.6,0,0,
638140288817789600,19893.08,19869.21,19853.69,19899.87,19867.7,19808.6,0,0,
638140288818849904,19893.08,19869.49,19853.69,19899.87,19867.7,19808.6,0,0,
638140288819031153,19893.08,19869.49,19853.69,19899.87,19867.4,19808.6,0,0,
638140288819834829,19893.08,19869.97,19853.69,19899.87,19867.4,19808.6,0,0,
638140288820924464,19893.08,19869.98,19853.69,19899.87,19867.4,19808.6,0,0,
638140288821754943,19893.08,19871.99,19853.69,19899.87,19867.4,19808.6,0,0,
638140288822146103,19893.08,19871.99,19853.69,19899.87,19868,19808.6,0,0,
638140288822146832,19893.08,19871.99,19853.69,19899.87,19868,19808.6,0,0,
638140288822840670,19893.08,19874,19853.69,19899.87,19868,19808.6,0,0,
638140288823264560,19893.08,19874,19853.69,19899.87,19872.7,19808.6,0,0,
638140288823706935,19893.08,19873.99,19853.69,19899.87,19872.7,19808.6,0,0,
638140288824172089,19893.08,19873.99,19853.69,19899.87,19870.7,19808.6,0,0,
638140288824172819,19893.08,19873.99,19853.69,19899.87,19870.7,19808.6,0,0,
638140288824668903,19893.08,19873.65,19853.69,19899.87,19870.7,19808.6,0,0,
638140288824670883,19893.08,19873.5,19853.69,19899.87,19870.7,19808.6,0,0,
638140288824671498,19893.08,19873.42,19853.69,19899.87,19870.7,19808.6,0,0,
638140288824674967,19893.08,19872.68,19853.69,19899.87,19870.7,19808.6,0,0,
638140288824675484,19893.08,19872.68,19853.69,19899.87,19870.7,19808.6,0,0,
638140288824675989,19893.08,19872.68,19853.69,19899.87,19870.7,19808.6,0,0,
638140288824686193,19893.08,19872.18,19853.69,19899.87,19870.7,19808.6,0,0,
638140288824686984,19893.08,19871.69,19853.69,19899.87,19870.7,19808.6,0,0,
638140288824687589,19893.08,19871.69,19853.69,19899.87,19870.7,19808.6,0,0,
638140288824688122,19893.08,19871.69,19853.69,19899.87,19870.7,19808.6,0,0,
638140288824688553,19893.08,19871.48,19853.69,19899.87,19870.7,19808.6,0,0,
638140288824689044,19893.08,19871.48,19853.69,19899.87,19870.7,19808.6,0,0,
638140288825722985,19893.08,19871.44,19853.69,19899.87,19870.7,19808.6,0,0,
638140288825723934,19893.08,19871.44,19853.69,19899.87,19870.7,19808.6,0,0,
638140288825724457,19893.08,19871.44,19853.69,19899.87,19870.7,19808.6,0,0,
638140288825725099,19893.08,19871.26,19853.69,19899.87,19870.7,19808.6,0,0,
638140288825725895,19893.08,19871.26,19853.69,19899.87,19870.7,19808.6,0,0,
638140288825727154,19893.08,19871.17,19853.69,19899.87,19870.7,19808.6,0,0,
638140288825727777,19893.08,19870.74,19853.69,19899.87,19870.7,19808.6,0,0,
638140288825728905,19893.08,19869.88,19853.69,19899.87,19870.7,19808.6,0,0,
638140288825729739,19893.08,19869.88,19853.69,19899.87,19870.7,19808.6,0,0,
638140288827161297,19893.08,19869.87,19853.69,19899.87,19870.7,19808.6,0,0,
638140288827161951,19893.08,19869.87,19853.69,19899.87,19870.7,19808.6,0,0,
638140288827163399,19893.08,19869.86,19853.69,19899.87,19870.7,19808.6,0,0,
638140288827165546,19893.08,19869.46,19853.69,19899.87,19870.7,19808.6,0,0,
638140288827166156,19893.08,19869.02,19853.69,19899.87,19870.7,19808.6,0,0,
638140288827168931,19893.08,19868.96,19853.69,19899.87,19870.7,19808.6,0,0,
638140288827170340,19893.08,19868.79,19853.69,19899.87,19870.7,19808.6,0,0,
638140288827178123,19893.08,19868.43,19853.69,19899.87,19870.7,19808.6,0,0,
638140288827278620,19893.08,19868.43,19853.69,19899.87,19867.5,19808.6,0,0,
638140288827976553,19893.08,19873.35,19853.69,19899.87,19867.5,19808.6,0,0,
638140288829010385,19893.08,19873.83,19853.69,19899.87,19867.5,19808.6,0,0,
638140288829012312,19893.08,19874.8,19853.69,19899.87,19867.5,19808.6,0,0,
638140288829501991,19893.08,19874.8,19853.69,19899.87,19867.6,19808.6,0,0,
638140288829504417,19893.08,19874.8,19853.69,19899.87,19868.5,19808.6,0,0,
638140288829505325,19893.08,19874.8,19853.69,19899.87,19868.5,19808.6,0,0,
638140288829505825,19893.08,19874.8,19853.69,19899.87,19870.6,19808.6,0,0,
638140288829506671,19893.08,19874.8,19853.69,19899.87,19870.6,19808.6,0,0,
638140288829507367,19893.08,19874.8,19853.69,19899.87,19870.6,19808.6,0,0,
638140288829507887,19893.08,19874.8,19853.69,19899.87,19870.6,19808.6,0,0,
638140288829508542,19893.08,19874.8,19853.69,19899.87,19871.5,19808.6,0,0,
638140288829509174,19893.08,19874.8,19853.69,19899.87,19871.5,19808.6,0,0,
638140288829509668,19893.08,19874.8,19853.69,19899.87,19871.5,19808.6,0,0,
638140288829510157,19893.08,19874.8,19853.69,19899.87,19872.3,19808.6,0,0,
638140288829510660,19893.08,19874.8,19853.69,19899.87,19872.3,19808.6,0,0,
638140288829512396,19893.08,19874.8,19853.69,19899.87,19874,19808.6,0,0,
638140288829512882,19893.08,19874.8,19853.69,19899.87,19874,19808.6,0,0,
638140288829513458,19893.08,19874.8,19853.69,19899.87,19874,19808.6,0,0,
638140288829672621,19893.08,19874.8,19853.69,19899.87,19874.9,19808.6,0,0,
638140288829702978,19893.08,19874.68,19853.69,19899.87,19874.9,19808.6,0,0,
638140288829704809,19893.08,19874.67,19853.69,19899.87,19874.9,19808.6,0,0,
638140288829706814,19893.08,19874.66,19853.69,19899.87,19874.9,19808.6,0,0,
638140288829707519,19893.08,19874.53,19853.69,19899.87,19874.9,19808.6,0,0,
638140288829708055,19893.08,19874.53,19853.69,19899.87,19874.9,19808.6,0,0,
638140288830688986,19893.08,19874.52,19853.69,19899.87,19874.9,19808.6,0,0,
638140288830689699,19893.08,19874.52,19853.69,19899.87,19874.9,19808.6,0,0,
638140288830692945,19893.08,19874.28,19853.69,19899.87,19874.9,19808.6,0,0,
638140288830694883,19893.08,19874.25,19853.69,19899.87,19874.9,19808.6,0,0,
638140288830695408,19893.08,19874.24,19853.69,19899.87,19874.9,19808.6,0,0,
638140288830695925,19893.08,19874.24,19853.69,19899.87,19874.9,19808.6,0,0,
638140288831966406,19893.08,19874.52,19853.69,19899.87,19874.9,19808.6,0,0,
638140288831967501,19893.08,19873.97,19853.69,19899.87,19874.9,19808.6,0,0,
638140288832719723,19893.08,19873.96,19853.69,19899.87,19874.9,19808.6,0,0,
638140288833656068,19893.08,19873.97,19853.69,19899.87,19874.9,19808.6,0,0,
638140288835239371,19893.08,19873.97,19853.69,19899.87,19872.8,19808.6,0,0,
638140288835834979,19893.08,19873.92,19853.69,19899.87,19872.8,19808.6,0,0,
638140288836342758,19893.08,19873.92,19853.69,19899.87,19872.9,19808.6,0,0,
638140288836347375,19893.08,19873.92,19853.69,19899.87,19874.8,19808.6,0,0,
638140288836748116,19893.08,19874.78,19853.69,19899.87,19874.8,19808.6,0,0,
638140288837890409,19893.08,19875.43,19853.69,19899.87,19874.8,19808.6,0,0,
638140288839807419,19893.08,19876.21,19853.69,19899.87,19874.8,19808.6,0,0,
638140288839808116,19893.08,19876.21,19853.69,19899.87,19874.8,19808.6,0,0,
638140288839809072,19893.08,19875.4,19853.69,19899.87,19874.8,19808.6,0,0,
638140288839809559,19893.08,19875.4,19853.69,19899.87,19874.8,19808.6,0,0,
638140288841006371,19893.08,19875.23,19853.69,19899.87,19874.8,19808.6,0,0,
638140288841745668,19893.08,19876.17,19853.69,19899.87,19874.8,19808.6,0,0,
638140288842058068,19893.08,19876.17,19853.69,19899.87,19874.9,19808.6,0,0,
638140288842759911,19893.08,19877.18,19853.69,19899.87,19874.9,19808.6,0,0,
638140288843769037,19893.08,19877.19,19853.69,19899.87,19874.9,19808.6,0,0,
638140288843770320,19893.08,19877.07,19853.69,19899.87,19874.9,19808.6,0,0,
638140288843771341,19893.08,19877.04,19853.69,19899.87,19874.9,19808.6,0,0,
638140288843772344,19893.08,19876.95,19853.69,19899.87,19874.9,19808.6,0,0,
638140288843773353,19893.08,19876.9,19853.69,19899.87,19874.9,19808.6,0,0,
638140288843776204,19893.08,19876.87,19853.69,19899.87,19874.9,19808.6,0,0,
638140288843776635,19893.08,19876.85,19853.69,19899.87,19874.9,19808.6,0,0,
638140288843778259,19893.08,19876.82,19853.69,19899.87,19874.9,19808.6,0,0,
638140288843778774,19893.08,19876.81,19853.69,19899.87,19874.9,19808.6,0,0,
638140288843779258,19893.08,19876.81,19853.69,19899.87,19874.9,19808.6,0,0,
638140288844887778,19893.08,19875.43,19853.69,19899.87,19874.9,19808.6,0,0,
638140288844889707,19893.08,19875.43,19853.69,19899.87,19874.9,19808.6,0,0,
638140288844890461,19893.08,19875.43,19853.69,19899.87,19874.9,19808.6,0,0,
638140288844890989,19893.08,19875.43,19853.69,19899.87,19874.9,19808.6,0,0,
638140288844891683,19893.08,19875.43,19853.69,19899.87,19874.9,19808.6,0,0,
638140288845808095,19893.08,19875.17,19853.69,19899.87,19874.9,19808.6,0,0,
638140288845809128,19893.08,19875.16,19853.69,19899.87,19874.9,19808.6,0,0,
638140288845809720,19893.08,19875.07,19853.69,19899.87,19874.9,19808.6,0,0,
638140288845810231,19893.08,19875.06,19853.69,19899.87,19874.9,19808.6,0,0,
638140288845810740,19893.08,19875.06,19853.69,19899.87,19874.9,19808.6,0,0,
638140288845811384,19893.08,19874.88,19853.69,19899.87,19874.9,19808.6,0,0,
638140288845811902,19893.08,19874.88,19853.69,19899.87,19874.9,19808.6,0,0,
638140288846117524,19893.08,19874.88,19853.69,19899.87,19873.2,19808.6,0,0,
638140288846942274,19893.08,19874.87,19853.69,19899.87,19873.2,19808.6,0,0,
638140288846943936,19893.08,19874.85,19853.69,19899.87,19873.2,19808.6,0,0,
638140288846944381,19893.08,19874.42,19853.69,19899.87,19873.2,19808.6,0,0,
638140288846944985,19893.08,19873.91,19853.69,19899.87,19873.2,19808.6,0,0,
638140288846945475,19893.08,19873.91,19853.69,19899.87,19873.2,19808.6,0,0,
638140288846945989,19893.08,19873.73,19853.69,19899.87,19873.2,19808.6,0,0,
638140288846946997,19893.08,19873.56,19853.69,19899.87,19873.2,19808.6,0,0,
638140288846947478,19893.08,19873.56,19853.69,19899.87,19873.2,19808.6,0,0,
638140288846948253,19893.08,19873.53,19853.69,19899.87,19873.2,19808.6,0,0,
638140288846948722,19893.08,19873.53,19853.69,19899.87,19873.2,19808.6,0,0,
638140288847027206,19893.08,19873.53,19853.69,19899.87,19872.9,19808.6,0,0,
638140288847848905,19893.08,19874.86,19853.69,19899.87,19872.9,19808.6,0,0,
638140288848054546,19893.08,19874.86,19853.69,19899.87,19873.9,19808.6,0,0,
638140288848055240,19893.08,19874.86,19853.69,19899.87,19873.9,19808.6,0,0,
638140288848055895,19893.08,19874.86,19853.69,19899.87,19873.9,19808.6,0,0,
638140288848767284,19893.08,19874.85,19853.69,19899.87,19873.9,19808.6,0,0,
638140288848767997,19893.08,19874.85,19853.69,19899.87,19873.9,19808.6,0,0,
638140288848768676,19893.08,19874.61,19853.69,19899.87,19873.9,19808.6,0,0,
638140288848769249,19893.08,19873.51,19853.69,19899.87,19873.9,19808.6,0,0,
638140288848769820,19893.08,19873.51,19853.69,19899.87,19873.9,19808.6,0,0,
638140288848770493,19893.08,19873.51,19853.69,19899.87,19873.9,19808.6,0,0,
638140288849055107,19893.08,19873.51,19853.69,19899.87,19873.4,19808.6,0,0,
638140288849942888,19893.08,19875.91,19853.69,19899.87,19873.4,19808.6,0,0,
638140288850170900,19893.08,19875.91,19853.69,19899.87,19874.9,19808.6,0,0,
638140288850171551,19893.08,19875.91,19853.69,19899.87,19874.9,19808.6,0,0,
638140288850826851,19893.08,19876.18,19853.69,19899.87,19874.9,19808.6,0,0,
638140288850828461,19893.08,19876.18,19853.69,19899.87,19874.9,19808.6,0,0,
638140288850828933,19893.08,19876.18,19853.69,19899.87,19874.9,19808.6,0,0,
638140288851896218,19893.08,19876.16,19853.69,19899.87,19874.9,19808.6,0,0,
638140288851896812,19893.08,19876.16,19853.69,19899.87,19874.9,19808.6,0,0,
638140288852886731,19893.08,19877.68,19853.69,19899.87,19874.9,19808.6,0,0,
638140288852887364,19893.08,19877.68,19853.69,19899.87,19874.9,19808.6,0,0,
638140288853766159,19893.08,19878.5,19853.69,19899.87,19874.9,19808.6,0,0,
638140288854851296,19893.08,19879.26,19853.69,19899.87,19874.9,19808.6,0,0,
638140288855133524,19893.08,19879.26,19853.69,19899.87,19875,19808.6,0,0,
638140288855134853,19893.08,19879.26,19853.69,19899.87,19876,19808.6,0,0,
638140288855135343,19893.08,19879.26,19853.69,19899.87,19876.3,19808.6,0,0,
638140288855135917,19893.08,19879.26,19853.69,19899.87,19876.8,19808.6,0,0,
638140288855136567,19893.08,19879.26,19853.69,19899.87,19876.8,19808.6,0,0,
638140288855137204,19893.08,19879.26,19853.69,19899.87,19878.6,19808.6,0,0,
638140288855137788,19893.08,19879.26,19853.69,19899.87,19878.6,19808.6,0,0,
638140288855806746,19893.08,19879.29,19853.69,19899.87,19878.6,19808.6,0,0,
638140288855808989,19893.08,19879.17,19853.69,19899.87,19878.6,19808.6,0,0,
638140288856898545,19893.08,19879.15,19853.69,19899.87,19878.6,19808.6,0,0,
638140288856899282,19893.08,19879.15,19853.69,19899.87,19878.6,19808.6,0,0,
638140288857826127,19893.08,19879,19853.69,19899.87,19878.6,19808.6,0,0,
638140288857828523,19893.08,19879,19853.69,19899.87,19878.6,19808.6,0,0,
638140288858766842,19893.08,19878.95,19853.69,19899.87,19878.6,19808.6,0,0,
638140288858767480,19893.08,19878.95,19853.69,19899.87,19878.6,19808.6,0,0,
638140288858767992,19893.08,19878.95,19853.69,19899.87,19878.6,19808.6,0,0,
638140288859863324,19893.08,19878.67,19853.69,19899.87,19878.6,19808.6,0,0,
638140288859864098,19893.08,19878.67,19853.69,19899.87,19878.6,19808.6,0,0,
638140288859864714,19893.08,19878.67,19853.69,19899.87,19878.6,19808.6,0,0,
638140288860740075,19893.08,19878.98,19853.69,19899.87,19878.6,19808.6,0,0,
638140288861733018,19893.08,19881.39,19853.69,19899.87,19878.6,19808.6,0,0,
638140288862820506,19893.08,19881.48,19853.69,19899.87,19878.6,19808.6,0,0,
638140288863770355,19893.08,19880.94,19853.69,19899.87,19878.6,19808.6,0,0,
638140288864692735,19893.08,19881.48,19853.69,19899.87,19878.6,19808.6,0,0,
638140288865791389,19893.08,19880.96,19853.69,19899.87,19878.6,19808.6,0,0,
638140288865791972,19893.08,19880.96,19853.69,19899.87,19878.6,19808.6,0,0,
638140288866893197,19893.08,19880.98,19853.69,19899.87,19878.6,19808.6,0,0,
