time,binanceXRPBTCbidMax,binanceXRPBTCsellMin,nicehashXRPBTCbidMax,nicehashXRPBTCsellMin,okxXRPBTCXRP-BTCbidMax,okxXRPBTCXRP-BTCsellMin,bitstampXRPBTCbidMax,bitstampXRPBTCsellMin,
638140290044121716,1.858E-05,1.854E-05,1.856E-05,1.855E-05,1.857E-05,1.86E-05,0,0,
638140290045132988,1.858E-05,1.854E-05,1.856E-05,1.855E-05,1.857E-05,1.859E-05,0,0,
638140290065274196,1.858E-05,1.854E-05,1.854E-05,1.855E-05,1.857E-05,1.859E-05,0,0,
638140290066491026,1.859E-05,1.854E-05,1.854E-05,1.855E-05,1.857E-05,1.859E-05,0,0,
638140290068372657,1.859E-05,1.854E-05,1.855E-05,1.855E-05,1.857E-05,1.859E-05,0,0,
638140290069191519,1.859E-05,1.854E-05,1.855E-05,1.855E-05,1.858E-05,1.859E-05,0,0,
638140290069609664,1.859E-05,1.854E-05,1.856E-05,1.855E-05,1.858E-05,1.859E-05,0,0,
638140290079000578,1.859E-05,1.854E-05,1.856E-05,1.855E-05,1.857E-05,1.859E-05,0,0,
638140290085150666,1.859E-05,1.854E-05,1.856E-05,1.855E-05,1.857E-05,1.86E-05,0,0,
638140290086337168,1.858E-05,1.854E-05,1.856E-05,1.855E-05,1.857E-05,1.86E-05,0,0,
638140290104129510,1.858E-05,1.854E-05,1.856E-05,1.855E-05,1.858E-05,1.86E-05,0,0,
638140290115196676,1.858E-05,1.854E-05,1.856E-05,1.855E-05,1.857E-05,1.86E-05,0,0,
638140290115995028,1.858E-05,1.854E-05,1.855E-05,1.855E-05,1.857E-05,1.86E-05,0,0,
638140290130159448,1.858E-05,1.854E-05,1.855E-05,1.855E-05,1.857E-05,1.859E-05,0,0,
638140290163075341,1.858E-05,1.854E-05,1.855E-05,1.855E-05,1.858E-05,1.859E-05,0,0,
638140290165095858,1.858E-05,1.854E-05,1.855E-05,1.855E-05,1.857E-05,1.859E-05,0,0,
638140290198019991,1.858E-05,1.854E-05,1.855E-05,1.855E-05,1.858E-05,1.859E-05,0,0,
638140290208072462,1.858E-05,1.854E-05,1.855E-05,1.855E-05,1.857E-05,1.859E-05,0,0,
638140290211406246,1.857E-05,1.854E-05,1.855E-05,1.855E-05,1.857E-05,1.859E-05,0,0,
638140290213138771,1.857E-05,1.854E-05,1.855E-05,1.855E-05,1.856E-05,1.859E-05,0,0,
638140290218134024,1.857E-05,1.854E-05,1.855E-05,1.855E-05,1.857E-05,1.859E-05,0,0,
638140290335663973,1.858E-05,1.854E-05,1.855E-05,1.855E-05,1.857E-05,1.859E-05,0,0,
638140290397093326,1.858E-05,1.854E-05,1.855E-05,1.855E-05,1.858E-05,1.859E-05,0,0,
638140290407128412,1.858E-05,1.854E-05,1.855E-05,1.855E-05,1.857E-05,1.859E-05,0,0,
638140290415150194,1.858E-05,1.854E-05,1.855E-05,1.855E-05,1.858E-05,1.859E-05,0,0,
638140290417179000,1.858E-05,1.854E-05,1.855E-05,1.855E-05,1.857E-05,1.859E-05,0,0,
638140290437117481,1.858E-05,1.854E-05,1.855E-05,1.855E-05,1.858E-05,1.859E-05,0,0,
638140290454151416,1.858E-05,1.854E-05,1.855E-05,1.855E-05,1.857E-05,1.859E-05,0,0,
638140290523761972,1.857E-05,1.854E-05,1.855E-05,1.855E-05,1.857E-05,1.859E-05,0,0,
638140290525043388,1.857E-05,1.854E-05,1.855E-05,1.855E-05,1.856E-05,1.859E-05,0,0,
638140290539061139,1.857E-05,1.854E-05,1.855E-05,1.855E-05,1.857E-05,1.859E-05,0,0,
638140290559144363,1.857E-05,1.854E-05,1.855E-05,1.855E-05,1.856E-05,1.859E-05,0,0,
638140290562128178,1.857E-05,1.854E-05,1.855E-05,1.855E-05,1.856E-05,1.858E-05,0,0,
638140290607575053,1.856E-05,1.854E-05,1.855E-05,1.855E-05,1.856E-05,1.858E-05,0,0,
638140290687181402,1.856E-05,1.854E-05,1.855E-05,1.855E-05,1.856E-05,1.857E-05,0,0,
638140290691102984,1.856E-05,1.854E-05,1.855E-05,1.855E-05,1.856E-05,1.858E-05,0,0,
638140290708302068,1.856E-05,1.854E-05,1.854E-05,1.855E-05,1.856E-05,1.858E-05,0,0,
638140290763124456,1.856E-05,1.854E-05,1.854E-05,1.855E-05,1.856E-05,1.857E-05,0,0,
638140290836716390,1.855E-05,1.854E-05,1.854E-05,1.855E-05,1.856E-05,1.857E-05,0,0,
638140290836802828,1.855E-05,1.854E-05,1.853E-05,1.855E-05,1.856E-05,1.857E-05,0,0,
638140290981090519,1.855E-05,1.854E-05,1.853E-05,1.855E-05,1.855E-05,1.857E-05,0,0,
638140291006127108,1.855E-05,1.854E-05,1.853E-05,1.855E-05,1.855E-05,1.856E-05,0,0,
638140291011190262,1.855E-05,1.854E-05,1.853E-05,1.855E-05,1.854E-05,1.856E-05,0,0,
638140291032784559,1.854E-05,1.854E-05,1.853E-05,1.855E-05,1.854E-05,1.856E-05,0,0,
638140291035192190,1.854E-05,1.854E-05,1.853E-05,1.855E-05,1.854E-05,1.855E-05,0,0,
638140291036139688,1.854E-05,1.854E-05,1.853E-05,1.855E-05,1.854E-05,1.856E-05,0,0,
638140291039792591,1.854E-05,1.854E-05,1.852E-05,1.855E-05,1.854E-05,1.856E-05,0,0,
638140291046178212,1.854E-05,1.854E-05,1.852E-05,1.855E-05,1.854E-05,1.855E-05,0,0,
638140291052091840,1.854E-05,1.854E-05,1.852E-05,1.855E-05,1.854E-05,1.856E-05,0,0,
638140291059453554,1.854E-05,1.854E-05,1.852E-05,1.855E-05,1.854E-05,1.855E-05,0,0,
638140291060232737,1.854E-05,1.854E-05,1.852E-05,1.855E-05,1.854E-05,1.856E-05,0,0,
638140291063028277,1.854E-05,1.854E-05,1.852E-05,1.855E-05,1.854E-05,1.855E-05,0,0,
638140291065055454,1.854E-05,1.854E-05,1.852E-05,1.855E-05,1.854E-05,1.856E-05,0,0,
638140291262178636,1.854E-05,1.854E-05,1.852E-05,1.855E-05,1.854E-05,1.855E-05,0,0,
638140291264109535,1.854E-05,1.854E-05,1.852E-05,1.855E-05,1.854E-05,1.856E-05,0,0,
638140291273120636,1.854E-05,1.854E-05,1.852E-05,1.855E-05,1.853E-05,1.856E-05,0,0,
638140291273124064,1.854E-05,1.854E-05,1.852E-05,1.855E-05,1.853E-05,1.855E-05,0,0,
638140291273349250,1.854E-05,1.854E-05,1.852E-05,1.855E-05,1.854E-05,1.855E-05,0,0,
638140291274484820,1.854E-05,1.854E-05,1.852E-05,1.855E-05,1.854E-05,1.856E-05,0,0,
638140291312121573,1.854E-05,1.854E-05,1.852E-05,1.855E-05,1.854E-05,1.855E-05,0,0,
638140291314165647,1.854E-05,1.854E-05,1.852E-05,1.855E-05,1.854E-05,1.856E-05,0,0,
638140291338341321,1.854E-05,1.854E-05,1.852E-05,1.855E-05,1.854E-05,1.855E-05,0,0,
638140291391153666,1.854E-05,1.854E-05,1.852E-05,1.855E-05,1.854E-05,1.856E-05,0,0,
638140291426111302,1.854E-05,1.854E-05,1.852E-05,1.855E-05,1.853E-05,1.856E-05,0,0,
638140291429245606,1.854E-05,1.854E-05,1.852E-05,1.855E-05,1.854E-05,1.856E-05,0,0,
638140291447059924,1.854E-05,1.854E-05,1.852E-05,1.855E-05,1.854E-05,1.855E-05,0,0,
638140291450047196,1.854E-05,1.854E-05,1.852E-05,1.855E-05,1.854E-05,1.856E-05,0,0,
638140291488237120,1.854E-05,1.854E-05,1.852E-05,1.855E-05,1.854E-05,1.855E-05,0,0,
638140291505112933,1.854E-05,1.854E-05,1.852E-05,1.855E-05,1.854E-05,1.856E-05,0,0,
638140291583250395,1.854E-05,1.854E-05,1.852E-05,1.855E-05,1.854E-05,1.855E-05,0,0,
638140291584197053,1.854E-05,1.854E-05,1.852E-05,1.855E-05,1.854E-05,1.856E-05,0,0,
638140291624065696,1.854E-05,1.854E-05,1.852E-05,1.855E-05,1.854E-05,1.855E-05,0,0,
638140291631131434,1.854E-05,1.854E-05,1.852E-05,1.855E-05,1.854E-05,1.856E-05,0,0,
638140291653086712,1.854E-05,1.854E-05,1.852E-05,1.855E-05,1.854E-05,1.855E-05,0,0,
638140291654184910,1.854E-05,1.854E-05,1.852E-05,1.855E-05,1.854E-05,1.856E-05,0,0,
638140291664145274,1.854E-05,1.854E-05,1.852E-05,1.855E-05,1.854E-05,1.855E-05,0,0,
638140291680107773,1.854E-05,1.854E-05,1.852E-05,1.855E-05,1.854E-05,1.856E-05,0,0,
638140291700123148,1.854E-05,1.854E-05,1.852E-05,1.855E-05,1.853E-05,1.856E-05,0,0,
638140291700129527,1.854E-05,1.854E-05,1.852E-05,1.855E-05,1.853E-05,1.855E-05,0,0,
638140291701170687,1.854E-05,1.854E-05,1.852E-05,1.855E-05,1.854E-05,1.855E-05,0,0,
638140291701173097,1.854E-05,1.854E-05,1.852E-05,1.855E-05,1.854E-05,1.856E-05,0,0,
638140291708074620,1.854E-05,1.854E-05,1.852E-05,1.855E-05,1.853E-05,1.856E-05,0,0,
638140291709183250,1.854E-05,1.854E-05,1.852E-05,1.855E-05,1.853E-05,1.855E-05,0,0,
638140291714248007,1.854E-05,1.854E-05,1.852E-05,1.855E-05,1.852E-05,1.854E-05,0,0,
638140291714248472,1.854E-05,1.854E-05,1.852E-05,1.855E-05,1.852E-05,1.854E-05,0,0,
638140291716144561,1.854E-05,1.854E-05,1.852E-05,1.855E-05,1.853E-05,1.854E-05,0,0,
638140291716148200,1.854E-05,1.854E-05,1.852E-05,1.855E-05,1.853E-05,1.855E-05,0,0,
638140291717101055,1.854E-05,1.854E-05,1.852E-05,1.855E-05,1.853E-05,1.854E-05,0,0,
638140291718220601,1.854E-05,1.854E-05,1.852E-05,1.855E-05,1.853E-05,1.855E-05,0,0,
638140291739097013,1.854E-05,1.854E-05,1.852E-05,1.855E-05,1.853E-05,1.854E-05,0,0,
638140291742113677,1.854E-05,1.854E-05,1.852E-05,1.855E-05,1.852E-05,1.854E-05,0,0,
638140291744151210,1.854E-05,1.854E-05,1.852E-05,1.855E-05,1.852E-05,1.855E-05,0,0,
638140291745106903,1.854E-05,1.854E-05,1.852E-05,1.855E-05,1.853E-05,1.855E-05,0,0,
638140291745109409,1.854E-05,1.854E-05,1.852E-05,1.855E-05,1.853E-05,1.854E-05,0,0,
638140291752189310,1.854E-05,1.854E-05,1.852E-05,1.855E-05,1.853E-05,1.855E-05,0,0,
