time,binanceADABTCbidMax,binanceADABTCsellMin,nicehashADABTCbidMax,nicehashADABTCsellMin,okxADABTCADA-BTCbidMax,okxADABTCADA-BTCsellMin,bitstampADABTCbidMax,bitstampADABTCsellMin,cryptoADABTCbidMax,cryptoADABTCsellMin,
14 March 2023 14:12:20,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:20,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:20,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:20,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:20,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:21,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:21,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:21,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:22,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:22,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:22,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:22,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:23,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:23,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:24,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:24,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:25,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:25,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:29,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:30,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:31,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:31,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:31,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:31,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:32,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:32,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:33,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:33,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:34,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:35,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:35,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.405E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:35,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:35,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:35,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.405E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:37,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.405E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:37,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.405E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:38,1.405E-05,1.391E-05,1.399E-05,1.393E-05,1.405E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:38,1.405E-05,1.391E-05,1.399E-05,1.393E-05,1.405E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:38,1.405E-05,1.391E-05,1.399E-05,1.393E-05,1.404E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:38,1.405E-05,1.391E-05,1.399E-05,1.393E-05,1.404E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:38,1.405E-05,1.391E-05,1.399E-05,1.393E-05,1.405E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:38,1.405E-05,1.391E-05,1.399E-05,1.393E-05,1.405E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:39,1.405E-05,1.391E-05,1.399E-05,1.393E-05,1.405E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:39,1.405E-05,1.391E-05,1.399E-05,1.393E-05,1.405E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:39,1.405E-05,1.391E-05,1.399E-05,1.393E-05,1.405E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:39,1.405E-05,1.391E-05,1.399E-05,1.393E-05,1.405E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:40,1.405E-05,1.391E-05,1.399E-05,1.393E-05,1.405E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:40,1.405E-05,1.391E-05,1.399E-05,1.393E-05,1.405E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:40,1.405E-05,1.391E-05,1.399E-05,1.393E-05,1.405E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:42,1.405E-05,1.391E-05,1.399E-05,1.393E-05,1.405E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:43,1.405E-05,1.391E-05,1.399E-05,1.393E-05,1.405E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
