time,binanceUNIBTCbidMax,binanceUNIBTCsellMin,nicehashUNIBTCbidMax,nicehashUNIBTCsellMin,okxUNIBTCUNI-BTCbidMax,okxUNIBTCUNI-BTCsellMin,bitstampUNIBTCbidMax,bitstampUNIBTCsellMin,cryptoUNIBTCbidMax,cryptoUNIBTCsellMin,
14 March 2023 05:44:26,0.0002496,0.0002498,0.00024925,0.0002501,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:26,0.0002496,0.0002498,0.00024925,0.0002501,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:26,0.0002496,0.0002498,0.00024925,0.0002501,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:26,0.0002496,0.0002498,0.00024925,0.0002501,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:26,0.0002497,0.0002498,0.00024925,0.0002501,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:26,0.0002497,0.0002498,0.00024925,0.0002501,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:26,0.0002497,0.0002498,0.00024925,0.0002501,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:26,0.0002497,0.0002498,0.00024925,0.0002501,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:26,0.0002497,0.0002498,0.00024925,0.0002501,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:27,0.0002497,0.0002498,0.00024925,0.0002501,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:27,0.0002497,0.0002498,0.00024925,0.0002501,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:27,0.0002497,0.0002498,0.00024925,0.0002501,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:27,0.0002497,0.0002498,0.00024925,0.0002501,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:28,0.0002497,0.0002498,0.00024925,0.0002501,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:29,0.0002497,0.0002498,0.00024925,0.0002501,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:29,0.0002497,0.0002498,0.00024925,0.0002501,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:29,0.0002497,0.0002498,0.00024925,0.0002501,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:29,0.0002497,0.0002498,0.00024925,0.0002501,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:29,0.0002497,0.0002498,0.00024925,0.0002501,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:30,0.0002497,0.0002498,0.00024925,0.0002501,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:30,0.0002497,0.0002498,0.00024925,0.0002501,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:33,0.0002497,0.0002498,0.00024925,0.0002501,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:33,0.0002497,0.0002499,0.00024925,0.0002501,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:33,0.0002497,0.0002499,0.00024925,0.0002501,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:33,0.0002497,0.0002499,0.00024925,0.0002501,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:33,0.0002497,0.0002499,0.00024925,0.00025013,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:33,0.0002497,0.0002499,0.00024925,0.00025013,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:33,0.0002497,0.0002499,0.00024925,0.00025013,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:33,0.0002498,0.0002499,0.00024925,0.00025013,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:33,0.0002498,0.0002499,0.00024925,0.00025013,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
