time,binanceXLMBTCbidMax,binanceXLMBTCsellMin,nicehashXLMBTCbidMax,nicehashXLMBTCsellMin,okxXLMBTCXLM-BTCbidMax,okxXLMBTCXLM-BTCsellMin,bitstampXLMBTCbidMax,bitstampXLMBTCsellMin,cryptoXLMBTCbidMax,cryptoXLMBTCsellMin,
14 March 2023 05:43:31,3.45E-06,3.46E-06,3.44E-06,3.46E-06,3.45E-06,3.47E-06,3.44E-06,3.47E-06,3.4581E-06,3.4666E-06,
14 March 2023 05:43:34,3.45E-06,3.46E-06,3.44E-06,3.46E-06,3.45E-06,3.46E-06,3.44E-06,3.47E-06,3.4581E-06,3.4666E-06,
14 March 2023 05:43:36,3.45E-06,3.46E-06,3.44E-06,3.46E-06,3.45E-06,3.46E-06,3.44E-06,3.47E-06,3.4581E-06,3.4666E-06,
14 March 2023 05:43:37,3.45E-06,3.46E-06,3.44E-06,3.46E-06,3.45E-06,3.46E-06,3.44E-06,3.47E-06,3.4581E-06,3.4666E-06,
14 March 2023 05:43:37,3.45E-06,3.46E-06,3.44E-06,3.46E-06,3.45E-06,3.46E-06,3.44E-06,3.47E-06,3.4581E-06,3.4666E-06,
14 March 2023 05:43:37,3.45E-06,3.46E-06,3.44E-06,3.46E-06,3.45E-06,3.46E-06,3.44E-06,3.47E-06,3.4581E-06,3.4666E-06,
14 March 2023 05:43:37,3.45E-06,3.46E-06,3.44E-06,3.46E-06,3.45E-06,3.46E-06,3.44E-06,3.47E-06,3.4581E-06,3.4666E-06,
14 March 2023 05:43:38,3.45E-06,3.46E-06,3.44E-06,3.46E-06,3.45E-06,3.46E-06,3.44E-06,3.47E-06,3.4581E-06,3.4666E-06,
14 March 2023 05:43:38,3.45E-06,3.46E-06,3.44E-06,3.46E-06,3.45E-06,3.46E-06,3.44E-06,3.47E-06,3.4581E-06,3.4666E-06,
14 March 2023 05:43:42,3.45E-06,3.46E-06,3.44E-06,3.46E-06,3.45E-06,3.47E-06,3.44E-06,3.47E-06,3.4581E-06,3.4666E-06,
14 March 2023 05:43:42,3.45E-06,3.46E-06,3.44E-06,3.46E-06,3.45E-06,3.47E-06,3.44E-06,3.47E-06,3.4581E-06,3.4666E-06,
14 March 2023 05:43:42,3.45E-06,3.46E-06,3.44E-06,3.46E-06,3.45E-06,3.47E-06,3.44E-06,3.47E-06,3.4581E-06,3.4666E-06,
14 March 2023 05:43:42,3.45E-06,3.46E-06,3.44E-06,3.46E-06,3.45E-06,3.47E-06,3.44E-06,3.47E-06,3.4581E-06,3.4666E-06,
14 March 2023 05:43:43,3.45E-06,3.46E-06,3.44E-06,3.46E-06,3.45E-06,3.47E-06,3.44E-06,3.47E-06,3.4581E-06,3.4666E-06,
14 March 2023 05:43:43,3.45E-06,3.46E-06,3.44E-06,3.46E-06,3.45E-06,3.47E-06,3.44E-06,3.47E-06,3.4581E-06,3.4666E-06,
14 March 2023 05:43:43,3.45E-06,3.46E-06,3.44E-06,3.46E-06,3.45E-06,3.47E-06,3.44E-06,3.47E-06,3.4581E-06,3.4666E-06,
14 March 2023 05:43:45,3.45E-06,3.46E-06,3.44E-06,3.46E-06,3.45E-06,3.47E-06,3.44E-06,3.47E-06,3.4581E-06,3.4666E-06,
14 March 2023 05:43:45,3.45E-06,3.46E-06,3.44E-06,3.46E-06,3.45E-06,3.47E-06,3.44E-06,3.47E-06,3.4581E-06,3.4666E-06,
14 March 2023 05:43:45,3.45E-06,3.46E-06,3.44E-06,3.46E-06,3.45E-06,3.47E-06,3.44E-06,3.47E-06,3.4581E-06,3.4666E-06,
14 March 2023 05:43:45,3.45E-06,3.46E-06,3.44E-06,3.46E-06,3.45E-06,3.47E-06,3.44E-06,3.47E-06,3.4581E-06,3.4666E-06,
14 March 2023 05:43:45,3.45E-06,3.46E-06,3.44E-06,3.46E-06,3.45E-06,3.47E-06,3.44E-06,3.47E-06,3.4581E-06,3.4666E-06,
14 March 2023 05:43:45,3.45E-06,3.46E-06,3.44E-06,3.46E-06,3.45E-06,3.47E-06,3.44E-06,3.47E-06,3.4581E-06,3.4666E-06,
14 March 2023 05:43:45,3.45E-06,3.46E-06,3.44E-06,3.46E-06,3.45E-06,3.47E-06,3.44E-06,3.47E-06,3.4581E-06,3.4666E-06,
14 March 2023 05:43:45,3.45E-06,3.46E-06,3.44E-06,3.47E-06,3.45E-06,3.47E-06,3.44E-06,3.47E-06,3.4581E-06,3.4666E-06,
14 March 2023 05:43:45,3.45E-06,3.46E-06,3.44E-06,3.47E-06,3.45E-06,3.47E-06,3.44E-06,3.47E-06,3.4581E-06,3.4666E-06,
14 March 2023 05:43:45,3.45E-06,3.46E-06,3.44E-06,3.47E-06,3.45E-06,3.47E-06,3.44E-06,3.47E-06,3.4581E-06,3.4666E-06,
14 March 2023 05:43:45,3.45E-06,3.46E-06,3.44E-06,3.47E-06,3.45E-06,3.47E-06,3.44E-06,3.47E-06,3.4581E-06,3.4666E-06,
14 March 2023 05:43:45,3.45E-06,3.46E-06,3.44E-06,3.47E-06,3.45E-06,3.47E-06,3.44E-06,3.47E-06,3.4581E-06,3.4666E-06,
14 March 2023 05:43:45,3.45E-06,3.46E-06,3.44E-06,3.47E-06,3.45E-06,3.47E-06,3.44E-06,3.47E-06,3.4581E-06,3.4666E-06,
14 March 2023 05:43:45,3.45E-06,3.46E-06,3.44E-06,3.47E-06,3.45E-06,3.47E-06,3.44E-06,3.47E-06,3.4581E-06,3.4666E-06,
14 March 2023 05:43:46,3.45E-06,3.46E-06,3.44E-06,3.47E-06,3.45E-06,3.47E-06,3.44E-06,3.47E-06,3.4581E-06,3.4666E-06,
14 March 2023 05:43:46,3.45E-06,3.46E-06,3.44E-06,3.47E-06,3.45E-06,3.47E-06,3.44E-06,3.47E-06,3.4581E-06,3.4666E-06,
14 March 2023 05:43:46,3.45E-06,3.46E-06,3.44E-06,3.47E-06,3.45E-06,3.47E-06,3.44E-06,3.47E-06,3.4581E-06,3.4666E-06,
14 March 2023 05:43:46,3.45E-06,3.46E-06,3.44E-06,3.47E-06,3.45E-06,3.47E-06,3.44E-06,3.47E-06,3.4581E-06,3.4666E-06,
