time,binanceSOLUSDTbidMax,binanceSOLUSDTsellMin,nicehashSOLUSDTbidMax,nicehashSOLUSDTsellMin,okxSOLUSDTSOL-USDTbidMax,okxSOLUSDTSOL-USDTsellMin,krakenSOLUSDTbidMax,krakenSOLUSDTsellMin,cryptoSOLUSDTbidMax,cryptoSOLUSDTsellMin,
15 March 2023 23:01:56,19.23,19.24,19.21,19.25,19.261,19.239,19.47,19.04,19.273,19.222,
15 March 2023 23:01:56,19.23,19.24,19.21,19.25,19.261,19.239,19.47,19.04,19.273,19.222,
15 March 2023 23:01:56,19.23,19.24,19.21,19.25,19.261,19.239,19.47,19.04,19.273,19.222,
15 March 2023 23:01:56,19.23,19.24,19.21,19.25,19.261,19.238,19.47,19.04,19.273,19.222,
15 March 2023 23:01:56,19.23,19.24,19.21,19.25,19.261,19.239,19.47,19.04,19.273,19.222,
15 March 2023 23:01:56,19.23,19.24,19.21,19.25,19.261,19.24,19.47,19.04,19.273,19.222,
15 March 2023 23:01:56,19.23,19.24,19.21,19.25,19.261,19.239,19.47,19.04,19.273,19.222,
15 March 2023 23:01:56,19.23,19.24,19.21,19.25,19.261,19.238,19.47,19.04,19.273,19.222,
15 March 2023 23:01:56,19.23,19.24,19.21,19.25,19.261,19.239,19.47,19.04,19.273,19.222,
15 March 2023 23:01:56,19.23,19.24,19.21,19.25,19.261,19.236,19.47,19.04,19.273,19.222,
15 March 2023 23:01:56,19.23,19.24,19.21,19.25,19.261,19.236,19.47,19.04,19.273,19.222,
15 March 2023 23:01:56,19.23,19.24,19.21,19.25,19.261,19.239,19.47,19.04,19.273,19.222,
15 March 2023 23:01:57,19.23,19.24,19.21,19.25,19.261,19.237,19.47,19.04,19.273,19.222,
15 March 2023 23:01:57,19.23,19.24,19.21,19.25,19.261,19.237,19.47,19.04,19.273,19.222,
15 March 2023 23:01:57,19.23,19.24,19.21,19.25,19.261,19.237,19.47,19.04,19.273,19.222,
15 March 2023 23:01:57,19.23,19.24,19.21,19.25,19.261,19.237,19.47,19.04,19.273,19.222,
15 March 2023 23:01:57,19.23,19.24,19.21,19.25,19.261,19.238,19.47,19.04,19.273,19.222,
15 March 2023 23:01:57,19.23,19.24,19.21,19.25,19.261,19.238,19.47,19.04,19.273,19.222,
15 March 2023 23:01:57,19.23,19.24,19.21,19.25,19.261,19.238,19.47,19.04,19.273,19.222,
15 March 2023 23:01:57,19.23,19.24,19.21,19.25,19.261,19.237,19.47,19.04,19.273,19.222,
15 March 2023 23:01:57,19.23,19.24,19.21,19.25,19.261,19.237,19.47,19.04,19.273,19.222,
15 March 2023 23:01:57,19.23,19.24,19.21,19.25,19.261,19.238,19.47,19.04,19.273,19.222,
15 March 2023 23:01:57,19.23,19.24,19.21,19.25,19.261,19.239,19.47,19.04,19.273,19.222,
15 March 2023 23:01:57,19.23,19.24,19.21,19.25,19.261,19.237,19.47,19.04,19.273,19.222,
15 March 2023 23:01:57,19.23,19.24,19.21,19.25,19.261,19.238,19.47,19.04,19.273,19.222,
15 March 2023 23:01:57,19.23,19.24,19.21,19.25,19.261,19.236,19.47,19.04,19.273,19.222,
15 March 2023 23:01:58,19.23,19.24,19.21,19.25,19.261,19.238,19.47,19.04,19.273,19.222,
15 March 2023 23:01:58,19.23,19.24,19.21,19.25,19.261,19.237,19.47,19.04,19.273,19.222,
15 March 2023 23:01:58,19.23,19.24,19.21,19.25,19.261,19.237,19.47,19.04,19.273,19.222,
15 March 2023 23:01:58,19.23,19.24,19.21,19.25,19.261,19.237,19.47,19.04,19.273,19.222,
15 March 2023 23:01:58,19.23,19.24,19.21,19.25,19.261,19.237,19.47,19.04,19.273,19.222,
15 March 2023 23:01:59,19.23,19.24,19.21,19.25,19.261,19.237,19.47,19.04,19.273,19.222,
15 March 2023 23:01:59,19.23,19.24,19.21,19.25,19.261,19.237,19.47,19.04,19.273,19.222,
15 March 2023 23:02:00,19.23,19.24,19.21,19.25,19.261,19.237,19.47,19.04,19.273,19.222,
15 March 2023 23:02:00,19.24,19.24,19.21,19.25,19.261,19.237,19.47,19.04,19.273,19.222,
15 March 2023 23:02:00,19.24,19.25,19.21,19.25,19.261,19.237,19.47,19.04,19.273,19.222,
15 March 2023 23:02:00,19.24,19.25,19.21,19.25,19.261,19.237,19.47,19.04,19.273,19.222,
15 March 2023 23:02:00,19.24,19.25,19.21,19.25,19.261,19.237,19.47,19.04,19.273,19.222,
15 March 2023 23:02:01,19.24,19.25,19.21,19.25,19.261,19.237,19.47,19.04,19.273,19.222,
15 March 2023 23:02:01,19.24,19.25,19.21,19.25,19.261,19.237,19.47,19.04,19.273,19.222,
15 March 2023 23:02:01,19.24,19.25,19.21,19.25,19.261,19.237,19.47,19.04,19.273,19.222,
15 March 2023 23:02:01,19.24,19.25,19.21,19.25,19.261,19.237,19.47,19.04,19.273,19.222,
15 March 2023 23:02:01,19.24,19.25,19.21,19.25,19.261,19.237,19.47,19.04,19.273,19.222,
15 March 2023 23:02:01,19.24,19.25,19.21,19.25,19.261,19.237,19.47,19.04,19.273,19.222,
15 March 2023 23:02:01,19.24,19.25,19.21,19.25,19.261,19.237,19.47,19.04,19.273,19.222,
15 March 2023 23:02:01,19.24,19.25,19.21,19.25,19.261,19.237,19.47,19.04,19.273,19.222,
15 March 2023 23:02:02,19.24,19.25,19.21,19.25,19.261,19.237,19.47,19.04,19.273,19.222,
15 March 2023 23:02:03,19.24,19.25,19.21,19.25,19.261,19.237,19.47,19.04,19.273,19.222,
15 March 2023 23:02:03,19.24,19.25,19.21,19.25,19.261,19.237,19.47,19.04,19.273,19.222,
15 March 2023 23:02:04,19.24,19.25,19.21,19.25,19.261,19.237,19.47,19.04,19.273,19.222,
15 March 2023 23:02:04,19.24,19.25,19.21,19.25,19.261,19.237,19.47,19.04,19.273,19.222,
15 March 2023 23:02:04,19.24,19.25,19.21,19.25,19.261,19.237,19.47,19.04,19.273,19.222,
15 March 2023 23:02:05,19.24,19.25,19.21,19.25,19.261,19.237,19.47,19.04,19.273,19.222,
15 March 2023 23:02:06,19.24,19.25,19.21,19.25,19.261,19.237,19.47,19.04,19.273,19.222,
15 March 2023 23:02:06,19.24,19.25,19.21,19.25,19.261,19.237,19.47,19.04,19.273,19.222,
15 March 2023 23:02:06,19.24,19.25,19.21,19.25,19.261,19.237,19.47,19.04,19.273,19.222,
15 March 2023 23:02:06,19.24,19.25,19.21,19.25,19.261,19.237,19.47,19.04,19.273,19.222,
15 March 2023 23:02:06,19.24,19.25,19.21,19.25,19.261,19.237,19.47,19.04,19.273,19.222,
15 March 2023 23:02:06,19.24,19.25,19.21,19.25,19.261,19.237,19.47,19.04,19.273,19.222,
15 March 2023 23:02:06,19.24,19.25,19.21,19.25,19.261,19.237,19.47,19.04,19.273,19.222,
15 March 2023 23:02:06,19.24,19.25,19.21,19.25,19.261,19.237,19.47,19.04,19.273,19.222,
