time,binanceADAUSDTbidMax,binanceADAUSDTsellMin,nicehashADAUSDTbidMax,nicehashADAUSDTsellMin,okxADAUSDTADA-USDTbidMax,okxADAUSDTADA-USDTsellMin,krakenADAUSDTbidMax,krakenADAUSDTsellMin,cryptoADAUSDTbidMax,cryptoADAUSDTsellMin,
15 March 2023 23:31:37,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:31:37,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:31:38,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:31:38,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:31:39,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:31:40,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:31:40,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:31:40,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:31:40,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:31:41,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:31:41,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:31:41,0.3238,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:31:41,0.3238,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:31:42,0.3238,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:31:42,0.3238,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:31:42,0.3238,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:31:42,0.3238,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:31:43,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:31:43,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:31:44,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:31:44,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
