time,binanceBTCUSDTbidMax,binanceBTCUSDTsellMin,nicehashBTCUSDTbidMax,nicehashBTCUSDTsellMin,okxBTCUSDTBTC-USDTbidMax,okxBTCUSDTBTC-USDTsellMin,bitstampBTCUSDTbidMax,bitstampBTCUSDTsellMin,cryptoBTCUSDTbidMax,cryptoBTCUSDTsellMin,
15 March 2023 23:05:51,24416.26,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:51,24416.26,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:51,24416.26,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:51,24416.23,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:51,24416.22,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:52,24413.71,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:52,24413.61,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:53,24413.61,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:53,24413.61,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:53,24413.61,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:53,24413.61,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:56,24413.61,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:57,24413.61,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:57,24413.61,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:57,24413.98,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:57,24413.98,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:57,24413.98,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:57,24413.67,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:58,24414.31,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:58,24414.39,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:58,24414.42,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:58,24414.43,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:58,24414.45,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:58,24414.9,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:58,24415.08,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:58,24415.08,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:58,24415.31,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:58,24415.32,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:58,24416.23,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:58,24416.23,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:58,24416.23,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:58,24416.21,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:58,24416.28,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:58,24416.91,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:58,24416.92,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:58,24416.35,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
