time,binanceXLMBTCbidMax,binanceXLMBTCsellMin,nicehashXLMBTCbidMax,nicehashXLMBTCsellMin,okxXLMBTCXLM-BTCbidMax,okxXLMBTCXLM-BTCsellMin,bitstampXLMBTCbidMax,bitstampXLMBTCsellMin,cryptoXLMBTCbidMax,cryptoXLMBTCsellMin,
15 March 2023 23:42:45,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:42:45,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:42:46,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:42:46,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:42:47,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:42:48,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:42:49,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:42:49,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:42:49,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:42:50,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:42:50,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:42:50,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:42:50,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:42:50,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:42:52,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
